id,xslice,yslice,SM,x,Metal,y,z
2,-19.3255, 25.0529,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632,-14.7304, 19.5524,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794,-18.9227, 25.0694,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302,-18.6828, 25.2291,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478,-14.6797, 19.6870,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264,-14.5557, 19.4514,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474,-18.9263, 25.0141,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851,-14.8370, 19.6693,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818,-18.2497, 24.4186,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903,-14.2192, 18.9831,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367,-14.5350, 18.6833,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116,-14.8438, 19.3718,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641,-17.6725, 24.5017,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157,-14.6244, 19.6460,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658,-14.8691, 20.2913,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469,-14.5560, 21.8657,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177,-15.0349, 18.9748,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879,-19.3891, 25.5325,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548,-18.9143, 24.2595,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952,-14.6213, 19.4266,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905,-19.6548, 25.9112,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635,-18.2992, 26.6226,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234,-20.6674, 26.0932,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262,-14.5682, 22.5224,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049,-14.4948, 18.8422,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842,-19.6776, 25.1871,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652,-19.1251, 23.8660,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460,-14.2168, 22.8231,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025,-19.6862, 24.9438,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680,-20.7470, 26.7466,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093,-13.5324, 18.6140,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442,-14.5500, 19.6630,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897,-19.0775, 24.0768,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829,-13.9593, 23.3345,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129,-14.2706, 20.7424,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759,-20.8595, 26.3993,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530,-15.3402, 21.0584,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988,-19.5259, 23.3805,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
52523,-14.3337, 19.4560,10966565900.0000, 18.2763,  0.0208, 79.6416, 53.2956
53228,-17.9301, 24.1073,4268648960.0000, 12.4930,  0.0167, 80.4536, 54.1979
54095,-19.2613, 25.2664,8769028100.0000, 10.8882,  0.0183, 81.1324, 55.2424
54528,-18.8215, 25.1612,15000535000.0000, 11.1871,  0.0211, 80.7798, 55.0237
55308,-14.2671, 20.3213,7901290500.0000, 17.6119,  0.0190, 79.2236, 54.0097
55734,-14.5241, 21.1906,3444192510.0000, 16.7779,  0.0154, 79.0800, 54.6961
56192,-18.7672, 24.9450,7259525600.0000, 11.3533,  0.0188, 80.7600, 54.3315
