id,xslice,yslice
16249529,34.48946335259999,-34.27194022815424
17675894,8.078352185427246,-26.930031147646144
11192383,-43.229324633860294,31.98004670811403
8726254,23.43696949463574,11.44646145753985
56768085,14.077625213728744,-37.255129047455284
57769432,-14.826357714050609,6.70185960114269
58754508,23.91730451351972,0.11431588168413986
58754207,23.715827077750518,0.0466987780513799
58751656,22.787772668414654,12.018563409454957
10858676,16.969945127713814,9.147598034340092
59455678,30.17672744256386,46.60365805563925
2568150,22.52782838202651,14.835773472016971
3026805,28.41422708363118,18.089745959950974
2744357,19.667909491752244,4.109602092680926
2513524,54.15300287254403,16.577958607761552
4209798,60.64256912445233,26.252305694146475
2936336,58.94756805424113,-51.23280065149147
2747004,31.614614513039,7.623373802971096
3029754,1.1213491848655996,-9.729037965540359
2629465,26.48022320793252,-15.143035993472415
59709762,-26.064748850519532,-41.62684144898289
2869365,-25.74307081227557,-50.168397324575885
3164971,18.068829334742546,10.06815085538118
9164194,18.28332559619991,14.364770980029272
2857654,25.649318607076967,18.399883400087756
59074394,-11.967871700978352,-11.891888214054617
2884645,-21.701122614451485,14.631602713279552
16246092,33.75419178251775,-34.46141817465151
1731981,-8.32434911598906,-33.385655979756734
10856062,12.866284794455723,-34.55659706519186
2755695,59.84003893465475,-50.6990004982427
2060344,40.538604310310774,-34.74118757592267
3086339,51.8485384437085,15.457527443779615
3169107,30.25695329812212,46.536658967385655
2868989,-26.054307503654883,-50.33609999768352
3063185,33.23744527814873,-36.91755673686089
2547067,55.58410250484291,-29.975810090039865
2519314,-20.239422941835603,46.263555920090326
59235222,30.306430375011026,-10.785296879869941
17410145,26.54391407207836,-15.073712364710849
4768757,33.449294216563324,-32.901103714790636
4124193,32.574367202270636,-34.710966458466714
3054575,25.137870268349346,16.715874636125115
2567668,22.557066588294887,14.803977804490371
3125004,61.112982918202746,-47.41038547821613
2386903,-14.587742154667367,6.726963408193857
2118336,14.16893311801822,-37.53940077995254
2744130,19.51865008924669,4.357284664945999
2733167,-20.31763698036636,2.1969280457033795
2768277,8.274128641407646,-26.980766271255632
4270598,-6.311827795787114,35.96216618855155
4649991,-35.81023928443454,-17.837243088530517
3007610,-11.169560485260945,1.9406017212145055
18168829,57.35613166965865,-32.555042141437355
3190703,2.827881485430936,24.310729928780066
2119506,61.02440479634449,-47.821048661153796
4265155,55.03066141007237,-30.711887522388032
59268364,-12.902807422606394,-9.093604021918106
2765653,-32.204514584811676,46.221425971194215
3829148,59.49584897495964,-48.92888066383419
3315435,36.96302662989778,-30.533735917920517
4183290,-12.841564705012637,5.175157074659513
4140098,55.19381688234149,-30.236482775511828
10393891,-38.19946087837337,26.278450501246063
3992629,20.01459639595194,17.169143590148852
3639044,16.67549049741547,-57.54024485809165
3940415,22.514301653036505,16.018776452278516
3873360,15.118159307340004,-35.813175320132046
2793340,17.530439914373815,-35.46825771610035
59410637,-4.241808182766673,-37.50702303352557
3822882,-38.64104212284509,36.35665720870512
3282098,31.705985212510527,43.324579849418406
4073437,-13.607105533196542,4.861038292817986
3337913,32.80534757827755,-33.955570861521274
4032409,58.14286942799038,-46.12520624543298
3588923,40.597769322691384,-1.9686709472565167
3751272,35.50883859435757,-37.76503944720095
3737843,28.264239501951682,-14.188337815426406
3906227,-15.993274298356411,11.966881952423366
3648926,66.70971704484384,-24.372442941259905
3089244,28.949041119906962,-16.521950940582126
3916422,-23.922075814650928,-38.91494771105625
3819866,-7.257995269929965,-1.3951912959464647
4051386,-27.689937346510494,-47.032497672665066
3735621,38.517119732131306,-10.68127095189268
3110298,57.088297110214455,-29.769185654493107
2627021,-38.26928440119812,23.26234768334996
3966589,57.754371426080226,-49.61365592269161
2732760,-20.49945785739487,2.4076726791102
15435358,14.149058993095926,-37.28204643246557
3830712,60.68953809135304,23.848441500965873
3833274,-23.253083090715528,-40.714545749776406
13005539,60.575058564574356,33.71464085523398
3677730,-14.190107863337643,8.899180662621612
3811210,51.17418768506777,14.562636468483987
3301442,29.168295979990063,-13.318341228509139
2764956,-32.40306201214911,46.50415145652654
3789471,13.310111648706902,-37.27669974268731
11237951,59.96369840742328,26.192130343048916
13106524,-0.39566139292383223,-4.6012603899825155
12924199,1.9295483353276417,-54.16923111481139
12041825,30.573011429229254,12.887147880290375
3634542,-8.061043949081373,34.587879056759874
13614392,4.4961224386586185,-4.521558216170472
13615284,24.80578608564166,48.8200829207828
13590110,5.400331663650432,-2.5093339302455697
13606758,34.349757718983895,-39.33255554946197
3057863,27.620903826055496,-11.061684253869174
13143047,-30.13310994145296,-45.82134528281088
13616180,55.568498202679464,-31.908015942699976
13114441,-22.108444571450907,2.8108999558518195
13496386,56.658605614786254,-29.80468452715846
13617553,58.926679024856995,-21.801860056241928
13570035,42.059519791121744,-0.6207513834909606
13565245,21.451183600106823,13.32984641788824
13555770,33.75567221465304,-37.9159735242315
13546068,57.222401135826196,22.62380512565143
13543928,-18.586000182899106,11.508611044405102
13465242,9.526595998901357,-28.66791034323831
13596332,-29.481822164299786,-51.28051966630589
12241559,29.205444642934506,-13.647934289255476
13329063,51.352161425739105,13.943058350371363
12272880,-23.345356614014182,14.259049628677877
13436941,61.498915313705915,-49.801139567271804
13500422,64.26334169860712,32.50225378412053
13129050,63.82205452101738,27.67367659709558
13515206,24.80831473098198,1.75374206028193
13533325,48.90946972624126,-24.359552817956075
13537341,-18.28159618868787,-48.29415979608552
13151448,-39.294203518453656,35.786279335182144
