id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047,-20.9736, 29.6129,  1.6664,  0.0000,  4.3827,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,-21.1196, 29.1473,  1.3476,  0.0000,  4.3827,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,-22.8990, 27.7990,  1.3795,  0.0000,  0.7175,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-22.7041, 27.4620,  0.9996,  0.0000,  0.7175,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-25.2946, 29.2928,  0.7168,  1.9216,  2.1124,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-29.5854, 29.5527,  1.9535,  0.4108,  2.8652,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,-25.2720, 29.1522,  0.7613,  1.9225,  2.1124,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,-23.0644, 25.3922,  0.0508,  0.3523,  0.8820,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,-25.6797, 28.8741,  0.4183,  1.7665,  2.1124,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,-20.4179, 25.8292,  0.9201,  1.0618,  0.9439,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-20.2991, 28.6144,  0.5118,  0.0000,  4.3827,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-20.1442, 25.6693,  1.1289,  5.1900,  4.3827,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-22.9272, 27.3280,  0.9620,  0.0000,  0.7175,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-25.0915, 27.9459,  0.0884,  0.6361,  2.1124,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
215850,  4.3461,-46.7074,  0.1681,  0.4341,  1.0665,1999499010.0000, 31.4850,  0.0128, 10.8654, 11.1023
224092,-16.0521, 19.5353,  0.5973,  0.4085,  2.6476,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
628809, 39.9624,-31.1118,  3.0843,  0.0000,  2.5222,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781, 61.2087,  1.4398,  0.9018,  0.5174,  1.5379,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
645637, 21.1577, 37.4936,  0.0265,  1.8373,  5.6889,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 27.0762, 29.4558,  0.1528,  2.3848,  4.4138,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
1001280,-34.9788,  5.6584,  0.1220,  0.7072,  1.1487,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 23.0549, 30.6783,  0.7026,  1.1622,  4.8808,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827,-24.7751, 32.4639,  0.7304,  0.0003,  0.9450,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1042132,-31.5163, -2.2907,  0.8347,  0.9474,  1.2223,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,-31.4477, -2.4289,  0.7594,  1.0342,  1.2223,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 37.7927, 24.7713,  0.0001,  0.0000,  7.2338,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
