id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047,-26.6485, -3.9298,  0.4199,  5.0845,  4.7496,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,-26.9225, -4.2144,  0.0263,  5.0515,  4.7496,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,-28.7203, -5.5368,  0.9577,  2.2220,  4.7496,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-28.7950, -5.5001,  0.9068,  2.2220,  4.7496,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-31.1774, -4.0524,  0.2918,  0.1018,  1.1844,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-35.3700, -4.0194,  1.6583,  2.9174,  3.4457,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,-30.8705, -4.5683,  0.1359,  0.7783,  1.7983,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,-29.1342, -7.5470,  1.0056,  0.0330,  3.5752,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,-31.1773, -4.9818,  0.1780,  1.3058,  1.7983,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,-25.9983, -7.7219,  2.0591,  0.8584,  3.5752,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-26.3286, -4.4125,  0.2932,  5.7147,  4.7496,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-25.7378, -7.8540,  2.2011,  3.2985,  3.5752,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-28.7630, -5.9757,  0.8975,  0.0000,  3.5752,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-30.9425, -5.3995,  0.6385,  0.7613,  1.7983,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
224092,-25.4725, -8.6171,  2.9602,  3.3635,  3.5752,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, 43.0632,-40.1480,  0.1988,  4.0373,  5.3717,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 54.8521,-12.6100,  0.8953,  0.3161,  2.4482,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809, 35.1301,-62.8137,  0.0586,  1.4106,  2.1790,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781, 53.1279,-26.3998,  0.0872,  2.0778,  1.9823,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
645637, 15.1480,  5.0450,  2.8722,  5.8779,  5.4905,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 18.7849,  0.4045,  0.0285,  2.7738,  2.8717,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
983785, 28.0211,-77.3983,  1.0077,  0.0000,  1.0809,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
1001280,-40.3524,-27.9011,  0.3017,  0.0000,  1.4636,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 19.5494, -4.8856,  0.1011,  0.7815,  2.3379,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827,-29.2250, -2.8746,  0.8265,  0.0000,  1.1844,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1033242, 15.0063,-81.3675,  0.0484,  0.2001,  0.9618,1677041150.0000, 61.5549,  0.0175,  4.2933, 63.2808
1033761, 15.4442,-80.8097,  0.4311,  0.2116,  0.9618,1671398780.0000, 61.9737,  0.0127,  4.8487, 63.1341
1042132,-36.9970,-35.4118,  0.8102,  1.2428,  6.6099,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,-36.9924,-35.4592,  0.7950,  1.2879,  6.6099,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 32.4273, -7.8369,  0.0496,  0.2761,  1.6192,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445, 31.9821, -8.5499,  0.0674,  1.5234,  1.6192,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946, 32.4822, -7.9939,  0.0015,  0.3179,  1.6192,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805,-10.1821, -8.1463,  0.0506,  0.6552,  1.7015,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183,-36.3036,-28.2971,  0.7730,  4.8871,  1.8381,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576,-36.4306,-26.5681,  0.1361,  4.0582,  5.8663,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1398177,  5.7278,-74.7871,  0.0346,  0.1823,  3.3880,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1399316,-16.2036, -6.6458,  0.5557,  2.8638,  3.0613,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1412359,-27.3793,-51.2928,  0.2227,  0.8909,  2.5798,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1421963,-41.8001,-30.8663,  0.1104,  0.5142,  1.2675,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1706514, 42.9721, 13.6392,  0.5144,  0.0987,  1.1491,3379855360.0000, 80.5280,  0.0162, 98.1009, 13.5235
1709590, 20.4909,-69.1953,  0.9949,  0.0000,  4.4859,2769433090.0000, 59.3787,  0.0150, 15.4440, 23.5671
1724673, 39.2848,  0.4065,  0.6048,  0.5216,  3.7159,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1727247, 35.8532,-72.1310,  0.2499,  0.7944,  2.7127,5540513800.0000, 82.7279,  0.0134, 13.5734, 62.7956
1727932, 35.4769,-72.6461,  0.0899,  1.2355,  2.7127,1250082820.0000, 82.4914,  0.0121, 13.0769, 63.5514
1728505, 35.3363,-71.5463,  0.9030,  0.5259,  5.0136,3347457540.0000, 82.1438,  0.0181, 14.1491, 62.4960
1744495,  3.8820,-15.5089,  2.8338,  0.0000,  3.9786,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167, 21.6020,-56.9020,  0.1857,  0.6608,  3.6596,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444,-11.5085,  8.4307,  3.0578,  0.0424,  1.3889,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1768534,-30.1061,-59.8473,  0.7707,  6.2776,  5.5978,9135002600.0000, 15.7222,  0.0201, 25.7175, 63.7187
1769021,-29.1280,-60.9530,  0.0248,  6.9169,  5.5978,1320068220.0000, 16.7189,  0.0149, 24.6143, 63.7323
1770033,-29.3026,-61.0094,  0.0717,  6.7952,  5.5978,2526841860.0000, 16.3952,  0.0127, 24.5381, 62.9909
1772779, 37.5632,-84.2907,  1.0565,  0.0000,  3.0089,3542967040.0000, 83.5853,  0.0185,  1.3000, 58.4443
1773451, 37.7704,-84.5960,  1.3879,  0.0000,  3.0089,2810491650.0000, 83.7866,  0.0154,  0.9939, 58.3976
1783892, 34.1085,-56.6545,  0.4658,  1.1933,  2.2063,2213619460.0000, 79.4881,  0.0138, 28.8506, 55.1489
1786051, 43.9732,-40.4187,  0.1430,  3.0252,  5.3717,1326909700.0000, 91.7154,  0.0147, 45.4013, 66.0144
2043242,-39.6899,-65.7352,  0.3242,  0.0000,  2.2549,1615963140.0000,  6.4567,  0.0148, 19.8721, 66.3480
2046514,-40.8436, -6.0266,  4.8657,  4.7793,  4.9628,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2051379,  4.5740,-18.5111,  0.3219,  2.5233,  4.3079,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558,-25.0863, -7.7457,  2.1072,  2.9611,  3.5752,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
2059994,-23.9766, -7.4351,  1.8848,  0.6614,  2.6040,1672097020.0000, 18.5788,  0.0159, 77.6933, 45.7718
2060344, 35.9464,-66.6499,  0.0002,  0.8416,  5.0136,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2062484, 33.1367,-55.4274,  0.0344,  3.1069,  2.4508,14873682900.0000, 74.5978,  0.0252, 29.5551, 35.2672
2063840,-30.2463, -2.3520,  0.6986,  0.1155,  1.1844,2034452990.0000, 15.2464,  0.0150, 83.1681, 61.2772
2089822,-20.4202,-58.4310,  2.5271,  0.0000,  4.4082,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2097506, 15.6420,  7.7270,  0.1744,  5.9157,  5.4905,2033982080.0000, 53.1588,  0.0143, 92.1835, 16.0579
2097671, 15.3642,  7.8349,  0.2053,  5.8900,  5.4905,5959667200.0000, 52.9783,  0.0195, 92.3044, 16.5789
2108766, -3.1454, -9.8097,  0.0464,  1.4197,  2.6722,7190650900.0000, 39.1770,  0.0204, 75.2876, 42.5904
2109109, -2.8536,-10.3140,  0.1146,  0.5640,  1.4575,1334704000.0000, 39.4120,  0.0127, 74.7758, 42.2791
2109299, -3.1750, -9.4991,  0.3582,  1.4300,  2.6722,2415770370.0000, 39.1071,  0.0149, 75.5928, 42.3838
2111199, 53.3378,-18.4986,  0.2919,  5.9485,  6.8893,1132963580.0000, 90.7699,  0.0142, 65.9466, 12.3019
2111839,-39.8032, -5.7855,  4.6486,  0.2850,  7.2446,5365031900.0000,  3.9344,  0.0175, 79.5006, 53.3112
2112127,-39.4272, -6.2656,  4.0389,  0.2850,  7.2446,14911087600.0000,  4.2478,  0.0228, 79.0121, 52.9617
2113269, 40.1352,-80.6537,  2.0303,  1.0555,  3.0089,1260615040.0000, 81.9623,  0.0138,  4.3776, 36.7786
2113755, 40.5358,-80.5675,  2.4079,  0.8922,  3.0089,1324679810.0000, 82.2472,  0.0149,  4.4484, 36.1492
2114209, 19.5660, -5.0116,  0.1137,  0.7544,  9.2473,3770082050.0000, 65.8224,  0.0178, 80.6103, 60.3595
2115199, 50.7930,  4.6957,  4.6959,  0.0000,  2.0968,1434510210.0000, 97.9915,  0.0164, 90.4432, 61.9968
2115436, 50.6176,  4.3238,  4.4425,  0.0000,  2.0968,1155609600.0000, 97.8744,  0.0139, 90.0791, 62.3157
2116222, 33.4369,  1.9780,  0.0086,  1.5745,  4.4016,17208936400.0000, 77.1033,  0.0199, 87.2545, 45.7272
2117332, 33.8771,  2.2333,  0.3854,  9.2185,  3.7159,1043647420.0000, 77.6258,  0.0113, 87.5208, 46.1007
2122834, 28.6533,-34.4479,  0.0120,  0.1176,  2.4654,7791466000.0000, 75.4492,  0.0191, 51.2459, 62.6057
2123500, 28.4262,-34.0623,  0.4356,  0.2601,  2.4654,2115586300.0000, 75.1855,  0.0130, 51.6267, 62.4364
2287113, 14.1197,-40.1073,  0.0280,  2.3533,  4.3513,2714240510.0000, 56.7582,  0.0172, 45.0322, 42.9149
2289704, 12.9184,  7.8882,  0.0735,  2.7785,  2.4398,9546895400.0000, 53.9845,  0.0151, 92.8180, 34.4002
2290885, 12.9696,  7.6965,  0.1028,  2.7004,  2.4398,3330842620.0000, 53.9747,  0.0147, 92.6182, 34.0867
2301420,-16.4094, -0.4230,  0.4038,  1.7293,  0.8921,1478061570.0000, 32.8973,  0.0114, 85.6057, 79.3350
2301636,-17.2590, -0.2811,  0.3463,  1.0197,  2.3190,1386240130.0000, 32.0971,  0.0108, 85.7541, 79.6675
2312305, 22.7492,-73.4606,  0.4006,  1.3211,  7.5448,1903815810.0000, 61.3329,  0.0149, 11.1382, 21.8543
2312558, 22.9002,-72.9407,  0.0952,  0.8764,  7.5448,1622199420.0000, 61.4147,  0.0159, 11.6489, 21.4804
2320251, 26.4413,-10.6745,  1.5742,  0.9820,  1.0879,3718050300.0000, 65.6160,  0.0141, 74.0031, 23.6917
2324559, 32.9290,-83.8057,  2.7755,  3.3170,  3.3723,6931066400.0000, 74.2230,  0.0181,  1.1544, 34.8041
2325005, 32.8535,-83.2933,  2.4121,  1.8126,  3.3723,1279337860.0000, 74.0986,  0.0153,  1.6604, 34.5556
2330110, -8.9907,-14.4224,  1.6011,  3.4353,  3.6617,2620252160.0000, 29.9678,  0.0149, 70.2263, 26.0831
2330533, -8.5743,-14.6083,  1.5711,  2.1048,  3.6617,1332369020.0000, 30.3051,  0.0147, 70.0300, 25.6428
2331359, 13.9936,-44.2745,  0.0013,  1.6148,  4.5935,2875570180.0000, 55.8680,  0.0183, 40.7631, 39.0890
2333874, 34.0039,-83.9557,  2.2677,  3.4662,  3.3723,3015661060.0000, 81.9182,  0.0150,  1.8873, 68.4244
2334226, 33.8137,-82.8436,  1.4727,  3.3417,  3.3723,10350371800.0000, 81.8155,  0.0189,  3.0111, 68.8743
2335585, 34.1949,-83.6686,  1.9247,  3.5018,  3.3723,1186602500.0000, 82.2221,  0.0139,  2.1894, 68.9772
2335941, 44.3829, -4.9869,  0.0005,  0.0675,  1.2540,13751238700.0000, 89.5478,  0.0227, 80.4895, 52.3868
2336699, 44.4854, -5.0811,  0.0808,  0.0000,  1.2540,1690837630.0000, 89.6264,  0.0156, 80.3921, 52.2561
2338567, 51.5420,-13.4072,  0.0384,  3.6276,  0.7516,1861427460.0000, 97.9918,  0.0147, 72.2406, 58.3455
2351924, 54.5854,-10.4299,  0.1577,  1.2413,  2.6418,7137810900.0000, 99.6107,  0.0201, 75.0278, 50.7546
2352412, 54.7092,-10.8016,  0.1185,  1.1835,  2.6418,1446411140.0000, 99.6807,  0.0123, 74.6490, 50.4732
2361095,-10.1047,-47.0285,  0.1071,  0.7366,  7.0148,4094692100.0000, 39.0935,  0.0152, 38.9858, 78.7733
2361502, -9.6073,-46.9361,  0.4803,  0.3951,  7.0148,8734529500.0000, 39.6387,  0.0177, 39.0845, 78.9674
2363354, 38.1265, 10.7189,  0.0812,  0.5555,  3.7682,1929266180.0000, 85.0972,  0.0188, 96.4361, 61.9897
2368522, 15.6654, -4.4836,  0.0345,  4.8569,  9.1292,1164254720.0000, 55.4445,  0.0135, 80.2746, 27.7378
2374565,-36.5296,-47.0496,  0.3967,  3.5708,  5.5022,2413958400.0000, 12.4225,  0.0142, 38.9318, 80.0890
2377686, 40.1141,-26.9309,  1.6791,  4.1815,  1.6526,1063346690.0000, 84.9706,  0.0103, 58.5044, 51.5155
2380275, -5.8877, 10.1919,  0.6817,  0.0000,  2.4805,2112049020.0000, 36.0325,  0.0152, 95.2356, 40.5492
2380608, -5.8350, 10.1953,  0.6880,  0.0000,  2.4805,1636932350.0000, 36.1048,  0.0111, 95.2417, 40.6438
2381494,  7.0505,-79.2965,  0.1506,  1.9391,  4.6929,2329423870.0000, 45.7022,  0.0157,  5.3113, 23.8025
2382778,  9.1903,  7.8534,  1.6304,  3.2191,  3.3122,3639136770.0000, 49.0195,  0.0170, 92.6183, 28.4624
2384011,-36.7339,-24.2218,  0.0396,  2.6587,  5.8663,3763608320.0000,  6.1747,  0.0167, 60.9537, 49.0286
2384245,-36.4849,-24.3298,  0.1015,  2.7045,  5.8663,2312182020.0000,  6.3415,  0.0159, 60.8348, 48.5874
2385251, 33.4723,  8.2127,  1.7591,  4.3132,  3.1470,7011335700.0000, 70.7630,  0.0202, 92.6390, 13.1665
2388360, 33.4824, 13.7129,  0.0049,  0.0606,  5.3751,4655522300.0000, 73.1252,  0.0183, 98.4529, 25.0756
2388968, 33.3460, 13.7011,  0.1264,  0.0398,  3.7682,2541518590.0000, 72.9754,  0.0139, 98.4394, 25.0211
2393675,-45.9423,-44.8133,  3.8711,  0.0000,  1.4934,11299220500.0000,  2.9287,  0.0216, 41.1572, 80.5624
2394388,-46.0652,-44.7668,  4.0025,  0.0000,  1.4934,3290055940.0000,  2.7736,  0.0183, 41.1995, 80.4094
2395864, 34.8032,-28.7211,  0.9930,  0.9928,  2.5625,1630145410.0000, 81.4582,  0.0152, 56.9539, 61.2162
2406092, 13.3518,-76.1237,  2.9506,  1.7428,  2.8490,2359184380.0000, 52.7127,  0.0118,  8.5787, 26.7613
2415892,-39.0492, -8.9308,  1.6198,  1.8569,  4.9628,7575312400.0000,  2.6010,  0.0208, 76.0768, 42.6455
2416447,-39.1760, -9.2798,  1.3826,  4.8086,  4.9628,1330374910.0000,  2.4521,  0.0116, 75.7250, 42.5500
2418270,-11.1890,-54.8612,  0.0127,  3.4340,  8.5303,1003955520.0000, 32.6456,  0.0126, 30.4378, 51.6594
2418533,-12.0068,-54.8006,  0.2636,  3.9733,  8.5303,4652305400.0000, 31.8304,  0.0179, 30.4987, 51.7514
2418704,-11.5889,-55.0193,  0.2122,  4.0334,  8.5303,1617049220.0000, 32.2866,  0.0114, 30.2852, 51.9087
2425267, 30.9503,-22.9755,  0.0014,  4.7399,  1.2983,22948182000.0000, 78.7718,  0.0242, 62.8551, 67.4577
2429465,-48.3056,-81.2169,  3.6248,  0.0000, 13.5652,1567442180.0000,  0.3131,  0.0135,  4.7201, 79.9785
2430739, 46.5134,-22.5607,  0.1900,  0.3371,  2.7141,17296767000.0000, 91.1911,  0.0223, 62.8507, 49.9254
2433238,-37.3238,-31.6702,  0.0352,  0.5513,  1.8381,1083441150.0000,  1.4249,  0.0140, 52.9506, 27.9925
2433568,-37.5214,-31.5400,  0.0449,  0.6904,  1.8381,1188217340.0000,  1.2118,  0.0137, 53.0787, 27.9314
2435368, 48.4635,  2.5448,  2.4066,  0.0000,  2.0968,1505177220.0000, 89.8820,  0.0135, 87.5216, 32.8088
2435621, 48.0726,  3.2834,  1.8321,  0.0000,  2.0968,1054038080.0000, 89.4508,  0.0109, 88.2548, 32.6321
2437812,-35.6084,  2.5725,  4.0879,  2.3703,  1.3135,4477621800.0000,  8.3036,  0.0179, 87.8818, 53.6831
