id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047, 23.7045,  5.8494,  0.5987,  0.9694,  1.4055,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479, 23.3583,  5.4248,  0.0596,  1.0143,  1.4055,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604, 21.9099,  3.6968,  1.0023,  0.4772,  1.6754,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449, 21.8525,  3.2711,  0.9492,  1.7451,  2.3155,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987, 23.2376,  1.2011,  0.8177,  1.6071,  1.8470,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590, 23.0500, -2.7261,  1.6088,  3.2103,  2.7991,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313, 22.8307,  1.8831,  0.9308,  1.1647,  1.8470,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843, 19.7749,  3.0244,  0.7147,  0.0640,  1.6938,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505, 22.4289,  1.7291,  0.5196,  0.9663,  1.8470,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830, 19.9515,  6.7018,  1.6327,  1.1922,  1.6754,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232, 23.1189,  5.7079,  0.2328,  1.3586,  1.4055,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601, 19.8297,  6.9399,  1.8716,  1.1922,  1.6754,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672, 21.4599,  3.6480,  0.6233,  1.8716,  2.3155,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676, 21.9040,  1.5052,  0.0124,  0.9093,  1.8470,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
161352, -7.6246, 45.0085,  0.6798,  5.7368,  3.0972,2463917310.0000, 54.5955,  0.0108, 47.2484, 78.2590
224092, 17.7999,  2.2130,  0.0612,  0.9085,  3.6833,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, -6.6460, 81.8832,  0.0036,  0.2237,  3.7669,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 20.7566, 88.3298,  0.4779,  7.2367,  3.8833,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809,-31.6544, 68.2485,  2.3349,  0.8526,  3.0231,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
645637, 35.1708, 45.5972,  0.1395,  0.5277,  1.8187,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 29.9505, 46.2535,  0.3532,  8.5481,  1.8187,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
983785,-44.6785, 70.0386,  0.6005,  0.0000,  1.7696,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
1001280, -1.1958, -6.3784,  0.1644,  1.5935,  0.8420,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 26.2585, 53.3897,  0.3261,  0.2786,  6.0469,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827, 25.0212,  4.9318,  0.4527,  0.8416,  0.9528,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
