id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047,-16.8734, 30.3240,  1.6185,  2.6490,  3.5512,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,-17.4674, 29.5202,  1.0079,  2.6335,  3.5512,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,-19.1286, 28.7704,  1.0876,  1.0993,  1.8376,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-19.9289, 27.4905,  0.0010,  1.3598,  1.8376,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-21.4823, 30.4053,  0.3252,  1.2332,  2.0457,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-24.9576, 32.0417,  0.6244,  8.5652,  5.4001,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,-20.4370, 31.2822,  0.4109,  4.7089,  0.8899,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,-20.1840, 25.9200,  0.7102,  0.7221,  2.4308,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,-20.4382, 31.5062,  0.2643,  4.5909,  0.8899,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,-16.0528, 27.3473,  0.0702,  6.6605,  5.5520,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-17.5554, 28.0704,  0.3050,  1.3584,  3.5512,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-15.8570, 27.0982,  0.0034,  6.3976,  5.5520,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-19.2083, 28.3317,  0.8664,  1.5022,  1.8376,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-21.1925, 29.3375,  0.0213,  0.5245,  2.0457,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
148139, 43.7932, 40.4109,  0.0913,  0.2947,  5.0544,2551069180.0000, 71.7941,  0.0167, 68.8616, 87.6585
148479, 44.4709, 40.0736,  0.0829,  1.2838,  5.0544,1209709820.0000, 72.4733,  0.0133, 68.5298, 87.5924
148735, 43.9762, 39.7319,  0.0276,  1.9987,  5.0544,2802275840.0000, 71.7667,  0.0123, 67.4362, 88.1313
149094, 43.8117, 40.5026,  0.0104,  0.7064,  5.0544,1684322300.0000, 71.6345,  0.0164, 68.3217, 88.3190
149481, 44.7207, 40.0150,  0.2843,  1.3667,  1.1917,1109811710.0000, 72.6932,  0.0135, 68.3652, 87.7015
149701, 43.5326, 40.4053,  0.0000,  0.0000,  5.0544,5928681000.0000, 71.6771,  0.0174, 69.3654, 87.1253
150576, 43.8808, 39.8573,  0.0788,  1.9249,  5.0544,2561082880.0000, 71.6591,  0.0144, 67.5183, 88.2147
210543, 36.6192, 55.0739,  3.4771,  2.3593,  8.2483,1459284860.0000, 63.5186,  0.0161, 79.6179, 96.7363
212420, 36.8907, 54.4349,  2.7832,  2.3593,  8.2483,1457008000.0000, 63.8478,  0.0172, 79.1833, 96.3024
215850, -5.9416,-51.0171,  0.6753,  0.0000,  7.3431,1999499010.0000, 31.4850,  0.0128, 10.8654, 11.1023
224092,-26.0422,  7.4635,  0.1784,  1.3617,  9.2980,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, 61.1423,  9.3656,  0.1765,  0.3902,  1.6066,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 62.9861, 13.9727,  0.9458,  0.5423,  2.6746,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809, 40.2983,-32.8372,  0.0491,  3.8831,  2.6307,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781, 47.6878,-22.3086,  0.6490,  0.0272,  1.5489,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
1001280,-28.3962, 14.8142,  0.0087,  0.9079,  3.5779,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 30.2686, 27.8418,  0.7120,  1.6382,  1.4474,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827,-15.8330, 37.9767,  0.1815,  1.0205,  2.1294,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1029650, 24.4541, 66.8814,  1.2042,  0.2838,  0.6821,3794312960.0000, 52.6491,  0.0171, 96.0205, 95.6970
1029972, 24.2289, 67.3652,  1.7272,  0.2838,  0.6821,1168428420.0000, 52.3182,  0.0144, 96.1294, 96.2395
1042132,-25.7272,  6.9098,  0.0646,  2.1120,  3.4555,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,-25.8975,  6.5516,  0.0991,  2.9413,  3.4555,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 36.6871, 12.6584,  0.1861,  0.0000,  1.4752,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445, 36.0835, 11.7947,  1.2156,  0.0000,  1.4752,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946, 36.8583, 12.7314,  0.0000,  0.0000,  1.4752,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805, -2.4206, 21.8652,  0.0830,  3.6247,  2.5487,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183,-26.2444, 10.7377,  0.0294,  6.4820,  3.9412,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576,-26.6025, 11.8039,  0.4043,  0.6270,  3.5779,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1367583, 53.3009,-39.9018,  0.4837,  0.4127,  1.9799,1607715580.0000, 97.2258,  0.0149, 45.0294,  0.0001
1399316, -6.8125, 26.5439,  1.7061,  5.0236,  6.9966,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1414578, -6.4110,-15.8060,  0.0762,  1.6054,  4.7132,2084719490.0000, 36.3945,  0.0133, 65.1547,  6.9100
1415409, -6.3743,-15.1143,  0.3394,  7.2864,  7.1642,2359349760.0000, 36.4313,  0.0142, 65.8471,  7.2004
1421963,-28.3832, 15.0386,  0.0317,  0.8456,  3.5779,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1707824,  9.4013, 68.0174,  0.1801,  0.0000,  3.0259,9710959600.0000, 37.1822,  0.0181, 95.6878, 95.8508
1708717,  9.2680, 68.0597,  0.1913,  0.0000,  3.0259,1109695230.0000, 37.0467,  0.0133, 95.7222, 95.8605
1724673, 43.5643, 19.2319,  0.7833,  1.0798,  6.6585,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1743068,  2.5629,-51.9065,  0.5605,  3.3081,  4.0285,1042692740.0000, 41.3178,  0.0140, 14.6873,  7.1006
1744495,  2.1269, -2.7198,  0.2290,  0.6169,  4.6637,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167, 23.2076,-33.2643,  0.5093,  2.5163, 10.0362,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444, -9.2766, 26.0837,  1.9647,  2.5508,  6.9966,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1783892, 48.1704,-11.3644,  0.0101,  0.6759,  3.3200,2213619460.0000, 79.4881,  0.0138, 28.8506, 55.1489
1786051, 60.9053,  6.9866,  0.4957,  0.5375,  2.1272,1326909700.0000, 91.7154,  0.0147, 45.4013, 66.0144
1787640,-18.8420,-10.1647,  1.9263,  5.6096,  3.9644,2310529020.0000, 23.4326,  0.0169, 68.9131,  9.6450
1787952,-18.5134, -9.8857,  1.7854,  5.0380,  3.9644,3398097150.0000, 23.6767,  0.0192, 68.8927, 10.0932
2044166,-21.1654,-10.8704,  2.6637,  4.5945,  3.5400,10198426600.0000, 19.5121,  0.0190, 62.5430, 14.6439
2044831,-20.7801,-10.9820,  2.3045,  4.5798,  3.5400,1205886720.0000, 20.0108,  0.0119, 62.8337, 14.2476
2046514,-34.8789, 22.6573,  2.7519,  0.6819,  1.6418,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2047699, 42.4071, 37.5357,  0.2248,  2.6274,  5.0544,40612995000.0000, 72.8201,  0.0268, 74.5419, 77.9018
2049352, 42.9157, 37.4991,  0.0704,  2.3502,  5.0544,2373935360.0000, 73.4035,  0.0131, 74.7704, 77.6857
2051379, 12.5767, 12.3725,  0.6543,  5.9794,  5.5323,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558,-18.5246, 21.1201,  0.0557,  5.7674,  1.2711,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
2059994,-17.1775, 21.7348,  0.8047,  6.5622,  1.2711,1672097020.0000, 18.5788,  0.0159, 77.6933, 45.7718
2060344, 41.6632,-35.1774,  0.1019,  1.2414,  2.9075,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2061100, 31.9310, 34.1323,  2.2238,  0.2058,  3.8120,5952214000.0000, 60.1375,  0.0186, 63.3121, 82.9524
2061545, 31.9890, 34.5830,  2.6760,  0.2058,  3.8120,1307038210.0000, 60.0319,  0.0149, 63.1830, 83.7155
2061918, 31.9109, 33.9913,  2.0826,  0.2058,  3.8120,1269969020.0000, 60.0457,  0.0130, 62.9172, 83.1410
2062484, 39.4145,-24.3706,  0.0000,  0.0000,  1.1223,14873682900.0000, 74.5978,  0.0252, 29.5551, 35.2672
2063840,-17.8231, 36.7396,  0.0013,  0.5051,  5.2104,2034452990.0000, 15.2464,  0.0150, 83.1681, 61.2772
2067943, -3.5763, -8.2947,  0.0000,  0.0000,  4.6637,6010123300.0000, 38.7223,  0.0174, 70.8680, 12.1216
2074603, 29.1479,-68.5814,  1.0291,  0.0000,  4.2865,1269623550.0000, 68.7031,  0.0145,  0.8511,  0.5067
2083429, -0.1028, 45.2291,  0.0847,  4.1247,  7.4501,4414083100.0000, 32.8559,  0.0163, 91.2646, 67.2547
2089822, -9.7723,-15.0881,  0.0982,  1.8158,  4.6102,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2090628, 32.3872,-52.8656,  0.0224, 12.6306,  8.7874,3790094340.0000, 70.5344,  0.0153, 11.5728, 12.3061
2108766,  2.5151, 16.1174,  0.0579,  5.3884,  7.5123,7190650900.0000, 39.1770,  0.0204, 75.2876, 42.5904
2109109,  2.7251, 15.5170,  0.6938,  5.3760,  7.5123,1334704000.0000, 39.4120,  0.0127, 74.7758, 42.2791
