ENV,d_long,d_per,d_tot,id,xslice,yslice
group,,,,27018022,57.79326402922298,-35.38148438016852
group,,,,19877258,-4.772550052965329,30.990965557761402
group,,,,20717361,-30.003933083716944,-16.634391006259648
group,,,,18921533,8.39770644989475,-50.344310694220155
group,,,,14694741,18.111764706674453,3.21756396500707
group,,,,61976073,23.945207929741752,-30.24125493219703
group,,,,64771922,45.416756925693875,-8.097111401144385
group,,,,62953290,42.730912873963184,-31.443244497046166
group,,,,25120413,40.197565497574274,49.52870303540828
group,,,,19485633,48.496666555090535,0.24841423958190578
group,,,,27264785,47.26193684585907,-1.1890528264812161
group,,,,56132822,-32.02148243873005,22.13842944021943
group,,,,27074928,-30.11668578561064,-16.704649445170446
group,,,,17254875,5.338076954789627,12.08078265428089
group,,,,14589544,52.79462918242557,26.36978360816601
group,,,,64692534,-8.56731014009681,-13.218287353598418
group,,,,61921896,37.31837513298271,22.554641414811716
group,,,,20768804,-16.31435306436584,38.48361832394923
group,,,,25884016,-27.50886639665368,15.928829034739135
group,,,,24621209,23.18768016876115,-31.314757357731406
group,,,,27284792,-1.0247154605163238,14.432425718303708
group,,,,54436685,47.246027765534606,-1.0414065161840238
group,,,,61971814,23.19286726642454,-31.207294718466713
group,,,,20304458,23.609894408240297,-10.649340928674977
group,,,,49801395,47.56939934286693,5.376385205977748
group,,,,53813279,61.45038660832431,-2.7028767232376794
group,,,,27051943,42.68042562918802,41.33096184928059
group,,,,53221949,47.13755203548712,-21.74502545553303
group,,,,50470880,8.634279285635756,-50.33904396806297
group,,,,15273270,29.394112589296753,-0.8371937922549826
group,,,,26153382,-25.335503243749752,8.678616491765318
group,,,,53228623,30.99219124219694,-49.502847974270935
group,,,,51871456,48.44702995283373,0.2528023766805334
group,,,,54417980,46.348886217128765,-8.288981728058568
group,,,,53825219,57.795035646253645,-35.32187681225019
group,,,,14882413,-14.472333263804362,-9.314954549954585
group,,,,51274883,29.71800216667942,-30.732337265072452
group,,,,61598241,40.86331629466271,15.323831464721955
group,,,,49644695,-18.799008933570736,27.503976951446845
group,,,,49645136,-16.04629945550181,28.768853721006305
group,,,,49649855,-18.882723136794944,27.400747332970077
group,,,,28436526,-30.12674551700118,3.120462543656294
group,,,,49799517,47.55046698614428,5.194596476677933
group,,,,63886916,40.491590474575005,49.39253948162305
group,,,,61920006,37.20130602910376,22.883368512469612
group,,,,24622993,23.064698300786763,-31.365459953100753
group,,,,53859942,52.47252661015801,-18.302556433415123
group,,,,50540124,60.898307164011186,11.12597922664561
group,,,,12701356,60.78489729336507,3.621291399799434
group,,,,61977355,22.979131053053077,-31.307292027398
group,,,,51878683,-21.27153100419374,46.47675480116626
group,,,,27632859,52.78426717145206,26.37251690646683
group,,,,22101430,15.695855771013417,10.29962935385133
group,,,,50469897,8.457352249550777,-50.32848804959147
group,,,,60030947,16.840049839007577,-50.75537385520469
group,,,,60886955,40.20195656989228,13.842558308150386
group,,,,52520088,70.85639505878149,35.658757559158694
group,,,,49680978,-18.814628155244268,27.479173831308472
group,,,,57307913,14.570050331299033,-55.21797825673029
group,,,,27389951,45.44682167956738,2.618419877664479
group,,,,51935744,39.10991205722849,21.117668962226585
group,,,,54461932,38.14688219461429,52.03117502353874
group,,,,60034319,17.71415656774849,-50.910171912296505
group,,,,54395194,41.40620946230519,-39.972460210833496
group,,,,26760205,-18.465343961857897,24.208359584408786
group,,,,56102786,-29.177248447258776,22.512240185107643
group,,,,50513801,46.651078896865464,-22.287266999917424
group,,,,61915091,37.431850842108354,22.51646232589624
group,,,,62021353,35.99589603191837,-30.93959812484225
group,,,,62977814,44.928958022057515,-32.32167447309268
group,,,,53190205,0.5697127185335913,18.24073310089173
group,,,,60029832,16.911502260008813,-50.3860106101161
group,,,,56113532,-29.477882411931507,22.52816357533606
group,,,,60026213,16.759235546232606,-50.835120330225294
group,,,,50571335,31.87671570219951,31.977069592528082
group,,,,61966596,20.557909491967347,-29.998448517719844
group,,,,53844009,-28.304006908651843,15.290280061122271
group,,,,51870266,48.34425112506999,0.18445863475336766
group,,,,24366487,40.99962911855014,13.78090061026232
group,,,,56113298,-32.23048299385459,21.925721776390798
group,,,,54989685,-15.005637291392015,35.66163968126648
group,,,,15335429,-10.005543594379002,26.378185566053823
group,,,,51262132,-25.39398637036271,8.553968002591457
group,,,,61916454,37.23406501886037,22.43861172048349
group,,,,61974320,23.040708303833576,-31.115999242223822
group,,,,53807279,22.842657090721346,-32.3783326561293
group,,,,50539465,61.12650278152095,11.012471386008674
group,,,,55581584,53.115092170249966,2.3755169479617013
group,,,,26859095,56.65130689169808,-0.42435731725992065
group,,,,62947979,42.873784675721595,-30.993351866118054
group,,,,53864832,41.345857946220434,-37.94192378408529
group,,,,55594587,58.86418066602454,37.84477208062785
group,,,,50551088,-27.41505768360009,15.830041026690601
group,,,,54468854,6.74610905531528,-14.542935911338278
group,,,,25756461,46.114113056164165,14.828172397326272
group,,,,13935155,-15.726400147416765,29.3021528239008
group,,,,56268163,29.229135774803517,-67.63406937395197
group,,,,53865323,41.41652032546971,-37.63930763931533
group,,,,52537013,-6.431300305301253,-50.4703782436613
group,,,,53856086,30.159693311145872,28.797659194592715
group,,,,60023882,16.687870900479552,-50.623724617888975
group,,,,54461342,38.215884089335475,52.46989270553456
group,,,,52615899,60.69072326653314,18.598155108393044
group,,,,56131863,-29.054179474737296,22.831163402810525
group,,,,53184934,42.213496079995934,45.98825343536603
group,,,,62951036,42.88649696697871,-31.39269058886575
group,,,,50525955,23.11083750394562,-12.088404550162283
group,,,,63026753,-23.71264087682748,21.868109142586494
group,,,,51274547,29.823106723676297,-31.06999769524587
group,,,,55528842,28.216486888624747,-48.69463443568456
group,,,,64691422,-9.138999554521444,-12.995317450901855
group,,,,53227055,30.974711672346668,-49.46066721661467
group,,,,19832136,70.7399627601298,35.633149436227825
group,,,,24198039,15.105497326411566,-52.182558874736046
group,,,,52609911,43.61759470397786,44.32644476863306
group,,,,56737454,-23.319340791753984,38.00124855786453
group,,,,64721580,-21.245515784444247,24.599489297130635
group,,,,55597459,-8.937034552530404,26.559987044543227
group,,,,20022099,60.65285686342616,18.71327206757727
group,,,,49811754,-17.292277560117626,-12.074885215159973
group,,,,56111500,-29.488652700472205,22.398312309587432
group,,,,64723469,-21.219411019759544,24.467827680801648
group,,,,50536120,61.08780507934733,11.100295209075107
group,,,,58513876,66.50667267522336,4.103903186970852
group,,,,54446027,-0.5447517798157986,14.151920167889443
group,,,,49627582,-23.089897250601695,31.30632033170766
group,,,,50570384,31.907801950413564,31.84040165410699
group,,,,53844596,-28.206835081221193,14.992164487916973
group,,,,8469873,18.434462031139525,-17.704393461159995
group,,,,51869947,48.64852611696702,0.19828879480059824
group,,,,63864024,3.4242859057341155,31.515698147365246
group,,,,61964987,20.408202356923113,-29.8991549797166
group,,,,52536423,-6.323610287774411,-50.460248621400794
group,,,,63885674,40.52728466940844,49.7714552427221
group,,,,49640960,-22.64993713143417,30.774342627710666
group,,,,6067615,-7.9784877766729885,-13.772401219528941
group,,,,14406127,16.400173918784994,-13.865466510205112
group,,,,64768167,45.38159205028912,-8.028715771218874
group,,,,56112925,-32.91687343542288,22.311886375215717
group,,,,51225375,60.74118711279074,3.4423176216605014
group,,,,62024249,35.96915019754013,-30.900940318621757
group,,,,56106143,-29.477301906610627,22.289980112410717
group,,,,58555673,35.18853265343753,-14.906457917433993
group,,,,63027139,-22.882362278618672,21.85085058441388
group,,,,49822517,-4.052820077438513,-54.364798710278365
group,,,,56108925,-30.206752074881013,22.06298178625618
group,,,,28198297,15.04475495293719,41.3130548143712
group,,,,56799808,46.432154955036005,3.4461366437716325
group,,,,57292105,22.782203829314966,-55.94334341369942
group,,,,53227466,30.94728785269771,-49.51282868154723
group,,,,60025400,16.94696456299043,-50.633407786350176
group,,,,49633741,-18.856421818287842,27.324445482751205
group,,,,64722277,-21.273635702830898,24.748934189452726
group,,,,52561145,12.930618598458896,-46.39391106775014
group,,,,62975459,44.7897145162049,-32.15852886380921
group,,,,49821779,-1.6766048417872161,-53.66816555140159
group,,,,54955329,54.473114413760925,-39.984228412053795
group,,,,15521051,5.066939090168103,4.147976271085661
group,,,,61971300,20.038347446108062,-29.824460289488606
group,,,,53194753,-18.383450208068666,24.399159937160995
group,,,,56117739,-29.191501825847055,22.312431791586256
group,,,,49640290,-18.806046229519904,27.34618193201655
group,,,,55581406,52.91637875497264,2.2323845918244363
group,,,,55595329,58.77031147169976,37.815524006922224
group,,,,57776894,-42.51851123191953,-21.761453320708963
group,,,,55040114,41.44479597811269,28.93253122472853
group,,,,56104927,-29.147853453229672,22.45599389783826
group,,,,49622896,-23.12719176514873,31.257527328830804
group,,,,63841401,45.95564302922198,23.49481686364397
group,,,,60023464,16.759410348729507,-50.2395280567824
group,,,,50481073,-13.43916469838376,24.58298020146396
group,,,,55029295,30.293678337701316,7.372139335495319
group,,,,25602964,38.53246575239888,27.289515562071514
group,,,,60027893,15.699422528807673,-50.822863509833475
group,,,,64690407,-9.337945529470247,-12.957353193080026
group,,,,55560719,36.35114285939191,-10.477754595857299
group,,,,57244921,-5.262882078774787,-57.76483187389722
group,,,,53243902,20.516502073165533,24.84774064968222
group,,,,60027515,16.371397897995532,-50.870135650866196
group,,,,61967232,23.370149664485652,-30.68615985948587
group,,,,50524937,23.5717929458502,-12.49479597743493
group,,,,56112495,-29.09919954166368,22.473104621731448
group,,,,49634129,-16.442294245402678,28.27715056417447
group,,,,55036423,-28.823532510429672,14.643147862584543
group,,,,56234496,58.91237194014535,-66.66130048103636
group,,,,61966255,23.838603633762524,-30.622272287013722
group,,,,54985222,53.310134500303434,16.228256173243448
group,,,,60031709,17.109231029017742,-50.888064362207636
group,,,,51273420,30.160557275576934,-30.77660718267746
group,,,,56104583,-28.62046114124344,22.864316289089356
group,,,,56258864,-4.9981859985289505,27.011270973045633
group,,,,55595144,58.890789359772214,38.02748575118308
group,,,,55566204,44.36269201605428,41.99410505613099
group,,,,49621514,-23.10635874166661,31.250072637507976
group,,,,49641930,-23.70193026759278,32.305535241313045
group,,,,58283043,-15.410728051946885,28.86987698381544
group,,,,53237926,56.66954008684504,-0.4821209466177314
group,,,,63841050,45.639646971090336,23.504081679967385
group,,,,49633041,-22.863951206409617,30.963517757510395
group,,,,17792937,37.06861122299401,36.934989797608736
group,,,,52592430,62.487706355247475,13.297988536475499
group,,,,60881658,40.103017423007984,13.892104294163262
group,,,,49736333,18.767771028155344,-18.87858209514414
group,,,,49736826,18.680702993010268,-18.780246214620803
group,,,,55521920,23.575369633951652,-42.01170362089832
group,,,,53850338,-29.321434474975742,-16.628294453564415
group,,,,49625362,-16.383415460647246,28.56545644277288
group,,,,63025578,-22.199750331476125,22.416396735677292
group,,,,52599277,14.784237694652289,-64.11136800399113
group,,,,61917885,37.894711562630064,23.198436637555996
group,,,,52552490,-24.99667124075708,6.996532906154915
group,,,,54363274,14.21218721362326,21.79726510323127
group,,,,52560628,12.911133226176258,-46.75472843809095
group,,,,54990122,-15.238455095493663,35.541562278694556
group,,,,49628149,-18.572331920148667,27.59837377664857
group,,,,2556333,28.793856356694874,-9.023825554635168
group,,,,52599658,14.667795844614385,-64.19874345571881
group,,,,56105651,-29.626889466255903,22.38770493983958
group,,,,50557950,46.365286389859776,4.5237827879984795
group,,,,56261137,-1.2153928022818432,44.26088087433769
group,,,,54458252,-3.108323099955591,20.981896973174038
group,,,,63861277,2.1029936236829916,32.42808385487723
group,,,,19924758,21.61516569838568,-49.30290724456999
group,,,,20707194,-28.258248029420827,15.199801304559742
group,,,,62946969,42.692464445050696,-31.579294014596996
group,,,,56279251,3.4801447982620104,61.41221145189155
group,,,,51921208,45.50224835490914,7.195433057681541
group,,,,60027215,17.19971366004836,-50.3329924429426
group,,,,61916031,37.37764218928355,22.471739985080855
group,,,,49777751,0.23784008835933235,26.317293363315564
group,,,,50490797,46.54985202976936,14.587564465002151
group,,,,53811242,61.75394740002165,-2.5136055965093718
group,,,,56274787,-20.205042914623164,13.425476898931977
group,,,,60032593,16.778091844334146,-50.26190713884849
group,,,,56109788,-29.174159728175443,22.335358545101634
group,,,,52542892,-4.746710814905527,31.035988245712655
group,,,,64768943,45.31488509357776,-8.625148580033628
