id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
1743068, -1.4478,-15.9784,  0.3227,  0.5036,  5.0066,1042692740.0000, 41.3178,  0.0140, 14.6873,  7.1006
1744495, 51.8853, -4.8134,  2.5292,  0.0000,  1.2495,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167,  7.8814,  5.1018,  1.9543,  0.0000,  2.5558,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444, 78.2535,-12.7735,  0.1441,  1.7797,  1.4094,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1787640, 55.1943,-23.3399,  2.3395,  2.7556,  3.1618,2310529020.0000, 23.4326,  0.0169, 68.9131,  9.6450
1787952, 55.1316,-23.1068,  2.1270,  2.6411,  3.1618,3398097150.0000, 23.6767,  0.0192, 68.8927, 10.0932
2044166, 49.7151,-28.4219,  0.9010,  1.5912,  2.6253,10198426600.0000, 19.5121,  0.0190, 62.5430, 14.6439
2044831, 49.9036,-27.8749,  0.3224,  1.5912,  2.6253,1205886720.0000, 20.0108,  0.0119, 62.8337, 14.2476
2046514, 69.5933,-43.6950,  0.2534,  0.0000,  0.4517,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2051379, 48.7161,  0.0186,  0.3211,  2.1737,  3.7267,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558, 64.9142,-27.9819,  0.4695,  7.7775,  7.7856,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
2059994, 65.0064,-26.6792,  0.3744,  7.3851,  7.7856,1672097020.0000, 18.5788,  0.0159, 77.6933, 45.7718
2060344, -4.4407, 19.2873,  4.8882,  0.0000,  5.3374,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2062484,  7.0977, 19.3293,  1.2223,  2.6987,  4.1686,14873682900.0000, 74.5978,  0.0252, 29.5551, 35.2672
2067943, 54.2523, -7.9717,  0.0218,  0.0582,  1.5912,6010123300.0000, 38.7223,  0.0174, 70.8680, 12.1216
2074603,-20.2455,  8.3497,  0.4824,  0.0000,  3.5338,1269623550.0000, 68.7031,  0.0145,  0.8511,  0.5067
2089822, 14.2605,-32.9477,  3.2117,  0.0000, 10.2338,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2090628, -9.9713, 12.0945,  0.1464,  0.0000,  1.5515,3790094340.0000, 70.5344,  0.0153, 11.5728, 12.3061
2096293, 80.3069, -9.3990,  0.2124,  2.9395,  4.6224,1074255100.0000, 32.3742,  0.0102, 96.2173,  7.3889
2097506, 72.4956, 10.1980,  1.2701,  4.5036,  3.8505,2033982080.0000, 53.1588,  0.0143, 92.1835, 16.0579
2097671, 72.6523, 10.0403,  1.0623,  4.4245,  3.8505,5959667200.0000, 52.9783,  0.0195, 92.3044, 16.5789
2104305, 28.9396,-41.8904,  4.9801,  1.4149,  1.1035,1733908860.0000, 10.0930,  0.0138, 39.6900,  0.5880
2108095, 35.8151, 42.4374,  0.0105,  2.9796,  6.8195,2572177150.0000, 91.6639,  0.0169, 62.2915,  6.8295
2108766, 58.7389, -6.8839,  2.9082,  1.4159,  2.4707,7190650900.0000, 39.1770,  0.0204, 75.2876, 42.5904
2109109, 58.1896, -6.7476,  2.4868,  1.6581,  2.4707,1334704000.0000, 39.4120,  0.0127, 74.7758, 42.2791
2109299, 59.0502, -6.8937,  3.1107,  1.4159,  2.4707,2415770370.0000, 39.1071,  0.0149, 75.5928, 42.3838
2111199, 39.6147, 42.2138,  0.1057,  3.2322,  6.8195,1132963580.0000, 90.7699,  0.0142, 65.9466, 12.3019
2113269,-19.0042, 21.8075,  0.5979,  0.0000,  3.8357,1260615040.0000, 81.9623,  0.0138,  4.3776, 36.7786
2113755,-18.9932, 22.1046,  0.8930,  0.0000,  3.8357,1324679810.0000, 82.2472,  0.0149,  4.4484, 36.1492
2116222, 63.3697, 32.5975,  0.0411,  0.0000,  0.5081,17208936400.0000, 77.1033,  0.0199, 87.2545, 45.7272
2117332, 63.5356, 33.1586,  0.4759,  0.6814,  0.5081,1043647420.0000, 77.6258,  0.0113, 87.5208, 46.1007
2118336,  5.0147,-16.5461,  0.0886,  0.1752,  4.0518,3883668990.0000, 39.5278,  0.0176, 20.9393,  5.1825
2119506,-17.1317, 31.6956,  0.0734,  1.0820,  5.3890,1152456190.0000, 91.1147,  0.0117,  8.2498,  9.7273
2120454, 70.6363,  3.8759,  0.0553,  4.4441,  3.8505,16845786100.0000, 47.2581,  0.0202, 89.2011, 10.5289
2121411, 70.5186,  3.1918,  0.5121,  4.3886,  3.8505,1567134590.0000, 46.6036,  0.0134, 88.9606,  9.8964
2121657, 70.5836,  4.0735,  0.0957,  4.3595,  3.8505,5757871600.0000, 47.4590,  0.0186, 89.1891, 10.1238
2287113, 25.7163,  4.6783,  2.1071,  0.0000,  2.0877,2714240510.0000, 56.7582,  0.0172, 45.0322, 42.9149
2289704, 73.1027, 11.0132,  1.4632,  2.7691,  3.8505,9546895400.0000, 53.9845,  0.0151, 92.8180, 34.4002
2290885, 72.9059, 10.9678,  1.6038,  2.7540,  3.8505,3330842620.0000, 53.9747,  0.0147, 92.6182, 34.0867
2312305, -8.5919,  2.9161,  1.0918,  2.0703,  8.2173,1903815810.0000, 61.3329,  0.0149, 11.1382, 21.8543
2312558, -8.1086,  3.0950,  1.5426,  2.0463,  8.2173,1622199420.0000, 61.4147,  0.0159, 11.6489, 21.4804
2314787, 58.1446,-34.3354,  0.0867,  4.0271,  3.4536,5675390000.0000, 12.0052,  0.0245, 69.7990,  0.1042
2315184, 57.8411,-34.4638,  0.0979,  3.7011,  3.4536,4283866110.0000, 11.9366,  0.0186, 69.4764,  0.1502
2316175, 28.9075, 32.6541,  3.6545,  0.0000,  1.5453,2056254340.0000, 83.3584,  0.0147, 53.6635,  6.9435
2320251, 52.3524, 18.9577,  3.1755,  0.0000,  5.4278,3718050300.0000, 65.6160,  0.0141, 74.0031, 23.6917
2324559,-20.7265, 13.6121,  1.2150,  1.3518, 27.2578,6931066400.0000, 74.2230,  0.0181,  1.1544, 34.8041
2325005,-20.2081, 13.5868,  1.7208,  1.2354, 27.2578,1279337860.0000, 74.0986,  0.0153,  1.6604, 34.5556
2330110, 55.3778,-16.7779,  0.1066,  3.1288,  4.5047,2620252160.0000, 29.9678,  0.0149, 70.2263, 26.0831
2330533, 55.1180,-16.4808,  0.1240,  2.7330,  4.5047,1332369020.0000, 30.3051,  0.0147, 70.0300, 25.6428
2331359, 21.6624,  3.0236,  0.0013,  0.0483,  4.1911,2875570180.0000, 55.8680,  0.0183, 40.7631, 39.0890
2347755, 67.1824, 32.7044,  0.4552,  2.1445,  2.6672,1621213820.0000, 76.1940,  0.0160, 91.2635,  6.8819
2348033, 66.1502, 32.8208,  0.0510,  1.0957,  2.6672,1060165820.0000, 76.5020,  0.0166, 90.2724,  6.7749
2348323, 66.5921, 32.8550,  0.1023,  1.6323,  2.6672,3360349180.0000, 76.4556,  0.0130, 90.7101,  7.2033
2353314, 23.2716,-38.4027,  0.0797,  0.0000,  6.7777,4014759420.0000, 14.6789,  0.0162, 34.7041, 12.7436
2354217, 23.3306,-38.3491,  0.0000,  0.0000,  6.7777,1654693890.0000, 14.7201,  0.0168, 34.7724, 12.6850
2363904, 44.9457, -8.6755,  2.0718,  3.5237,  5.2834,29498712100.0000, 40.0390,  0.0231, 61.3853, 45.5003
2366209, 45.2211, -8.7088,  2.0756,  3.5237,  5.2834,1277972740.0000, 39.9535,  0.0139, 61.6501, 45.3925
2368522, 60.4586, 10.1251,  0.2554,  3.1985,  1.5241,1164254720.0000, 55.4445,  0.0135, 80.2746, 27.7378
2376174, -2.9043,-44.2135,  0.1789,  0.0000,  1.5200,9027220500.0000, 13.9137,  0.0166,  7.8946, 13.8485
2380275, 78.9059, -6.1999,  0.0458,  0.0000,  5.6008,2112049020.0000, 36.0325,  0.0152, 95.2356, 40.5492
2380608, 78.8990, -6.1283,  0.1177,  0.0000,  5.6008,1636932350.0000, 36.1048,  0.0111, 95.2417, 40.6438
2381494,-11.3545,-13.5446,  0.0290,  2.4904, 10.8104,2329423870.0000, 45.7022,  0.0157,  5.3113, 23.8025
2382778, 73.7968,  6.1369,  2.0496,  8.0404,  3.8505,3639136770.0000, 49.0195,  0.0170, 92.6183, 28.4624
2384011, 50.9288,-42.0359,  0.0785,  2.3469,  1.3460,3763608320.0000,  6.1747,  0.0167, 60.9537, 49.0286
2384245, 50.7772,-41.8917,  0.0383,  0.2612,  5.3276,2312182020.0000,  6.3415,  0.0159, 60.8348, 48.5874
2385251, 69.6043, 27.5905,  1.6300,  0.1213,  4.1491,7011335700.0000, 70.7630,  0.0202, 92.6390, 13.1665
2388360, 74.9595, 30.9311,  0.0395,  0.0664,  0.9635,4655522300.0000, 73.1252,  0.0183, 98.4529, 25.0756
2388968, 74.9740, 30.7818,  0.1167,  0.0000,  2.4115,2541518590.0000, 72.9754,  0.0139, 98.4394, 25.0211
2395009, 66.4109,  9.0408,  3.0073,  0.6114,  2.3416,2625517060.0000, 53.1460,  0.0163, 86.0086, 13.0375
2396540, 48.7867,-16.1637,  2.0640,  3.5488,  3.0607,3002097920.0000, 31.6747,  0.0192, 63.9832,  7.9005
2398159, 42.3848, 20.6942,  0.1142,  1.6817,  2.0476,3700797950.0000, 69.0226,  0.0146, 64.6875,  0.3874
2406092, -9.4441, -6.0627,  0.5380,  1.5394,  1.4608,2359184380.0000, 52.7127,  0.0118,  8.5787, 26.7613
2407318, -7.2778, 16.2852,  4.8526,  0.0000,  1.5515,1119051140.0000, 74.1463,  0.0152, 15.0045, 12.8064
2408662,-17.8394, -7.5494,  0.1682,  7.8388, 29.9648,4197586430.0000, 52.7618,  0.0146,  0.1138, 17.1610
2408910,-17.8211, -7.7700,  0.1456,  7.7974, 29.9648,1129726720.0000, 52.5366,  0.0153,  0.0944, 16.5000
2415892, 66.4054,-42.6554,  1.1186,  1.8024,  0.3725,7575312400.0000,  2.6010,  0.0208, 76.0768, 42.6455
2416447, 66.0871,-42.8673,  1.4395,  1.8024,  0.3725,1330374910.0000,  2.4521,  0.0116, 75.7250, 42.5500
2430739, 36.7813, 41.8073,  0.1952,  4.4970,  6.8195,17296767000.0000, 91.1911,  0.0223, 62.8507, 49.9254
2433238, 43.8040,-48.0764,  4.7608,  0.0000,  5.3276,1083441150.0000,  1.4249,  0.0140, 52.9506, 27.9925
2433568, 43.9695,-48.2611,  4.9823,  0.0000,  5.3276,1188217340.0000,  1.2118,  0.0137, 53.0787, 27.9314
2434104,  4.4555,  2.7806,  0.0450, 10.7575,  0.9876,7243078100.0000, 58.5847,  0.0165, 24.0558,  1.3127
2435368, 61.1260, 45.2786,  0.4672,  1.6791,  1.4325,1505177220.0000, 89.8820,  0.0135, 87.5216, 32.8088
2435621, 61.9260, 44.9945,  0.0647,  1.2259,  1.4325,1054038080.0000, 89.4508,  0.0109, 88.2548, 32.6321
2443378, 79.6002,-38.9968,  2.3850,  0.0000,  5.9264,4989098500.0000,  3.7247,  0.0185, 89.7107, 44.9162
2448459, 58.2168,-42.7981,  0.2656,  1.1996,  1.0854,2085384830.0000,  3.9874,  0.0144, 68.0217, 40.4560
2457447, -4.6107, -4.7921,  2.0866,  0.2576,  1.2395,3326311420.0000, 52.9667,  0.0179, 13.6336, 15.8502
2464165, 45.6045,-40.7520,  0.0496,  0.3642,  3.5577,7523436500.0000,  8.3043,  0.0187, 56.0779, 31.3300
2465100, 45.8715,-40.5241,  0.1279,  0.3069,  3.5577,2054680190.0000,  8.4771,  0.0154, 56.3837, 31.2315
2466141, 41.3309,-11.5447,  0.0000,  0.0000,  3.2703,1749127300.0000, 37.5754,  0.0152, 57.5648,  2.5480
2466856, 41.3415,-11.5303,  0.0164,  0.0071,  3.2703,3060614660.0000, 37.5888,  0.0181, 57.5769,  2.7098
2470448, 13.7498,  6.3399,  0.1784,  0.3875,  0.8640,4354181600.0000, 60.4364,  0.0167, 33.7654, 15.4650
2474360, 48.2685,-19.9401,  3.4959,  1.4176,  3.4586,4696715300.0000, 28.0601,  0.0162, 62.7656,  7.4556
2476729, 73.0817, 40.9926,  0.0005,  1.5991,  9.8882,5676247000.0000, 83.3025,  0.0187, 98.5524, 17.4506
2477143, 72.8688, 41.3617,  0.0794,  1.5552,  9.8882,4823005700.0000, 83.7075,  0.0162, 98.4109, 17.7548
2477335, 37.3100,-12.7283,  4.1820,  0.0291,  3.2703,8184537100.0000, 37.1604,  0.0170, 53.4013,  1.1780
2478049, 37.5072,-12.6923,  3.9828,  0.0291,  3.2703,7004808700.0000, 37.1583,  0.0192, 53.6021,  1.1443
2478577, 53.8103, -5.8501,  0.4324,  0.8863,  1.2495,3387905020.0000, 40.9529,  0.0160, 70.7810, 20.4908
2489093, 81.8094,-35.1081,  0.0293,  0.3738,  5.9264,2408403710.0000,  7.1520,  0.0170, 92.5927, 48.1422
2491995, 54.6757, -9.2246,  0.0344,  1.8394,  1.5912,39899054000.0000, 37.6413,  0.0243, 70.8582, 42.2504
2498862, 51.0309,-14.7694,  0.1796,  0.5360,  3.0607,6633356800.0000, 32.6746,  0.0138, 66.4058, 14.9271
2499445, 50.7867,-14.7049,  0.0660,  0.5662,  3.0607,2263344640.0000, 32.7836,  0.0186, 66.1784, 14.8757
2504377,  4.5799, 24.2995,  0.0511,  0.6356,  3.6067,1063363200.0000, 80.0624,  0.0087, 27.9289, 49.5719
2504772, 75.8945, 11.7685,  0.0472,  0.4177,  2.3626,1510852100.0000, 54.1707,  0.0145, 95.7265, 30.5305
2505242, 10.2784, -3.7976,  3.4703,  2.7140,  5.1918,6779053100.0000, 51.1094,  0.0185, 28.4668, 12.1744
2506089, 10.0727, -3.8115,  3.5462,  2.7140,  5.1918,1365534850.0000, 51.1348,  0.0108, 28.2619, 12.2161
2509140, 69.5742,-10.0405,  0.6424,  2.9889,  4.6221,2378763520.0000, 34.0602,  0.0115, 85.3133, 45.9246
2510371,  8.6792, 19.0082,  0.2379,  1.4192,  2.9792,1998910210.0000, 74.0021,  0.0124, 31.0332, 37.5896
2510814,  9.1598, 19.0994,  0.2248,  1.4052,  2.9792,1026215870.0000, 74.0035,  0.0123, 31.5204, 37.9114
2513524, 40.3961, 46.2399,  0.0589,  1.8775,  3.6355,2820969470.0000, 94.8369,  0.0171, 67.2576, 46.4800
2514549, 12.2008,-14.3501,  2.2365,  0.0178,  2.9272,1458851460.0000, 40.6447,  0.0114, 28.1508, 46.5034
2517234, 46.9071,  5.3645,  4.1341,  0.2085,  3.7267,6366108200.0000, 53.4502,  0.0177, 65.9636, 44.4402
2517884, 46.8789,  5.4712,  4.2015,  0.1669,  3.7267,2706982140.0000, 53.5607,  0.0130, 65.9556, 44.4957
2523868, 17.9190,  7.6555,  2.6774,  2.4241,  5.2866,2400340740.0000, 60.8485,  0.0157, 38.1858,  3.0867
2524431, 17.8425,  7.2850,  2.8805,  1.2157,  5.2866,2547159300.0000, 60.4954,  0.0163, 38.0438,  2.6112
2529891, 21.0171, 37.1639,  0.0001, 11.8123,  8.7743,1934967940.0000, 89.2770,  0.0158, 46.7618,  7.2845
2530247, 21.0663, 36.8119,  0.0333, 11.8091,  8.7743,2535496450.0000, 88.9243,  0.0152, 46.7420,  7.5737
2531700, 75.8567, 25.7050,  0.0155,  0.0000,  1.0227,10541661200.0000, 67.6479,  0.0207, 98.4946,  1.9996
2532503, 75.7681, 25.8550,  0.0052,  0.1405,  1.0227,3983321600.0000, 67.8117,  0.0160, 98.4360,  1.9756
2533443,-11.0983,-10.6164,  0.4549,  0.0883,  1.0543,11703896100.0000, 48.3779,  0.0177,  6.2400,  3.8660
2536262, -4.5744,-42.8064,  0.0009,  0.5288,  1.5200,15146553300.0000, 15.5610,  0.0212,  6.5603,  7.3745
2543066, -5.5186,-22.4411,  1.0040,  3.1772,  7.7476,3164802300.0000, 36.0136,  0.0162,  9.2439, 43.3279
2544689, 25.2016,-24.0862,  0.0001,  0.0000,  4.2585,1028927300.0000, 28.2953,  0.0130, 39.3633,  2.1888
2544877, 25.1790,-24.2700,  0.0472,  0.0957,  4.2585,4004826620.0000, 28.1156,  0.0147, 39.3093,  1.7446
2545240, 25.2365,-24.2311,  0.0689,  0.0297,  4.2585,1010603710.0000, 28.1417,  0.0116, 39.3742,  1.5692
2545421, 81.1324,  6.0313,  1.0920,  1.3062,  2.5141,5490629600.0000, 47.3297,  0.0183, 99.9711,  1.7016
2545744,-16.9737,-12.9252,  0.4566,  6.5011, 29.9648,1506373890.0000, 47.2046,  0.0123,  0.0456,  2.1406
2547067, -1.0426, 32.9305,  0.1457,  0.9335,  0.8918,1637280260.0000, 89.3944,  0.0117, 24.2019, 22.7353
2549511, 42.0344, 42.2019,  0.0011,  0.0126,  3.3333,1370685570.0000, 90.3238,  0.0150, 68.3029, 15.1434
2549724, 42.0157, 42.2189,  0.0047,  0.0117,  9.2589,1121295230.0000, 90.3464,  0.0130, 68.2857, 15.4614
2551960, 40.4347,-41.3081,  0.0021,  2.1960,  3.2463,2807339010.0000,  8.6912,  0.0165, 50.9299, 25.9055
2552987, 71.5238, 48.8139,  1.2247,  3.6411,  9.8882,2109134460.0000, 91.4306,  0.0108, 98.3695, 37.5567
2556745, 25.9111, 11.9468,  0.6649,  0.7133,  0.8811,1250136450.0000, 63.8269,  0.0153, 46.6202, 38.5804
2561366, 80.7074, -5.9492,  0.0339,  2.5492,  4.4396,6383579100.0000, 35.6853,  0.0159, 97.2618,  7.1879
2564494, 20.3926, 42.2469,  0.0261,  1.5992,  8.7743,20046503900.0000, 94.3500,  0.0226, 47.1365,  2.4517
2566863, 55.1190,  1.2223,  0.0206,  0.0000,  1.0367,13312151600.0000, 47.5496,  0.0176, 73.4835,  7.0206
2567668, 55.1192,  1.2017,  0.0000,  0.0000,  1.0367,2310483970.0000, 47.5307,  0.0130, 73.4787,  7.1951
2568150, 55.2417,  1.0674,  0.0899,  0.0998,  1.0367,1649398400.0000, 47.3730,  0.0135, 73.5759,  6.8388
2568621, 33.9792, 27.5014,  0.0003,  1.9211,  3.9978,3059706370.0000, 77.6026,  0.0179, 57.4583, 41.1795
2570871, 67.5156,-12.7561,  0.0391,  0.8583,  1.1742,17807667200.0000, 31.7879,  0.0208, 82.7744, 46.8150
2571468, 67.6103,-13.0875,  0.1548,  0.8969,  1.1742,4043987460.0000, 31.4458,  0.0161, 82.8039, 46.9752
2571812, 67.3605,-13.1492,  0.1055,  0.9749,  1.1742,1336302210.0000, 31.4321,  0.0152, 82.5470, 46.9623
2572733, 72.7787,  5.8476,  1.2598,  7.5806,  3.8505,3654375420.0000, 49.0459,  0.0151, 91.4659, 44.0447
2573110, 73.0239,  5.7218,  1.4705,  6.8914,  3.8505,1639800190.0000, 48.8775,  0.0143, 91.6818, 44.2294
2573514, 77.0269,-37.5726,  4.9377,  0.4070,  5.9264,1994148610.0000,  5.5840,  0.0142, 87.4719, 41.7099
2576495, -3.2689, -0.6824,  0.0382,  1.0255,  2.6718,6654120400.0000, 56.7939,  0.0199, 15.6894, 21.6252
2577389, 74.7721, 14.9103,  2.3897,  0.0000,  4.1372,1757788670.0000, 57.4501,  0.0165, 95.2308, 28.1907
2577763, 74.7658, 15.0443,  2.5094,  0.0000,  4.1372,1945631620.0000, 57.5830,  0.0166, 95.2497, 28.2166
2579336,  9.9752, 18.9272,  1.0383,  1.3060,  2.9792,3837192700.0000, 73.6701,  0.0153, 32.2975, 36.5198
2579934, 31.2612, 45.0908,  0.0502,  0.6488,  2.1548,1968424450.0000, 95.0828,  0.0145, 58.3564,  0.8786
2581358,-11.3177,  1.8037,  0.1963,  4.3843,  8.2173,2250518020.0000, 60.5929,  0.0097,  8.3849,  0.6612
2587888,  7.3440, -1.0527,  0.0186,  1.0057,  5.3306,6864178200.0000, 54.3652,  0.0188, 26.0963, 13.0987
2591375, 57.9020, 30.6517,  0.0121,  3.7813,  6.1366,2743294720.0000, 75.9513,  0.0157, 81.7422, 10.0861
2592536, 16.9119, 32.3062,  0.0168,  0.3195,  2.3923,2741337090.0000, 85.3964,  0.0147, 41.7185, 22.5893
2594468, 24.9290,-26.3099,  0.0486,  0.3990,  3.0366,1968407810.0000, 26.1729,  0.0146, 38.6682,  3.5232
2599936, 35.2669, 38.4417,  0.0051,  0.5597,  2.9113,10639323100.0000, 88.0596,  0.0209, 60.8213, 35.2851
2602251, 14.0620, -1.9085,  0.0150,  0.0669,  1.2647,6547268100.0000, 52.3041,  0.0181, 32.4953, 19.0743
2603223, 48.5149, 25.8154,  0.0913,  5.3086,  5.4278,1755044740.0000, 73.1485,  0.0152, 71.4649, 33.4500
2606257, 16.4612,-52.5421,  0.1526,  1.7463,  1.6026,1364877570.0000,  2.2664,  0.0138, 25.1941, 37.7617
2606611, 16.2408,-52.3133,  0.4264,  1.5852,  1.6026,1023378180.0000,  2.5275,  0.0135, 25.0250, 37.0850
2607213, 47.4625,-25.8171,  0.0000,  0.0000,  2.6253,5224885200.0000, 22.4310,  0.0166, 60.8743,  6.2462
2607679, 47.4284,-25.7577,  0.0685,  0.0000,  2.6253,3257721860.0000, 22.4955,  0.0152, 60.8522,  6.2136
2608654, 65.9416,-15.7856,  1.9009,  5.9547,  1.1742,1525554560.0000, 29.1207,  0.0150, 80.6482, 48.3276
2609417,-19.6428, 28.8404,  1.9015,  0.1505,  6.3618,2614481920.0000, 88.8025,  0.0144,  5.2302, 12.1823
2610265, 77.2649,  4.3448,  2.0285,  0.0581,  2.5141,3353899010.0000, 46.7100,  0.0176, 95.6005, 42.1565
2613917, 73.7247, -9.1499,  0.0865,  1.3918,  3.4386,1644701060.0000, 34.1236,  0.0159, 89.5814, 42.1079
2614846, 66.5050, 37.0836,  2.4279,  5.9338,  2.6672,3370690300.0000, 80.6739,  0.0137, 91.3808, 13.6365
2615333, 66.2300, 37.1054,  2.4956,  5.9338,  2.6672,3037095420.0000, 80.7470,  0.0146, 91.1149, 13.6209
2615976, 27.7528,-33.5739,  0.0021,  9.3510,  9.4925,1289025540.0000, 18.8374,  0.0136, 39.7996, 46.9676
2617106,  1.8507, 19.1361,  0.0319,  3.2136,  5.3374,2756860670.0000, 75.3490,  0.0169, 24.4051, 28.9849
2623187, 46.3102,-40.9179,  0.6098,  0.1960,  3.5577,3280824320.0000,  8.1515,  0.0144, 56.6215, 50.1269
2627911,-12.5617,  0.6982,  0.0182,  2.5122,  8.2173,1578831230.0000, 59.7460,  0.0135,  6.9511,  1.2459
2628467,-12.6576,  0.3232,  0.2977,  2.4661,  8.2173,1460927740.0000, 59.3981,  0.0137,  6.7844,  1.5435
2629465, 15.7013, 11.4728,  1.7114,  2.4998,  5.2866,6203495900.0000, 65.3209,  0.0175, 36.4746, 43.2193
2640804, 65.4338,-43.1411,  1.2302,  5.9032,  6.3169,1528489600.0000,  2.3362,  0.0148, 75.0070, 46.4788
2641094, 62.3707,-41.1761,  1.4773,  2.5248,  6.3169,2277754370.0000,  4.8482,  0.0165, 72.3650, 47.1157
2641413, 63.1531,-42.6387,  0.3952,  3.8547,  6.3169,1748011650.0000,  3.2500,  0.0142, 72.8697, 45.2231
2644983, 62.3058,-41.1545,  1.4829,  2.4567,  6.3169,1416907010.0000,  4.8792,  0.0136, 72.3074, 46.7863
2646333, 65.4379,-37.8831,  0.7078,  2.4582,  3.1983,2722719230.0000,  7.4952,  0.0157, 76.0052, 45.9202
2652859, 66.6993,-40.7557,  0.2181,  2.5105,  0.3725,1984738560.0000,  4.4416,  0.0141, 76.6984, 46.6196
2654504, 65.7307,-37.4780,  0.9049,  2.4582,  3.1983,6617065500.0000,  7.8488,  0.0173, 76.3600, 47.3654
2655027, 66.1273,-41.8769,  0.5528,  2.2444,  0.3725,3062392580.0000,  3.4664,  0.0152, 75.9104, 49.0161
2658618, 66.4097,-40.4877,  0.0625,  2.5267,  0.3725,1362777980.0000,  4.7844,  0.0129, 76.4438, 49.9159
2666122, 66.9721,-39.6868,  0.9323,  3.0574,  0.3725,1059099010.0000,  5.4277,  0.0151, 77.1778, 45.0247
2672401, 64.6478,-43.0600,  0.5527,  5.8319,  6.3169,2020892540.0000,  2.5624,  0.0123, 74.2517, 46.2637
2675510, 64.8679,-41.3019,  0.2717,  1.3960,  6.3169,1897729790.0000,  4.2409,  0.0133, 74.8046, 45.3845
2678431, 64.0611,-37.6007,  2.0468,  2.7584,  3.1983,1891622270.0000,  8.0501,  0.0111, 74.6913, 48.3005
2732396, 46.6096,-37.1343,  0.3008,  1.0787,  4.9919,2194080770.0000, 11.6900,  0.0164, 57.7284, 34.2355
2732760, 46.2326,-37.1113,  0.0356,  0.8096,  4.9919,3746147070.0000, 11.7829,  0.0159, 57.3629, 34.1496
2733167, 46.0276,-37.0199,  0.1483,  0.7420,  4.9919,3773252350.0000, 11.9098,  0.0188, 57.1801, 33.9448
2734858, 42.2727, 47.4060,  0.0381,  0.9289,  3.6355,2827436290.0000, 95.6472,  0.0144, 69.3049, 48.9476
2735295, 42.1972, 47.3082,  0.0156,  0.9400,  3.6355,1203714050.0000, 95.5658,  0.0152, 69.2119, 48.9975
