0.369795,0.00475219
1.01737,0.00952624
1.01394,0.0378644
0.964068,0.0673797
1.00693,0.0957216
1.14168,0.129974
1.22970,0.167766
1.27199,0.200831
1.31357,0.239800
1.26356,0.270496
1.30571,0.304741
1.48447,0.357890
1.48047,0.390951
1.65979,0.439377
1.70209,0.472442
1.79096,0.503149
1.87884,0.542121
1.92099,0.576367
2.05659,0.603535
2.14661,0.624796
2.28307,0.644880
2.27964,0.673218
2.36880,0.701563
2.41124,0.733447
2.50026,0.762974
2.63715,0.779515
2.82576,0.751192
2.96836,0.720503
3.11068,0.692176
3.20799,0.653218
3.35116,0.617806
3.49448,0.581214
3.59164,0.543437
3.87313,0.512759
4.10861,0.479716
4.29751,0.449031
4.48613,0.420707
4.72089,0.393568
4.95523,0.369971
5.19028,0.340470
5.42519,0.312150
5.61323,0.288550
5.94059,0.261418
6.22079,0.241367
6.36239,0.218943
6.59702,0.192985
6.96953,0.175302
7.25002,0.152890
7.52965,0.137562
8.22437,0.135255
8.82622,0.135302
9.38263,0.128262
9.84659,0.120033
10.3573,0.108265
10.8680,0.0964978
11.2395,0.0870809
11.7031,0.0812136
12.1207,0.0741618
12.6773,0.0647595
13.2802,0.0565415
14.0681,0.0495190
14.8550,0.0507617
15.4567,0.0519898
16.3372,0.0449745
16.9396,0.0402988
17.6806,0.0379956
18.6069,0.0345262
19.2095,0.0286698
20.3672,0.0263994
21.5253,0.0205867
22.8683,0.0171501
24.0263,0.0125182
25.5545,0.00909621
27.0359,0.00921283
28.3325,0.00695335
