id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047, 51.4995,-14.2251,  1.6647,  0.0000,  2.6536,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479, 50.8751,-14.4195,  1.0755,  0.0033,  2.6536,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604, 50.2193,-16.5308,  1.2830,  0.1750,  4.4158,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449, 49.3163,-16.2337,  0.4082,  0.1435,  4.4158,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987, 52.2535,-18.0158,  0.7562,  1.5981,  1.8182,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590, 54.1263,-21.8398,  0.7887,  2.1899, 12.2234,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313, 52.6810,-18.3234,  0.7431,  1.5981,  1.8182,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843, 47.6093,-17.4028,  0.6643,  0.9735,  1.3347,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505, 52.7665,-18.8952,  0.4365,  2.3356,  1.8182,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830, 48.0816,-15.3312,  0.0945,  1.1903,  2.3466,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232, 49.6693,-13.6826,  0.4779,  0.0000,  2.6536,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601, 47.8188,-15.1379,  0.2010,  0.8587,  2.3466,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672, 49.7747,-16.7303,  0.8735,  0.1336,  4.4158,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676, 51.0312,-18.4029,  0.7501,  0.1825,  2.1850,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
215850,-32.1741,-19.1009,  0.1079,  1.0965,  2.4940,1999499010.0000, 31.4850,  0.0128, 10.8654, 11.1023
628809,-22.1944, 15.1518,  4.3278,  0.0000,  1.1150,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781, -6.3637, 50.2513,  0.6780,  0.3724,  2.2383,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
645637, 43.7788, 26.8921,  1.3819,  1.2025,  3.9866,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 30.0137, 31.1491,  0.7713,  1.6023,  2.3692,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
1001280, 35.1694,-36.6016,  0.3393,  0.4372,  0.8202,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 41.9370, 23.4702,  0.7687,  1.3294,  1.2307,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827, 57.7773,-17.6537,  0.6750,  1.3936,  0.9746,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1042132, 26.6116,-36.5821,  0.9297,  3.3416,  5.4222,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563, 26.3371,-36.5148,  0.7285,  3.8863,  5.4222,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 27.9630, 36.0564,  1.4891,  0.0000,  4.9696,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445, 27.1921, 35.4655,  2.3406,  0.0000,  4.9696,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946, 27.9589, 35.9823,  1.5617,  0.0000,  4.9696,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805, 41.4254, -1.2770,  0.2959,  1.5339,  1.3048,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183, 31.4430,-32.4880,  0.0199,  2.7772,  4.8651,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576, 32.7633,-31.7695,  0.8122,  1.0849,  4.8651,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1367583,-24.4295, 54.0670,  0.5634,  0.6591,  4.9905,1607715580.0000, 97.2258,  0.0149, 45.0294,  0.0001
1398177,-21.5573,-16.2689,  0.0346,  0.1993,  1.1266,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1399316, 46.2442, -6.4527,  1.4697,  9.1080,  7.0274,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1412359, 12.1146,-35.9313,  0.3915,  0.3308,  2.5534,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1421963, 34.6603,-39.7279,  0.2725,  0.4954,  2.3546,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1706514, 29.8811, 59.3835,  0.4134,  0.1726,  3.2168,3379855360.0000, 80.5280,  0.0162, 98.1009, 13.5235
1709590,-27.9209,  1.3766,  0.5783,  1.2071,  1.2957,2769433090.0000, 59.3787,  0.0150, 15.4440, 23.5671
1724673, 34.1290, 45.1756,  0.3246,  1.0765,  5.6402,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1731981, -3.3073,-31.1726,  0.0987,  2.9931,  9.9110,1225141380.0000, 34.3473,  0.0137, 16.2824, 58.4122
1743068,-33.3111, -7.9016,  1.9410,  2.7492,  3.4826,1042692740.0000, 41.3178,  0.0140, 14.6873,  7.1006
1744495, 19.1075, 11.9252,  0.4316,  2.3816,  3.1771,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167,-18.5093,  8.0005,  0.5579,  0.2774,  2.4717,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444, 49.7564,  7.0925,  0.1010,  0.1349,  1.0776,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1766384, 40.2459,-55.7133,  0.2766, 14.2514,  8.3742,1266968960.0000,  7.2456,  0.0139, 39.2590, 93.9038
1768534, 11.3090,-44.0932,  0.1809,  2.2738,  2.2533,9135002600.0000, 15.7222,  0.0201, 25.7175, 63.7187
1769021, 10.1940,-43.7762,  0.3419,  0.0000,  0.2738,1320068220.0000, 16.7189,  0.0149, 24.6143, 63.7323
1770033,  9.8097,-43.8117,  0.3812,  0.3802,  0.2738,2526841860.0000, 16.3952,  0.0127, 24.5381, 62.9909
2043242,  9.9368,-55.2470,  0.3614,  0.0000,  1.4611,1615963140.0000,  6.4567,  0.0148, 19.8721, 66.3480
2046514, 47.6066,-25.1262,  0.0933,  0.6530,  5.0532,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2051379, 29.0019,  6.6332,  0.0740,  0.8818,  6.2631,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558, 43.4197,-12.9754,  2.5799,  1.2584,  4.1919,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
2059994, 43.7800,-12.0338,  1.8266,  1.2397,  4.1919,1672097020.0000, 18.5788,  0.0159, 77.6933, 45.7718
2060344,-25.1919, 13.9867,  4.7609,  4.9646,  5.5206,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2062484,-13.4880, 16.0163,  1.7059,  0.3918,  0.8768,14873682900.0000, 74.5978,  0.0252, 29.5551, 35.2672
2063840, 57.2068,-17.8301,  0.4552,  0.6794,  0.9746,2034452990.0000, 15.2464,  0.0150, 83.1681, 61.2772
2067943, 15.9613, 13.3967,  0.0070,  0.0361,  4.0196,6010123300.0000, 38.7223,  0.0174, 70.8680, 12.1216
2074603,-54.1322, 10.6822,  0.9518,  0.0639,  2.7250,1269623550.0000, 68.7031,  0.0145,  0.8511,  0.5067
2083429, 63.1570, -1.8924,  0.0013,  1.2781,  2.5385,4414083100.0000, 32.8559,  0.0163, 91.2646, 67.2547
2089822,  0.9775,-31.9752,  0.0153,  3.3080,  6.6893,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2090628,-39.4967, 12.7929,  0.1900,  0.0000,  2.3650,3790094340.0000, 70.5344,  0.0153, 11.5728, 12.3061
2097506, 32.3588, 33.3933,  0.4716,  0.5603,  0.8958,2033982080.0000, 53.1588,  0.0143, 92.1835, 16.0579
2097671, 32.7732, 33.1142,  0.0057,  0.9923,  0.8958,5959667200.0000, 52.9783,  0.0195, 92.3044, 16.5789
2108095, -5.4486, 54.8235,  0.1834,  1.3446,  4.6039,2572177150.0000, 91.6639,  0.0169, 62.2915,  6.8295
2108766, 35.6189,  4.9019,  0.6825,  2.5563,  7.2192,7190650900.0000, 39.1770,  0.0204, 75.2876, 42.5904
2109109, 34.9831,  4.9756,  0.2004,  3.8100,  7.2192,1334704000.0000, 39.4120,  0.0127, 74.7758, 42.2791
2109299, 35.7749,  5.0551,  0.6775,  2.4074,  7.2192,2415770370.0000, 39.1071,  0.0149, 75.5928, 42.3838
2111199,  0.6406, 53.7822,  1.1271,  4.3089,  5.1386,1132963580.0000, 90.7699,  0.0142, 65.9466, 12.3019
2111839, 52.4564,-25.9104,  3.5027,  0.0000,  3.0815,5365031900.0000,  3.9344,  0.0175, 79.5006, 53.3112
2112127, 51.8025,-25.7483,  2.8847,  0.0000,  3.0815,14911087600.0000,  4.2478,  0.0228, 79.0121, 52.9617
2114209, 43.5639, 22.8011,  0.1664,  0.9397,  1.3819,3770082050.0000, 65.8224,  0.0178, 80.6103, 60.3595
2116222, 38.7938, 40.2399,  0.0512,  2.1001,  3.2210,17208936400.0000, 77.1033,  0.0199, 87.2545, 45.7272
2117332, 39.0956, 40.6547,  0.1343,  2.4522,  3.2210,1043647420.0000, 77.6258,  0.0113, 87.5208, 46.1007
2118336,-28.8112, -5.8796,  2.9310,  0.0000,  4.7204,3883668990.0000, 39.5278,  0.0176, 20.9393,  5.1825
2119506,-48.0867, 29.0876,  1.1822,  9.2794,  2.7250,1152456190.0000, 91.1147,  0.0117,  8.2498,  9.7273
2287113,  7.1484,  5.6173,  3.0710,  0.4101,  5.1034,2714240510.0000, 56.7582,  0.0172, 45.0322, 42.9149
2289041, 69.9841, -7.8183,  0.0128,  2.6651,  5.2992,2058114940.0000, 39.4981,  0.0134, 85.4630, 91.8693
2289314, 69.9011, -7.7818,  0.0071,  2.7091,  5.2992,1163819260.0000, 39.7051,  0.0118, 85.3045, 92.0435
2289704, 42.4114, 27.8225,  0.2479,  2.8759,  3.9866,9546895400.0000, 53.9845,  0.0151, 92.8180, 34.4002
2290885, 42.0838, 27.8365,  0.0799,  2.8832,  3.9866,3330842620.0000, 53.9747,  0.0147, 92.6182, 34.0867
2296001, 68.2148, -9.2605,  0.0081,  3.4724,  5.2992,1809824380.0000, 33.1199,  0.0127, 87.1204, 83.3289
2301420, 64.9071, -8.7003,  0.3768,  7.3793,  2.3812,1478061570.0000, 32.8973,  0.0114, 85.6057, 79.3350
2301636, 65.3798, -9.4080,  0.4596,  7.2722,  2.3812,1386240130.0000, 32.0971,  0.0108, 85.7541, 79.6675
2312305,-32.7844,  1.6558,  2.9688,  1.0600,  1.4291,1903815810.0000, 61.3329,  0.0149, 11.1382, 21.8543
2312558,-32.5817,  2.0852,  2.9540,  1.4863,  1.4291,1622199420.0000, 61.4147,  0.0159, 11.6489, 21.4804
2316175,-10.6434, 44.1034,  4.4317,  1.9065,  5.5603,2056254340.0000, 83.3584,  0.0147, 53.6635,  6.9435
2320251, 18.7762, 32.7254,  0.0539,  0.0000,  4.6707,3718050300.0000, 65.6160,  0.0141, 74.0031, 23.6917
2330110, 24.7432,  0.9613,  0.7386,  4.4078, 10.1825,2620252160.0000, 29.9678,  0.0149, 70.2263, 26.0831
2330533, 24.2753,  1.3065,  1.3200,  4.4078, 10.1825,1332369020.0000, 30.3051,  0.0147, 70.0300, 25.6428
2331359,  1.8181,  4.3344,  0.0100,  1.0026, 13.1401,2875570180.0000, 55.8680,  0.0183, 40.7631, 39.0890
2335941, 34.0542, 45.0317,  0.1625,  1.0765,  5.6402,13751238700.0000, 89.5478,  0.0227, 80.4895, 52.3868
2336699, 33.8880, 45.0989,  0.1658,  0.8175,  5.6402,1690837630.0000, 89.6264,  0.0156, 80.3921, 52.2561
2347755, 21.7079, 55.1281,  2.8686,  0.0031,  4.2318,1621213820.0000, 76.1940,  0.0160, 91.2635,  6.8819
2348033, 20.7715, 54.9739,  3.7907,  0.0031,  4.2318,1060165820.0000, 76.5020,  0.0166, 90.2724,  6.7749
2348323, 21.3673, 54.9797,  3.2400,  0.0031,  4.2318,3360349180.0000, 76.4556,  0.0130, 90.7101,  7.2033
2353314, -8.0913,-22.7610,  0.0424,  0.1190,  4.3878,4014759420.0000, 14.6789,  0.0162, 34.7041, 12.7436
2354217, -8.0753,-22.6758,  0.0114,  0.1519,  9.9110,1654693890.0000, 14.7201,  0.0168, 34.7724, 12.6850
2363354, 53.1826, 45.1208,  0.0069,  3.2679,  5.9891,1929266180.0000, 85.0972,  0.0188, 96.4361, 61.9897
2363904, 25.5769, -1.6672,  0.0084,  3.3094, 10.1825,29498712100.0000, 40.0390,  0.0231, 61.3853, 45.5003
2366209, 25.7556, -1.5800,  0.0736,  3.2582, 10.1825,1277972740.0000, 39.9535,  0.0139, 61.6501, 45.3925
2368522, 28.2834, 25.7625,  1.7754,  1.4796,  2.9569,1164254720.0000, 55.4445,  0.0135, 80.2746, 27.7378
2374565, 31.5300,-46.6972,  0.4866,  3.7641,  1.8770,2413958400.0000, 12.4225,  0.0142, 38.9318, 80.0890
2376174,-29.3120,-35.8137,  0.1702,  0.0000,  2.0728,9027220500.0000, 13.9137,  0.0166,  7.8946, 13.8485
