id,SM,VelDisp,SFR,GM,Tot_Mass,SM_sh,Metal,SF_Metal,NSF_Metal,SF_O,SF_H,x,y,z,SubGrpNum,Vel,Mass_sh,grpid,u,g,r,i,zmag
9481534,4.14207424E8,40.151943,1.211455,6.56792E8,1.10977958E9,4.14207424E8,0.04475991,0.054016143,0.0,0.023636928,0.6307853,2.8406746,73.811874,47.598083,1455,649.1859566025747,1.10977958E9,27000000000000,1.9324027E-6,3.76066E-6,5.063986E-6,7.4355835E-6,8.936203E-6
18960048,5.4542413E8,44.823246,1.7012509,9.2079373E8,1.46621786E9,5.4542413E8,0.0584786,0.060018487,0.0,0.024801554,0.6145519,22.052752,78.538956,49.645126,116,666.4967179214013,1.46621773E9,27000000000031,1.254859E-6,2.8172667E-6,4.12225E-6,5.912529E-6,7.132529E-6
16985748,8.6625939E8,49.270336,1.3012589,9.643319E8,2.22808832E9,8.6625939E8,0.039535053,0.03929607,0.0,0.016306775,0.66367126,91.24926,98.51873,37.306095,7,434.03340885236014,2.23351219E9,27000000000593,4.5338866E-6,9.886065E-6,1.4811179E-5,2.1261762E-5,2.4388708E-5
8740960,6.4976032E8,31.508505,0.20887713,4.22625248E8,2.28426624E9,6.4976032E8,0.015904687,0.0226787,0.0034126516,0.009954106,0.7029027,41.905983,28.86294,46.966305,1,324.4350137161524,2.28789811E9,27000000003317,6.082534E-6,1.4755446E-5,2.2414893E-5,2.868945E-5,3.2432567E-5
11008764,3.96508864E8,37.93392,0.24195601,3.96434176E8,2.32476032E9,3.96508864E8,0.019021537,0.027482968,0.0,0.011850406,0.69134074,74.603745,75.99796,51.952473,3,574.549225480289,2.32656845E9,27000000002814,3.6880476E-6,8.216161E-6,1.2044808E-5,1.6011509E-5,1.804571E-5
11111597,5.28199584E8,35.213604,0.21955144,3.67517216E8,2.66991027E9,5.28199584E8,0.012651011,0.018027078,0.0032976978,0.007859866,0.7132194,31.472006,95.89055,54.22806,3,326.3096090180306,2.67171789E9,27000000003088,6.055807E-6,1.3761271E-5,1.9944953E-5,2.5771855E-5,2.777647E-5
16863972,1.14338701E9,32.876255,0.39781734,6.808183E8,2.8712704E9,1.14338701E9,0.017925335,0.023521673,0.0016915122,0.010411743,0.7009142,67.63255,98.51334,1.6355764,5,217.05621031774234,2.87307827E9,27000000000527,9.4451925E-6,2.3941842E-5,3.6056088E-5,4.6622292E-5,5.333227E-5
10433752,9.4821024E8,37.09407,0.49955684,7.141321E8,3.04873421E9,9.4821024E8,0.017856816,0.020905694,0.0,0.009311832,0.70688564,65.092735,6.551793,7.1942024,2,232.40302917292192,3.05054182E9,27000000002491,1.2752006E-5,2.6643665E-5,3.668745E-5,4.8717673E-5,5.0930677E-5
9434421,5.9173837E8,34.836197,0.21473621,4.33721312E8,3.26501555E9,5.9173837E8,0.014707852,0.01646382,0.0013055023,0.0074210754,0.7166772,80.63898,4.1714764,43.226254,3,514.8932838462744,3.26682368E9,27000000001462,6.4271767E-6,1.4197628E-5,2.060761E-5,2.6964624E-5,2.9004834E-5
12701356,1.3839561E9,40.75836,0.87603056,1.17920115E9,3.76534272E9,1.3839561E9,0.024911687,0.029433835,0.0020104079,0.0127341,0.6866592,99.68669,70.73622,36.4183,35,651.5255175355759,3.76715136E9,27000000000049,1.2121844E-5,2.4557823E-5,3.6150028E-5,5.0837716E-5,5.5497254E-5
16864447,9.7913946E8,43.126537,0.30314007,4.15816992E8,4.02231373E9,9.7913946E8,0.017635278,0.02992833,0.033888206,0.013129251,0.6865606,67.64318,98.51174,1.6359345,8,267.5755588380598,4.02782259E9,27000000000527,5.7822276E-6,1.5550833E-5,2.4623885E-5,3.257828E-5,3.77068E-5
16910586,2.12786189E9,55.0442,0.8042147,7.6138618E8,4.5471007E9,2.12786189E9,0.040509824,0.05437691,0.0,0.022099178,0.62911344,52.016953,94.178535,92.458664,5,589.4358001512973,4.5543987E9,27000000000501,3.8355342E-6,1.1658228E-5,2.1353944E-5,3.0607524E-5,3.9664108E-5
9911806,8.7587974E8,38.025417,0.4677148,9.5998554E8,4.6280387E9,8.7587974E8,0.016068717,0.024052799,0.014644629,0.010514744,0.69963944,74.67635,99.682945,22.430384,2,293.19546061458726,4.6280387E9,27000000001828,1.2499382E-5,2.4981662E-5,3.468693E-5,4.5639503E-5,4.8279646E-5
57753359,3.42768288E8,23.857668,0.17695034,1.01478432E9,4.6538685E9,3.42768288E8,0.006756583,0.008066469,0.003747564,0.0039910967,0.73545295,85.06393,58.789585,51.139732,12,560.349695502728,4.6875976E9,27000000000374,1.11228E-5,2.015293E-5,2.3277062E-5,2.7809037E-5,2.6407697E-5
30068997,3.71245632E8,33.555523,0.29137838,7.5654074E8,5.0348902E9,3.71245632E8,0.012478072,0.013952031,0.0030035856,0.0065470706,0.7226668,59.63763,41.40269,93.87389,3,254.46527114470848,5.0366981E9,27000000001469,1.0068902E-5,1.7603617E-5,2.1266897E-5,2.787136E-5,2.6060203E-5
17444265,1.42788006E9,34.850937,0.28786287,6.613127E8,5.2982528E9,1.42788006E9,0.02223462,0.035416897,0.025644755,0.015103749,0.67339516,49.395,2.9205115,75.138824,4,190.91969024959158,5.3037194E9,27000000000679,1.2184466E-5,3.0317535E-5,4.474774E-5,5.625167E-5,6.2457766E-5
10867350,1.03043846E9,42.921703,0.30428675,5.8770336E8,5.3022592E9,1.03043846E9,0.012900796,0.017979294,0.0032592062,0.008030132,0.71363837,86.25118,11.147897,96.52482,2,203.3848530188519,5.3040799E9,27000000002530,1.0709902E-5,2.3337252E-5,3.4309363E-5,4.484437E-5,4.920368E-5
30489007,3.44993056E8,31.397907,0.23720507,8.4665581E8,5.3217388E9,3.44993056E8,0.009788091,0.009054721,0.0023692928,0.0044862884,0.7336173,83.87279,20.518303,66.66736,6,255.34663174545693,5.3253545E9,27000000001792,9.887234E-6,1.7535553E-5,2.06483E-5,2.5615009E-5,2.414025E-5
9329894,1.18909171E9,42.4614,0.22109382,3.55111168E8,5.4125261E9,1.18909171E9,0.021149479,0.04173886,0.03386704,0.017200721,0.65856063,7.3725204,39.216705,53.32357,4,626.1041496827825,5.4143365E9,27000000001371,4.2030088E-6,1.0965253E-5,1.883662E-5,2.6087573E-5,3.1431846E-5
8564830,1.79468275E9,47.58387,0.21480094,4.29661312E8,5.6370002E9,1.79468275E9,0.022629522,0.026474003,0.0012169626,0.011120909,0.69289637,95.206604,12.429188,98.18692,5,312.3190601172141,5.6406385E9,27000000000584,7.857947E-6,1.9541076E-5,3.2176682E-5,4.373588E-5,5.1245624E-5
30115260,3.85148352E8,30.840755,0.26813406,9.5643686E8,5.9952077E9,3.85148352E8,0.009825578,0.008766682,0.0021108391,0.0044882293,0.73458135,40.575695,96.44729,63.988243,4,239.44771252039556,5.997015E9,27000000001589,1.4830854E-5,2.7040527E-5,3.0248457E-5,3.5078036E-5,3.3310047E-5
59987637,4.1180016E8,19.224388,0.18194509,6.3492685E8,6.1657119E9,4.1180016E8,0.0070705153,0.010329075,0.004786255,0.00485248,0.73078686,6.651278,35.186558,57.76986,32,816.2380933281661,6.3614203E9,27000000000106,5.6709714E-6,1.09279645E-5,1.48201825E-5,1.8819665E-5,1.9370098E-5
30629769,5.9923629E8,27.593695,0.13183907,6.5258086E8,6.6228726E9,5.9923629E8,0.010873757,0.019076405,0.013385546,0.008580125,0.71147466,56.63703,33.08749,16.802883,2,484.6322059046427,6.6248105E9,27000000002195,5.389945E-6,1.2537583E-5,1.8451005E-5,2.3037737E-5,2.560575E-5
58513876,1.60553997E9,33.455112,0.20054477,5.4420205E8,6.8033644E9,1.60553997E9,0.017674875,0.026757084,0.019865485,0.011879979,0.6934295,99.34078,49.697468,58.423588,7,142.43978991138678,6.8070221E9,27000000000492,7.416058E-6,2.1798447E-5,3.6635098E-5,4.76943E-5,5.6565295E-5
8469873,3.12427546E9,56.589466,0.3000725,4.25506336E8,6.8460974E9,3.12427546E9,0.02149586,0.016038181,0.0064343926,0.0065336684,0.71769845,55.607582,43.279137,28.647049,5,282.8716443680773,6.8678548E9,27000000000430,7.0683645E-6,2.0274372E-5,3.903415E-5,5.5308563E-5,6.792981E-5
11807416,6.3349523E8,32.800518,0.1762389,1.00652525E9,6.9819909E9,6.3349523E8,0.010719762,0.013478956,0.004525456,0.0063991216,0.72411007,28.680582,31.365515,52.3904,1,91.67464868183298,6.9875354E9,27000000003915,9.096372E-6,1.9176652E-5,2.6074928E-5,3.2541906E-5,3.4301698E-5
2776193,7.7976198E8,39.54751,0.3038701,1.01859821E9,7.0724654E9,7.7976198E8,0.013409169,0.013106263,0.0015470625,0.006002699,0.7245351,96.032845,46.372997,56.469734,7,444.3282324194581,7.0743173E9,27000000000778,1.1421071E-5,2.138947E-5,2.769925E-5,3.694922E-5,3.653661E-5
9387840,1.22396749E9,42.13608,0.40334284,9.2275866E8,7.1396746E9,1.22396749E9,0.01398588,0.015490065,0.001425815,0.0067151506,0.7182128,57.534325,83.914474,6.090182,4,129.68533130716827,7.141484E9,27000000001451,1.6962404E-5,3.214695E-5,4.372101E-5,5.7743713E-5,5.9170266E-5
8665384,3.14512512E9,59.99956,0.8236911,1.19678029E9,7.6770017E9,3.14512512E9,0.031265765,0.04822677,0.0,0.019860636,0.6436964,87.70595,0.8695295,26.528528,2,333.3094470608356,7.6842552E9,27000000001070,7.5968337E-6,2.0148093E-5,3.5154215E-5,5.126752E-5,6.44914E-5
9013957,1.25624013E9,39.70638,0.40225834,1.03006483E9,8.0548572E9,1.25624013E9,0.016008344,0.018372744,0.007961597,0.008283352,0.7126367,53.38666,39.995358,96.05555,2,250.10550898570787,8.0566733E9,27000000001330,1.5306467E-5,3.2750206E-5,4.6449815E-5,6.182696E-5,6.428225E-5
59475668,5.6865363E8,37.176003,0.23919031,7.3312173E8,8.0592225E9,5.6865363E8,0.01187349,0.008841463,0.0010518872,0.004149493,0.73399067,82.80472,41.887184,51.827946,1,260.2953250636669,8.0610304E9,27000000002926,1.0521208E-5,1.8811284E-5,2.3577286E-5,3.093293E-5,2.9591884E-5
56796095,4.25216704E8,30.628176,0.38138017,1.28236736E9,8.0869243E9,4.25216704E8,0.006855045,0.009759132,0.0030586931,0.00475409,0.73189586,32.30594,86.317,78.95549,1,122.67284123457196,8.0887332E9,27000000006350,1.748311E-5,3.0274685E-5,3.536485E-5,4.5134664E-5,4.0922507E-5
59045084,1.53752909E9,39.245834,0.24249683,5.7786656E8,8.1457142E9,1.53752909E9,0.013776323,0.025882887,0.015877634,0.011523388,0.69590884,44.52739,39.654266,72.121284,1,274.8170698391932,8.149675E9,27000000001173,1.0135451E-5,2.7823646E-5,4.4100492E-5,5.585039E-5,6.396604E-5
59343917,1.12685606E9,41.90487,0.36721906,8.4548896E8,8.1577851E9,1.12685606E9,0.014205429,0.020140931,0.0025865473,0.008869624,0.70868367,68.27784,80.56823,81.830376,2,403.4034309782206,8.1614054E9,27000000002183,1.1661622E-5,2.3661467E-5,3.3792767E-5,4.4343193E-5,4.826318E-5
10267531,9.6744256E8,37.392338,0.21354939,6.7097984E8,8.3376998E9,9.6744256E8,0.012954106,0.020819644,0.014056709,0.009363277,0.7072224,64.42776,46.506462,73.40182,2,324.0940136557601,8.3413898E9,27000000002038,9.576814E-6,2.1638949E-5,3.2077416E-5,4.1767205E-5,4.514898E-5
10862535,1.46098163E9,37.758755,0.18497631,7.8228954E8,8.729257E9,1.46098163E9,0.014165274,0.025486147,0.008557264,0.0110077765,0.69642586,53.637375,43.83817,86.99636,2,247.18364409129097,8.7310746E9,27000000002686,8.443368E-6,2.1267006E-5,3.4812936E-5,4.487556E-5,5.292283E-5
59576750,8.1046784E8,41.50037,0.4763784,1.11872422E9,9.0744412E9,8.1046784E8,0.012753028,0.016130688,0.005458775,0.0072944486,0.71778136,63.399742,28.440424,26.055552,1,279.0393677422596,9.0762516E9,27000000003454,1.3939084E-5,2.6404163E-5,3.5106805E-5,4.603545E-5,4.70934E-5
17792937,3.43450496E9,44.006615,0.24254422,4.23882656E8,9.268223E9,3.43450496E9,0.021069247,0.044846285,0.036652755,0.017747467,0.6508887,69.24053,80.17985,70.90166,4,203.0420311321033,9.2736676E9,27000000000765,6.193263E-6,2.397721E-5,4.9421582E-5,6.821664E-5,8.70146E-5
10499781,1.30083482E9,52.77942,0.54898745,1.01410426E9,9.3632369E9,1.30083482E9,0.014035017,0.017194737,0.008251117,0.007824136,0.7154971,45.57795,95.62026,42.15331,1,261.8687797590618,9.3668547E9,27000000002347,1.5907475E-5,3.054688E-5,4.2212494E-5,5.6608686E-5,5.9397982E-5
59321543,7.123479E8,33.92737,0.2568616,1.31580288E9,9.3866916E9,7.123479E8,0.010828013,0.012960843,0.0037689272,0.0061867335,0.7256664,88.83234,96.28681,76.94976,2,297.40970268301606,9.388501E9,27000000002448,1.4978692E-5,2.9241222E-5,3.6083897E-5,4.4512213E-5,4.347555E-5
59849706,7.089161E8,29.504309,0.18401648,1.60859328E9,9.4530632E9,7.089161E8,0.009494104,0.012472191,0.0043111187,0.0058855377,0.72639364,93.82763,67.405556,52.971222,1,395.55704392666297,9.4549299E9,27000000006429,1.0113621E-5,2.221828E-5,2.969791E-5,3.5677003E-5,3.7763813E-5
2556333,1.00622272E9,36.849564,0.6576483,1.40251891E9,9.6024658E9,1.00622272E9,0.009845489,0.011454567,0.0033521473,0.005421209,0.72842026,64.292915,46.022007,39.28872,7,164.5522808258822,9.6061983E9,27000000000636,1.874094E-5,3.879804E-5,5.1638413E-5,6.711702E-5,6.685292E-5
58934842,1.50379405E9,43.923504,0.34462425,5.3586736E8,9.7278331E9,1.50379405E9,0.014033076,0.018111335,0.014653098,0.007815629,0.71275574,19.122408,40.79344,55.46981,4,511.40622613046077,9.7296415E9,27000000001110,7.79457E-6,2.104997E-5,3.499789E-5,4.5925186E-5,5.3489643E-5
56776934,5.3210816E8,24.441788,0.15862049,8.5714675E8,9.9499796E9,5.33467488E8,0.010743262,0.016564867,0.00783191,0.007523897,0.7168402,22.751368,1.8549405,75.9408,5,165.04136555345752,1.00773755E10,27000000000301,6.608851E-6,1.3583288E-5,1.8600016E-5,2.3532535E-5,2.4723242E-5
59218278,8.4141901E8,34.670586,0.26237026,9.6576243E8,1.01740052E10,8.4141901E8,0.010213125,0.014771602,0.008710801,0.0067257904,0.7209987,87.74488,55.925415,25.770844,1,369.71767100045406,1.01758413E10,27000000001715,1.1269301E-5,2.3083277E-5,3.1821066E-5,4.0657393E-5,4.224527E-5
8956338,9.6189171E8,35.086273,0.16550604,6.1045715E8,1.02881956E10,9.6189171E8,0.0143783195,0.021838073,0.01305924,0.009888253,0.70533836,87.60889,67.42345,9.24634,5,438.21666302184354,1.02900029E10,27000000001243,1.0172049E-5,2.1902568E-5,3.1015177E-5,3.947452E-5,4.244891E-5
58845931,2.05298842E9,43.73389,0.7857636,1.24290394E9,1.04508365E10,2.05298842E9,0.016777063,0.024336351,0.01834965,0.010729585,0.69877344,23.512524,30.419794,82.59447,1,250.4941678462794,1.04544973E10,27000000000955,1.1393602E-5,2.7748309E-5,4.343144E-5,5.8105346E-5,6.7036555E-5
992372,2.53795379E9,46.551254,0.5671955,1.25525952E9,1.06185247E10,2.53795379E9,0.013486681,0.023218242,0.008741929,0.010030531,0.70142007,51.00394,91.83739,60.695168,14,453.29079725381587,1.06221425E10,27000000000102,1.4125373E-5,3.5852692E-5,5.9760252E-5,7.982397E-5,9.4388815E-5
16915406,2.3412119E9,39.235886,0.27630594,6.041559E8,1.06723195E10,2.3412119E9,0.0151258465,0.03455845,0.035241332,0.0145283835,0.6751517,96.35859,46.810024,11.286123,3,268.7343309385684,1.06797353E10,27000000000491,7.87193E-6,2.5659881E-5,4.6778183E-5,6.246899E-5,7.54747E-5
55029751,2.54298061E9,40.27486,0.23299795,3.38448352E8,1.07053312E10,2.54298061E9,0.023137154,0.05872842,0.040603857,0.024016812,0.61934894,68.621544,72.68482,36.41898,5,633.2994206929294,1.07071427E10,27000000000181,4.451649E-6,1.686249E-5,3.3499102E-5,4.5259607E-5,5.8028832E-5
12139605,1.40392896E9,44.509933,0.29090014,6.5586003E8,1.10955715E10,1.40392896E9,0.016266892,0.01910862,0.008153425,0.008530272,0.7108249,74.31227,26.877457,62.112133,33,729.4497069709467,1.10955715E10,27000000000026,8.564145E-6,2.110626E-5,3.3010172E-5,4.2821386E-5,4.8744692E-5
14551427,6.405524E9,62.306736,0.3324402,5.18462848E8,1.14709637E10,6.405524E9,0.029948326,0.035487026,0.00526816,0.014413688,0.6732562,78.94778,90.93057,46.361282,10,736.391030635219,1.14783099E10,27000000000169,6.6782213E-6,2.4586E-5,5.599717E-5,8.405114E-5,1.12963695E-4
17469218,2.07041626E9,49.95896,0.2539674,6.5799142E8,1.1541205E10,2.07041626E9,0.017869025,0.023159744,0.005488337,0.009946913,0.70110273,53.891212,78.838524,28.4274,7,217.27865892673398,1.1544919E10,27000000000696,1.1803187E-5,2.7411987E-5,4.232124E-5,5.5035296E-5,6.278545E-5
9124106,2.43947085E9,52.008785,0.40803194,6.3313248E8,1.17011948E10,2.43947085E9,0.023133341,0.03362693,0.004421471,0.0135130305,0.67630917,30.852175,27.545364,93.695,3,233.26545701732178,1.1706625E10,27000000001337,8.323049E-6,2.0806416E-5,3.7265876E-5,5.3305328E-5,6.343524E-5
8861714,4.4823096E9,65.261215,0.3884845,6.0184371E8,1.17155645E10,4.4823096E9,0.031769294,0.06300122,0.0018641423,0.025355339,0.6093546,16.774807,82.10616,68.693985,2,672.3641359040502,1.17228483E10,27000000001158,7.576517E-6,2.216092E-5,4.325344E-5,6.2686995E-5,7.970646E-5
10517144,2.02020723E9,44.496483,0.525513,8.2744544E8,1.19416064E10,2.02020723E9,0.015510314,0.02721187,0.016539777,0.011672094,0.69171464,70.14484,94.75597,74.63583,1,158.56233371098887,1.19488717E10,27000000002483,1.0958954E-5,2.8743212E-5,4.8167858E-5,6.4935084E-5,7.521041E-5
15342393,5.2550508E9,75.70286,0.369682,5.4427757E8,1.19750728E10,5.2550508E9,0.02212042,0.033677567,0.031740617,0.013752745,0.67581457,40.842045,2.6651778,26.876245,6,542.0882654144065,1.19935672E10,27000000000245,6.0090406E-6,1.7792696E-5,3.7107147E-5,5.505104E-5,7.302257E-5
59277965,7.1718707E8,35.39053,0.08499333,9.6152781E8,1.21299743E10,7.1718707E8,0.013016717,0.019050317,0.005397247,0.00863975,0.7118967,91.2605,20.660082,83.438255,2,300.54333610146807,1.21317827E10,27000000002037,5.927225E-6,1.3498882E-5,1.9573421E-5,2.45269E-5,2.7154143E-5
16077576,7.7375043E9,68.94663,0.09031657,2.2467448E8,1.24606802E10,7.7375043E9,0.034103077,0.055238422,0.060670473,0.022560561,0.62529016,26.013706,73.67294,19.292517,1,141.33464001705315,1.24818739E10,27000000000310,1.4197284E-5,5.2074396E-5,9.744568E-5,1.307817E-4,1.6669411E-4
12388901,4.12819424E8,34.570484,0.2843853,1.34340045E9,1.2643756E10,4.12819424E8,0.010484628,0.009322428,0.0032644642,0.004575438,0.7330119,91.78058,9.276799,7.5028615,1,240.68515481848897,1.264559E10,27000000004974,1.2869456E-5,2.3752997E-5,2.7839515E-5,3.353466E-5,3.2027565E-5
17392417,2.15842714E9,40.35476,0.35435194,9.6105146E8,1.26787942E10,2.15842714E9,0.016239792,0.02545198,0.011509772,0.011013811,0.6961322,83.585754,71.71353,82.81701,5,311.7864102635007,1.26825032E10,27000000000628,1.0841727E-5,2.806439E-5,4.6425637E-5,6.186102E-5,7.303257E-5
56807178,7.8242694E8,22.130106,0.06197812,9.7219629E8,9.4427945E9,8.030457E8,0.0076697506,0.016490476,0.010691313,0.0077519775,0.7179829,90.747604,63.553074,8.830224,5,374.81580893153375,1.27563489E10,27000000000295,5.071432E-6,1.2599121E-5,1.9597896E-5,2.4480902E-5,2.7753531E-5
3031947,1.3032567E9,41.118107,0.2347123,7.6406842E8,1.31875441E10,1.3032567E9,0.013218793,0.022386853,0.013806124,0.009878952,0.70370245,82.07126,1.8651104,46.930187,1,512.8592338546708,1.31911997E10,27000000001740,9.815638E-6,2.5273022E-5,3.84964E-5,4.767415E-5,5.4547065E-5
55583996,2.97786035E9,38.011158,0.22219034,1.14515366E9,1.33430026E10,2.97786035E9,0.016975453,0.029723769,0.013289505,0.012511655,0.6862068,60.037426,27.53278,23.65399,9,642.586861832702,1.3344811E10,27000000000224,9.640821E-6,2.9676858E-5,5.3204436E-5,6.9971975E-5,8.545392E-5
3031356,6.8598912E8,32.441948,0.23755041,1.23195955E9,1.37556009E10,6.8598912E8,0.013600373,0.016342718,0.004292053,0.007322081,0.71694505,24.033775,90.04078,77.66002,2,364.7306369089386,1.37707233E10,27000000001654,9.246418E-6,1.9474803E-5,2.6174992E-5,3.2192504E-5,3.4275417E-5
16393334,4.5078543E9,54.266045,0.92998433,1.14487181E9,1.39807713E10,4.5078543E9,0.02326586,0.034135398,0.0052637565,0.01425215,0.67549527,28.628286,96.41722,35.585045,5,211.6381419427982,1.3986348E10,27000000000416,1.3854554E-5,4.0004597E-5,7.062107E-5,9.603902E-5,1.1480858E-4
58671686,3.54000922E9,50.057133,0.47499472,1.24467341E9,1.40337562E10,3.54000922E9,0.019111713,0.029361526,0.0167039,0.012369148,0.6865466,25.856724,97.1955,36.617817,1,515.4015121727914,1.40355645E10,27000000000730,1.8770123E-5,4.491416E-5,7.179553E-5,9.45751E-5,1.1055694E-4
11103733,1.26769395E9,40.75538,0.38102958,1.49498189E9,1.40380129E10,1.26769395E9,0.012252184,0.01626962,0.0074426765,0.0074233133,0.7176593,95.579475,61.698875,55.522465,1,619.319510632436,1.40416707E10,27000000003287,1.7411734E-5,3.4797897E-5,4.6737012E-5,6.0055496E-5,6.153535E-5
12496611,8.9811021E8,34.520294,0.17827238,1.15711066E9,1.41934182E10,8.9811021E8,0.010117394,0.01616333,0.007095086,0.007520076,0.71849316,0.3768412,61.511242,53.91841,1,350.3846992949321,1.41934193E10,27000000005228,1.0482646E-5,2.446818E-5,3.476481E-5,4.200671E-5,4.622634E-5
57769432,2.92536166E9,35.6713,0.41818058,1.18334438E9,1.42303334E10,2.92536166E9,0.013081453,0.025938032,0.016526325,0.011180415,0.6952612,23.812708,58.42213,51.56399,3,245.75752627081434,1.42375823E10,27000000000357,1.5699652E-5,4.2547566E-5,7.1521485E-5,9.381281E-5,1.09661945E-4
17382334,3.31847091E9,47.391296,0.2891301,7.2544806E8,1.43012772E10,3.31847091E9,0.01995454,0.039812427,0.01762691,0.016622338,0.6627053,56.638584,35.822983,62.11128,1,263.19670934968013,1.43049308E10,27000000000640,8.4237745E-6,2.5639298E-5,4.830982E-5,6.607147E-5,8.239633E-5
17891250,2.96021043E9,50.89342,0.62450576,9.9641082E8,1.43303199E10,2.96021043E9,0.020942401,0.021837667,0.0056911586,0.0095304465,0.7040858,2.5215948,74.65038,38.51872,1,759.6066416244661,1.43339407E10,27000000000857,1.0058865E-5,2.445943E-5,4.1884236E-5,5.943156E-5,6.989456E-5
58890509,1.06271283E9,29.930191,0.1752638,1.10906406E9,1.42808883E10,1.06271283E9,0.011418282,0.018877791,0.013846225,0.008516303,0.71183926,26.878033,46.755383,96.924095,4,279.0348880516556,1.43426816E10,27000000000980,1.0693045E-5,2.5728059E-5,3.8468694E-5,4.782207E-5,5.2678228E-5
17916731,4.7018849E9,66.55363,0.40634933,5.4114477E8,1.4463019E10,4.7018849E9,0.034868307,0.06604238,0.0,0.025733849,0.60212326,51.7768,0.5488025,4.4578876,10,529.92694071919,1.44720589E10,27000000000073,6.4806222E-6,2.2474733E-5,4.6880643E-5,6.722334E-5,8.727264E-5
3027741,3.67976864E8,30.618595,0.40195397,2.29627827E9,1.44243466E10,3.67976864E8,0.0083900215,0.0074353963,0.001735749,0.0037289497,0.73702246,21.99431,38.921654,61.99378,1,354.67415723802037,1.44792812E10,27000000003619,1.6268303E-5,2.798224E-5,3.1638676E-5,3.9744336E-5,3.547318E-5
6676405,2.81029734E9,46.500282,0.37407625,8.8072051E8,1.4539775E10,2.81029734E9,0.017453808,0.041780163,0.038146175,0.017715935,0.6589615,80.829704,8.357344,68.427864,28,500.0912104306573,1.45433907E10,27000000000024,1.126854E-5,3.0777348E-5,5.3529617E-5,7.2593175E-5,8.731797E-5
30376375,5.2883968E8,34.819347,0.36121777,2.46806118E9,1.45533962E10,5.2883968E8,0.00585645,0.008969711,0.0021811482,0.0045838538,0.73394537,68.40209,87.00334,41.22263,5,360.59106209458383,1.45803633E10,27000000001741,1.6382724E-5,3.1191048E-5,3.7450096E-5,4.5103032E-5,4.3757325E-5
2556918,1.01561888E9,43.65084,0.26008788,9.1047213E8,1.46072115E10,1.01561888E9,0.012878304,0.020284813,0.0020079128,0.008806535,0.7078598,64.46304,46.22713,39.468403,5,177.5154537726927,1.46126715E10,27000000000636,9.120153E-6,1.939071E-5,2.8249384E-5,3.710855E-5,3.9873827E-5
8834541,2.06819994E9,45.785442,0.4702596,1.66189286E9,1.47242762E10,2.06819994E9,0.014793168,0.017663248,0.0015707571,0.007775167,0.7138271,50.76858,55.723663,26.674675,3,211.69424443049934,1.47280118E10,27000000001118,1.8504634E-5,3.899662E-5,5.7071564E-5,7.368876E-5,8.122134E-5
11047142,1.76099584E9,38.50158,0.1968193,8.7340518E8,1.47725978E10,1.76099584E9,0.014972453,0.023804074,0.010812903,0.010255187,0.6997875,58.11906,83.704865,25.603367,2,295.51496366512475,1.47744072E10,27000000002773,8.2571905E-6,2.1854534E-5,3.62993E-5,4.7309422E-5,5.580688E-5
54430338,6.9472147E8,32.92175,0.31969115,1.66738138E9,1.43451802E10,6.9602246E8,0.010991226,0.010453818,0.004987664,0.0048550447,0.7302889,74.36814,76.684235,39.872746,4,507.4608821130945,1.48329902E10,27000000000464,1.3607055E-5,2.503149E-5,3.190327E-5,4.0715517E-5,4.0121824E-5
58282646,3.81687398E9,51.854023,0.6106676,8.5080877E8,1.48862618E10,3.81687398E9,0.020583207,0.043874793,0.03187511,0.01834159,0.65354264,23.868338,97.05392,36.893837,3,675.7892839117827,1.48899113E10,27000000000409,8.930966E-6,3.2175947E-5,6.2355626E-5,8.358583E-5,1.0535652E-4
5285794,1.44948941E9,42.183983,0.67486197,1.78147213E9,1.49522719E10,1.44948941E9,0.011563398,0.013151294,0.0063675796,0.006356054,0.72528803,60.70641,33.0241,20.322554,114,1180.9979360693226,1.49558917E10,27000000000007,3.177656E-5,6.298461E-5,7.9159094E-5,9.8836346E-5,9.731303E-5
58797612,2.53690931E9,48.25463,0.4075325,6.4922163E8,1.50916485E10,2.53690931E9,0.017520824,0.03373924,0.025752975,0.014089153,0.6769125,88.26847,46.311184,83.72931,1,239.80363060220753,1.50934569E10,27000000000860,7.691512E-6,2.462479E-5,4.495812E-5,6.0532002E-5,7.394304E-5
8595445,3.1089833E9,48.35014,0.49329388,1.27409574E9,1.51542743E10,3.1089833E9,0.01751709,0.03066368,0.016074149,0.013401794,0.68418914,36.59107,69.86219,12.018574,1,187.70691707752806,1.51561513E10,27000000001652,1.6150594E-5,4.6561945E-5,7.894571E-5,1.04774874E-4,1.2425493E-4
2741372,3.29878118E9,45.166264,0.2408135,6.8924365E8,1.51954985E10,3.29878118E9,0.014819266,0.03459859,0.022812782,0.014381279,0.6755893,26.12728,78.12824,48.358433,4,938.7413781228565,1.51991142E10,27000000000791,9.066877E-6,2.7974027E-5,5.283468E-5,7.16622E-5,8.871617E-5
51223917,5.05905664E8,32.586353,0.32702985,1.42596493E9,1.53207296E10,5.05905664E8,0.009772977,0.010137215,0.0028544702,0.0049032373,0.7314791,99.76002,70.82029,36.344147,24,233.75791263345505,1.53632594E10,27000000000049,1.261213E-5,2.384099E-5,2.9376926E-5,3.6666694E-5,3.5614605E-5
