id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047, 18.6207, 31.6636,  1.6699,  0.1585,  4.6101,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479, 18.9919, 31.4707,  1.5867,  0.1585,  4.6101,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604, 21.0931, 30.6951,  1.3049,  4.5606,  4.6101,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449, 21.2139, 30.7618,  1.3817,  4.5606,  4.6101,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987, 23.0430, 32.7970,  0.6320,  1.8282,  2.3633,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590, 27.0314, 33.9752,  0.7163,  3.6997,  5.1667,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313, 22.8318, 32.2060,  0.5188,  0.8737,  2.3633,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843, 22.1127, 28.8888,  0.0951,  2.4217,  4.6101,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505, 23.2204, 31.8891,  0.0421,  0.9362,  2.3633,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830, 19.0476, 27.8406,  1.3131,  1.7740,  4.6101,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232, 18.5286, 31.1267,  1.1253,  0.1585,  4.6101,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601, 18.8381, 27.6428,  1.5279,  1.7740,  4.6101,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672, 21.2613, 30.2860,  0.9223,  4.5606,  4.6101,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676, 23.1913, 31.4379,  0.1307,  0.6636,  2.3633,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
224092, 19.6444, 26.9922,  2.2372,  1.7740,  4.6101,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403,-39.2750,-22.4756,  0.0322,  0.9540,  3.9638,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932,-57.6416,  0.8590,  0.8909,  0.0140,  4.4882,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809,-24.1589,-41.8567,  0.0529,  1.5403,  4.2280,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781,-50.9823,-11.7037,  0.8291,  0.1032,  1.4330,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
645637,-23.9110, 28.8242,  0.1767,  0.2533,  3.5793,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239,-25.5830, 23.4632,  0.3466,  1.3390,  1.6752,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
983785,-14.6223,-54.1645,  0.5755,  0.0000,  0.9552,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
1001280, 38.4635, 12.3974,  0.2891,  0.0000,  1.3711,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130,-25.8784, 17.9809,  0.1748,  8.3836,  9.8416,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827, 20.5221, 33.3340,  0.8285,  0.0000,  1.9884,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1033242, -0.5996,-54.3262,  0.2397,  1.1277,  0.9603,1677041150.0000, 61.5549,  0.0175,  4.2933, 63.2808
1033761, -1.1722,-53.9098,  0.2272,  1.3359,  0.9603,1671398780.0000, 61.9737,  0.0127,  4.8487, 63.1341
1042132, 37.3920,  4.2701,  0.3938,  1.5446,  5.0393,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563, 37.4151,  4.2260,  0.4111,  1.5799,  5.0393,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769,-36.9800, 11.6888,  0.0836,  1.5846,  3.7790,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445,-36.3353, 11.1295,  0.6257,  0.0000,  0.4601,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946,-36.9983, 11.5212,  0.0537,  1.6641,  3.7790,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805,  4.0438, 23.1002,  0.7527,  0.0000,  2.5630,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183, 34.8123, 10.9280,  0.2310,  2.9798,  4.3866,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576, 34.4661, 12.6265,  0.7146,  2.5970,  4.0706,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1398177,  7.3306,-45.2986,  0.0436,  0.1580,  1.7773,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1399316,  9.3136, 26.1786,  0.3449,  1.2212,  0.8319,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1412359, 32.4300,-13.6579,  0.2399,  0.7613,  2.7905,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1421963, 40.5820,  9.9282,  0.1211,  1.5599,  1.2431,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1706514,-52.2731, 29.5757,  0.5161,  2.2622,  3.0427,3379855360.0000, 80.5280,  0.0162, 98.1009, 13.5235
1709590, -8.0127,-43.9098,  0.0519,  0.5660,  2.8265,2769433090.0000, 59.3787,  0.0150, 15.4440, 23.5671
1724673,-45.9411, 17.7107,  0.6122,  3.6873,  5.3478,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1727247,-23.2903,-51.1965,  0.3757,  0.0187,  1.6536,5540513800.0000, 82.7279,  0.0134, 13.5734, 62.7956
1727932,-22.8081,-51.5922,  0.7925,  0.0000,  1.4895,1250082820.0000, 82.4914,  0.0121, 13.0769, 63.5514
1728505,-22.9422,-50.4900,  1.0971,  0.1440,  1.6536,3347457540.0000, 82.1438,  0.0181, 14.1491, 62.4960
1731981, 21.1363,-35.4745,  0.2150,  4.1246,  7.7613,1225141380.0000, 34.3473,  0.0137, 16.2824, 58.4122
1744495, -6.7129, 12.2905,  0.0342,  6.8324,  7.2182,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167,-12.4505,-32.3938,  1.9757,  0.0400,  0.8495,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444,  1.0990, 39.4649,  1.1055,  3.9883,  3.0908,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1768534, 37.0792,-21.1925,  0.2488,  1.5389,  4.0148,9135002600.0000, 15.7222,  0.0201, 25.7175, 63.7187
1769021, 36.4377,-22.5254,  0.0010,  2.0841,  4.0148,1320068220.0000, 16.7189,  0.0149, 24.6143, 63.7323
1770033, 36.6454,-22.5271,  0.0246,  1.8287,  4.0148,2526841860.0000, 16.3952,  0.0127, 24.5381, 62.9909
1772779,-21.4552,-63.3328,  1.1943,  0.0000,  4.3869,3542967040.0000, 83.5853,  0.0185,  1.3000, 58.4443
1773451,-21.5699,-63.6832,  1.5630,  0.0000,  4.3869,2810491650.0000, 83.7866,  0.0154,  0.9939, 58.3976
1783892,-25.6296,-35.7930,  0.0263,  3.9854,  5.8551,2213619460.0000, 79.4881,  0.0138, 28.8506, 55.1489
1786051,-39.9859,-22.9697,  0.0172,  1.9983,  3.9638,1326909700.0000, 91.7154,  0.0147, 45.4013, 66.0144
2043242, 47.8877,-24.2232,  0.1150,  0.2683,  1.3897,1615963140.0000,  6.4567,  0.0148, 19.8721, 66.3480
2046514, 33.2537, 33.6249,  4.9803,  2.6825,  4.9566,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2051379, -7.3269,  9.0721,  0.4208,  1.2450,  2.1918,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558, 18.4465, 27.6162,  1.6577,  1.7740,  4.6101,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
2059994, 17.2661, 27.6046,  1.9632,  3.6802,  3.8958,1672097020.0000, 18.5788,  0.0159, 77.6933, 45.7718
2060344,-23.9109,-45.7734,  0.0249,  7.3725,  3.7262,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2062484,-24.4043,-34.2310,  0.0246,  3.3509,  1.4684,14873682900.0000, 74.5978,  0.0252, 29.5551, 35.2672
2063840, 21.4412, 34.1321,  0.7233,  0.2408,  1.9884,2034452990.0000, 15.2464,  0.0150, 83.1681, 61.2772
2083429,  3.4994, 37.2438,  3.4400,  2.0247,  3.0908,4414083100.0000, 32.8559,  0.0163, 91.2646, 67.2547
2089822, 27.8999,-22.3978,  2.1961,  0.0000,  3.5614,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2097506,-24.2937, 31.4190,  0.2660,  0.6703,  3.9050,2033982080.0000, 53.1588,  0.0143, 92.1835, 16.0579
2097671,-24.0712, 31.5964,  0.0184,  0.6624,  3.9050,5959667200.0000, 52.9783,  0.0195, 92.3044, 16.5789
2108766, -2.1239, 19.5921,  0.0916,  5.2913,  1.1847,7190650900.0000, 39.1770,  0.0204, 75.2876, 42.5904
2109109, -2.2573, 19.0286,  0.3823,  9.3806, 14.6472,1334704000.0000, 39.4120,  0.0127, 74.7758, 42.2791
2109299, -2.1744, 19.9000,  0.4032,  9.5461, 14.6472,2415770370.0000, 39.1071,  0.0149, 75.5928, 42.3838
2111199,-53.3991, -4.1725,  1.3173,  3.3477,  6.0581,1132963580.0000, 90.7699,  0.0142, 65.9466, 12.3019
2111839, 31.8796, 33.5143,  4.6322,  0.2861,  3.7528,5365031900.0000,  3.9344,  0.0175, 79.5006, 53.3112
2112127, 31.6593, 32.9510,  4.0276,  0.2861,  3.7528,14911087600.0000,  4.2478,  0.0228, 79.0121, 52.9617
2113269,-24.2651,-60.4215,  1.7224,  2.9396,  4.3869,1260615040.0000, 81.9623,  0.0138,  4.3776, 36.7786
2113755,-24.6565,-60.4456,  2.0619,  2.9396,  4.3869,1324679810.0000, 82.2472,  0.0149,  4.4484, 36.1492
2114209,-25.9668, 17.8356,  0.0083,  8.3490,  9.8416,3770082050.0000, 65.8224,  0.0178, 80.6103, 60.3595
2116222,-40.8481, 20.8115,  0.0156,  8.6822,  7.5218,17208936400.0000, 77.1033,  0.0199, 87.2545, 45.7272
2117332,-41.3559, 20.9333,  0.2534,  8.3232,  6.0073,1043647420.0000, 77.6258,  0.0113, 87.5208, 46.1007
2122834,-26.7101,-12.9828,  0.0005,  4.9144,  5.4409,7791466000.0000, 75.4492,  0.0191, 51.2459, 62.6057
2123500,-26.5915,-12.5485,  0.2692,  4.3621,  5.4409,2115586300.0000, 75.1855,  0.0130, 51.6267, 62.4364
2287113,-10.4776,-14.2998,  2.2028,  0.0000,  3.6570,2714240510.0000, 56.7582,  0.0172, 45.0322, 42.9149
2289704,-22.2799, 32.2200,  0.0838,  6.3667,  3.2692,9546895400.0000, 53.9845,  0.0151, 92.8180, 34.4002
2290885,-22.2668, 32.0234,  0.0477,  6.4010,  3.2692,3330842620.0000, 53.9747,  0.0147, 92.6182, 34.0867
2312305, -8.9669,-48.6234,  3.6879,  0.8531,  4.9568,1903815810.0000, 61.3329,  0.0149, 11.1382, 21.8543
2312558, -9.2446,-48.1632,  3.5695,  0.0000,  7.8145,1622199420.0000, 61.4147,  0.0159, 11.6489, 21.4804
2320251,-29.9037, 10.7053,  1.9323,  0.9943,  4.7737,3718050300.0000, 65.6160,  0.0141, 74.0031, 23.6917
2324559,-16.3656,-61.4519,  4.7890,  0.0000,  4.3869,6931066400.0000, 74.2230,  0.0181,  1.1544, 34.8041
2325005,-16.4261,-60.9370,  4.7255,  0.0000,  0.9693,1279337860.0000, 74.0986,  0.0153,  1.6604, 34.5556
2330110,  5.3183, 16.8655,  1.2856,  6.3261,  1.3054,2620252160.0000, 29.9678,  0.0149, 70.2263, 26.0831
2330533,  4.9808, 16.5746,  1.5160,  1.7277,  1.3054,1332369020.0000, 30.3051,  0.0147, 70.0300, 25.6428
2331359, -9.0868,-18.2490,  0.0013,  1.6954,  0.7876,2875570180.0000, 55.8680,  0.0183, 40.7631, 39.0890
2333874,-18.4187,-62.0860,  2.6803,  0.0000,  4.3869,3015661060.0000, 81.9182,  0.0150,  1.8873, 68.4244
2334226,-18.5555,-60.9669,  2.7807,  0.0973,  4.3869,10350371800.0000, 81.8155,  0.0189,  3.0111, 68.8743
2335585,-18.6999,-61.8659,  2.4193,  0.0000,  4.3869,1186602500.0000, 82.2221,  0.0139,  2.1894, 68.9772
2335941,-49.7222, 11.0573,  0.0016,  0.8660,  4.4708,13751238700.0000, 89.5478,  0.0227, 80.4895, 52.3868
2336699,-49.7912, 10.9392,  0.0061,  0.9029,  4.4708,1690837630.0000, 89.6264,  0.0156, 80.3921, 52.2561
2338567,-54.5109,  0.9529,  0.0595,  3.6883,  4.4882,1861427460.0000, 97.9918,  0.0147, 72.2406, 58.3455
2351924,-58.0366,  3.0188,  1.6062,  0.0000,  4.4882,7137810900.0000, 99.6107,  0.0201, 75.0278, 50.7546
2352412,-58.0450,  2.6291,  1.3953,  0.0000,  4.4882,1446411140.0000, 99.6807,  0.0123, 74.6490, 50.4732
