# px py
   63.4603   -32.7852
   -0.8609   -46.0621
   55.3553   -27.9592
   57.9951   -66.0109
   40.6880   -35.0259
   -3.8714   -30.3072
   29.1864   -40.4180
  -19.7950   -11.2643
   65.6344     8.1761
   12.2479    -2.1975
   25.3252   -23.1208
   87.7253    17.3626
   45.0397    -3.7297
   22.2093    23.1875
   -4.4002   -31.3600
   65.4882     6.1898
   77.1596   -34.8089
   25.4201   -22.9982
   -4.3344   -31.2675
   -4.2383     4.1800
   18.1198    -1.5617
   25.4732   -27.0366
   60.3277     1.3026
  -11.5335    36.0469
  -15.5309    -0.8404
   35.6377   -35.7571
   -7.9036   -58.5023
   12.2818    -2.2341
   23.2541   -32.4171
   -0.8186   -46.0190
   39.5149   -35.6234
   -3.1497   -32.6213
   19.7152    13.9235
   24.6016    14.0594
  -23.9996   -37.3871
   72.7317   -53.3480
   18.0269    -1.7436
   65.4709     8.1494
   22.1375    23.8677
   -4.4346   -31.3897
   15.9657   -39.9067
   23.4234    -0.1326
    6.9344    10.2354
   -4.4092   -31.3184
   63.2688   -32.7850
   -0.4485   -61.6592
   45.0273    -3.7067
   21.9056    32.8888
   30.8826    -8.6803
   25.3614    20.8607
   -7.2145   -60.5679
   31.3883   -62.3340
   19.7303    11.3864
  -12.9369     3.6486
   20.5978     9.5909
  -26.2263     0.8062
   72.9893   -40.9663
   12.5216   -58.7214
  -17.0925   -54.1310
   16.5652    -3.9752
    9.3688    37.8210
   77.5335    16.5670
   45.9718   -13.1043
   70.3591     5.9743
   36.8006   -60.1277
   72.2718   -57.1777
   -7.8329   -60.0267
   63.4551   -32.7193
  -20.5067   -24.9312
   -5.6159   -15.7896
   22.1568    23.1871
   -2.3806   -34.5493
   39.9549   -64.1022
  -23.9237    -7.1046
   -7.2938   -59.8210
   -7.3373   -60.5259
   43.4728     9.8018
   -2.8111   -31.1300
   45.0348   -70.3686
   -3.6185    35.8673
   52.3416   -37.9363
   12.2239    -2.2627
   19.5157    11.5227
   72.2305   -57.2214
   30.7044   -64.7986
   -8.3788    22.9536
   22.1668    23.0532
   43.1332    24.4861
   -4.2033   -31.2834
   -3.0643   -35.0688
   23.1491     0.0420
   26.1580   -18.5721
    5.6707     5.3326
  -19.4344   -11.0066
   80.8953   -33.9765
  -20.6085   -21.2646
   52.8120     4.6752
   61.7830   -69.8220
   34.1653   -59.8411
   20.2381     9.1574
   40.7639   -64.1532
   26.4694   -44.7829
   72.3494   -57.3935
   21.6146   -23.3492
   15.5171    18.6115
  -30.2819   -58.0744
   57.7511   -65.9594
  -20.0542   -21.5311
   38.3434    11.6918
    3.1328   -60.5272
   -7.1824   -60.3736
   70.8706     6.0044
   45.9536   -19.0913
   62.8243     5.8698
  -19.7211   -11.2932
   15.2806   -25.9284
   -3.4926   -32.7285
   -7.4519   -57.5301
   24.5731    14.1825
   -7.8186   -58.5483
   67.4551   -33.3696
   -8.9729   -60.4167
   71.3622    -9.2126
   78.5091     5.6108
   46.0974   -19.0928
   76.8640   -34.6773
   29.4318   -40.4738
   40.6602   -64.0052
   23.3242    -0.0510
   23.8265   -13.2973
   43.3209     9.7779
    6.6468    -7.6965
   19.4228    23.3966
    7.0309   -23.6129
   12.1600    -2.1714
   -2.7013   -31.1022
  -11.7321    10.0301
   73.4034   -40.4717
   65.9859     8.0735
   19.2793   -34.1597
   14.8046    17.7685
   10.6486    20.0850
   29.2777   -40.4263
    6.3643    10.7365
   37.3682   -36.7514
   -2.3928   -34.4630
    8.1792   -21.6718
   77.1415   -34.8754
   11.3813   -29.5190
   63.6768   -32.6718
   46.6567    22.7503
  -11.7602     9.9699
    8.6643    32.4862
   20.9749    -8.8639
    8.7918    33.9664
  -12.7242   -62.2035
  -11.9461   -58.6331
   -7.8771   -58.5537
   -7.3906   -60.1152
   62.0288   -69.8532
  -12.9301   -44.6157
   31.0981   -53.0501
   22.1801    32.5651
  -23.5785    -7.3004
  -31.5785   -10.2634
    4.7575     8.0496
   70.4653   -36.3954
   -2.5097   -31.2160
   -9.8391   -63.2454
   34.8825     4.1943
   26.3609   -19.0925
   52.7162     4.7673
   50.3996   -35.1152
   60.3934     7.7890
   16.1738    -2.7521
   21.0892   -51.8375
   26.0904    28.4232
   77.4540   -34.7499
   44.5800    -7.5370
   -7.1278   -59.7909
   16.0146     6.1975
   -7.1815   -18.8912
  -12.8855     3.7411
   67.8909   -51.0200
   30.9211   -54.3819
   21.5684   -51.3870
   57.4471   -18.6254
   -7.6412   -59.9932
   10.3500   -17.1636
   27.8289    20.4817
   -7.3902   -60.4819
   -4.1263   -30.6729
   14.6623   -25.7916
   63.0707   -32.7271
   62.5855   -31.3763
  -35.8601   -50.7528
   -4.1930   -30.5035
   30.2893    -0.4411
   -7.2828   -60.7216
   -3.0333   -32.8967
   27.6625    -9.1675
   53.0327     4.6769
   67.4028    -7.7007
   19.3533   -55.9203
   59.2016   -30.0898
   19.0267    26.9034
   68.1063   -50.6201
    5.6501     5.2604
   44.7540    -7.7433
  -11.7207    10.0017
   49.7670     9.0773
   19.0803     9.6620
   19.7267    11.4847
   11.3049   -31.7277
   11.5287   -31.8679
   -4.1618   -50.2592
  -22.4598   -61.9506
   21.8978    24.7002
   55.1140   -61.0535
   23.6220    21.6384
  -13.1293   -44.9572
   15.0871   -20.7790
  -22.5534   -61.9604
   73.1752    11.6552
   -8.4276   -29.9737
   29.0105   -18.3764
   47.9387    26.0556
  -11.7094     9.9541
   52.9933   -61.6964
   -8.7596   -56.2271
   68.0291   -50.6747
  -19.9694   -11.2500
  -24.9566     1.3587
   31.3716   -17.0270
   -6.9816   -60.1936
   22.1038    23.1888
   15.3375    18.4157
   25.4277   -26.6674
   -6.5673   -60.6252
    0.6228   -51.5166
   22.7980    31.4341
   28.1089     8.5012
   28.7595   -40.7203
    3.2689   -60.8303
   -2.9126   -33.4178
   38.4116    11.7094
   65.5390   -34.3049
   15.4160    -9.9420
