id,xslice,yslice,SM,x,Metal,y,z
2,-44.2403, 15.1324,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632,-37.7054, 13.7330,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794,-44.0979, 14.7699,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302,-44.0757, 14.4847,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478,-37.7495, 13.6257,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264,-37.8041, 13.6171,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474,-44.2272, 14.7924,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851,-37.7480, 13.7747,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818,-43.3964, 14.4854,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903,-36.5677, 13.5754,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367,-36.6120, 13.9901,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116,-37.3806, 13.9285,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641,-43.3762, 13.9318,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157,-37.8343, 13.5909,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658,-37.7835, 13.5252,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469,-39.0681, 12.4904,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177,-37.3509, 14.2776,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879,-44.8638, 14.9501,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548,-42.7393, 15.1794,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952,-37.6498, 13.6934,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905,-45.6735, 14.9860,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635,-44.9120, 13.4859,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234,-46.0361, 15.7978,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262,-39.2732, 12.2005,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049,-37.3073, 13.8544,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842,-44.8925, 15.3612,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652,-43.4182, 15.5153,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460,-39.7792, 11.7306,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025,-44.5514, 15.4914,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680,-46.4887, 15.5594,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093,-36.5221, 13.1258,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442,-37.5683, 13.5277,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897,-42.7564, 15.4063,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
