# px py
   24.3475   -50.6955
   79.9706   -40.1946
    1.6917   -29.3559
   43.8867   -29.5974
  -11.4142   -24.6158
   56.7232    29.6928
   16.3438    -4.4769
   35.0059   -16.7116
   47.9587     7.1596
   11.3793    24.8235
    1.2782   -30.2982
   57.4621    27.8064
   35.0397   -16.5601
    1.3058   -30.1908
  -11.1727     0.5493
   20.9604    -1.1539
   69.6546    -1.7926
   42.5430   -23.7993
   55.5101    20.7805
  -30.5156    25.9726
  -19.7046    15.1835
   -9.4948   -14.8860
   41.1925   -18.5392
   11.2080   -57.4572
   16.3662    -4.4811
   36.1140   -25.4410
   24.3705   -50.6402
   55.9827   -23.8668
    5.6074   -32.5816
   13.9829    14.7625
   24.4897    13.1096
  -16.2131   -42.6061
   20.9349    -1.3470
   56.7112    29.5217
   11.0213    25.4147
    1.2062   -30.3063
   34.8938   -36.7029
   30.8116    -1.1517
   12.3304     0.7977
    1.1671   -30.2108
   23.3253   -59.7025
   47.9350     7.1771
    8.8848    32.3353
   15.8453    23.6455
   57.4488   -50.0238
   14.6287    12.7386
  -18.3092    -3.9231
   73.7272     1.7823
   23.6140     6.8231
  -19.1759   -18.3362
   19.5441    -3.3595
    0.4755    28.3898
   57.1980    46.5542
   46.3748     3.0275
   60.8618    30.3529
   60.1093   -44.9198
  -31.0430    19.7009
  -21.9815    23.5357
   -7.6968   -36.4505
    4.5159   -23.4862
   11.3806    24.7706
    9.6400   -35.5849
   63.4041   -46.4258
  -15.6626   -23.3568
  -13.1936    31.0569
   32.8553    23.7721
    1.5012   -28.7202
   82.4932   -38.6319
  -16.9653    25.2049
   16.2814    -4.5036
   14.7255    12.5541
  -19.4200    21.0558
  -17.8349    12.7243
   11.3540    24.7107
   21.0308    40.2907
    1.3642   -30.1081
    3.6568   -32.8560
   84.6617   -38.9872
   30.6005    -1.1782
   36.5880   -13.9462
   11.2181    -2.9151
  -11.1248   -24.2745
   -9.1309   -33.2916
   54.4357    16.2043
   58.2323   -46.1645
   25.1249     5.2444
  -19.7947    15.2382
   64.2146   -46.1662
   31.3477   -18.2369
   10.7732    15.6445
   -9.6505   -66.2444
   79.6900   -40.2270
   69.6859    -1.8767
   -8.5109   -33.3034
   26.8753    23.6622
   28.9149   -58.9293
   61.3363    30.5809
   57.6329    -7.8845
   55.8980    25.9471
  -11.2722   -24.6503
   16.8470   -17.0924
    5.3845   -32.8501
   24.3848    13.2264
   11.2930   -57.4560
   73.6612     1.7991
   69.5275    16.1397
   57.7457    -7.8139
   44.1021   -29.5255
   64.0826   -46.0909
   30.7738    -1.1735
   38.2734   -13.9018
   32.7416    23.6778
   15.7842   -13.2025
    4.2452    26.6648
   16.3201    -4.5322
    1.5259   -28.6092
  -11.4503    -2.9064
   57.2130    29.6677
  -23.9369    15.3951
  -24.8731    14.5769
   12.8625    13.0921
    5.4725    15.0992
   43.9563   -29.5559
   11.6232     0.9996
   53.9762   -25.4598
    9.5868   -35.5081
   14.0887   -19.6375
   14.5037   -21.7928
   23.9260    40.8419
  -11.3400    -3.0419
   -2.2736    25.9735
   25.6508    -5.9722
   -7.4446    30.2848
   16.8861   -65.0814
   11.2312   -57.4786
    9.1992    32.2012
  -15.3432   -23.3417
  -17.3202   -31.9157
   -3.1767     6.9296
    1.5813   -28.5280
   30.1163    13.3870
   36.8720   -14.2587
   54.2775    16.2680
   51.3652    27.6163
    8.2334     4.1103
   43.7788   -44.8858
   14.7034    29.9533
   46.0262     5.4594
    8.9913     9.2480
    4.3360   -26.9188
  -18.2089    -3.8754
   44.0726   -44.3059
   58.3500     3.3169
   14.8960   -15.0926
   10.2616    29.3269
    1.3527   -29.6315
   16.4413   -17.3612
   -4.7098   -70.1211
    1.4303   -29.6366
   33.8386     3.5377
  -13.0843    31.2765
    5.9972   -32.8878
   19.9131     4.0213
   54.6432    16.2937
   65.7676    15.5540
   44.0092   -49.3754
   -3.0859    33.1152
   11.2333    -2.9916
   46.1219     5.4384
  -11.3692    -2.9642
   40.9243    24.4781
   24.0893     5.0735
   14.5484    12.8487
    7.4192    37.5451
   10.8014    25.8520
   80.2848   -40.0406
    3.4287    30.1883
   17.2259   -14.2012
   69.9175    31.1363
   -3.4502   -30.4268
   36.2086   -10.7662
   30.0470    40.4132
  -11.4243    -2.9493
   74.9589   -39.2210
  -11.5912   -24.6682
  -18.2107   -17.3295
   37.4647    -8.3499
   11.3098    24.7636
   10.8676    15.2820
   42.4980   -23.5782
   29.3491   -55.8715
    9.3385    31.9953
   32.8978     7.7362
   43.5715   -30.0167
   29.1499   -59.1373
  -13.4700    30.8279
   26.8866    23.7338
   69.9381    -6.0401
   18.0158    -7.3851
   57.3472    19.7494
   37.4178    -8.2034
   10.9090    15.7643
   29.3736   -59.5731
   14.4732   -25.6701
   -4.9521    31.3096
    9.2928   -35.3424
   -8.8272   -33.4095
  -10.6723    -7.1379
   -7.4834   -38.0273
   26.7623    37.1182
   47.5314     1.5265
   -7.1595   -27.0257
    9.0112     9.4369
   15.6149    13.9391
   58.6189   -20.5082
   60.0034   -44.5450
   79.6580   -40.2153
   -7.6161   -38.0563
   46.0197     5.6294
   33.5957     3.7971
   11.5050    24.8643
   -3.0075    33.1017
  -18.7723   -18.2141
   -0.4374   -12.7191
    3.8077    28.8560
   16.7119    10.4850
   44.5150   -29.1814
   11.1500    25.6469
   55.8095    26.2194
   29.2401   -58.8921
   45.5341   -27.6247
   10.1307    26.3294
   63.1023   -45.9079
   10.6266    25.3282
   75.0577   -39.0370
   69.6919    -1.8274
  -13.8729     2.8725
   15.6405    26.7912
   47.6483    18.5835
   20.9337    -1.2328
   65.8015    15.3702
   -1.4692    16.6154
  -22.6344    23.1358
   15.0722    12.6851
   14.8379    13.2807
   -7.4387   -37.8187
   -0.5924   -54.3071
  -12.7354    25.2910
  -18.8746   -18.2534
   37.3746    -8.0424
   38.1994   -28.0178
   16.2603     0.0945
  -15.6526   -22.8911
   37.1368    39.0176
   41.4483    38.9625
   85.9327   -41.8265
    9.9938   -35.6316
   10.0638    25.9965
   43.8031   -29.7604
   70.7053     0.5883
   37.6850   -28.2734
   10.2850    25.4756
   32.7529    23.8492
  -11.3874   -62.3998
   20.6978   -63.3512
   55.2962   -46.4806
    3.8997   -32.5825
   32.0982   -44.0235
   38.2905   -13.7913
   55.6858    16.1122
    3.5056   -32.6448
   56.7417    29.8425
   56.5915    29.5037
   69.5343    16.0087
   -5.6071   -26.2745
   46.5976   -54.6546
   11.0004    15.8424
  -11.3110   -24.6551
   14.7523    29.9420
   16.1252     0.4218
   16.1289   -18.2689
   16.1736    14.8049
   35.9605   -58.1276
   11.4820    -2.8422
    5.6860   -34.4470
   29.6860   -59.0644
   46.0782     5.1328
    1.1213   -30.4014
    2.9851    18.6504
   42.5682   -23.8332
   14.7891   -15.0726
   60.6302   -33.8198
   -7.5373     5.5766
    2.4401    28.3666
   10.9488    25.4005
   15.2723    13.4879
   17.3620   -16.4745
   19.5968    -3.3151
   10.5239    23.3023
   19.6457   -58.4178
   10.5155    15.9931
   -7.5371     5.7550
   32.4807    -2.3902
   -8.8004   -33.2403
   59.3589    47.7098
   35.1933   -36.4766
   34.6597   -43.3219
   44.3800   -44.6012
   19.8815    24.0893
  -15.3351   -23.2896
   63.8915    44.8506
   63.0435   -45.9618
    4.9700    -0.9298
   34.9822   -16.7010
   11.2658    24.7633
   68.6940     2.4072
  -24.7535    31.6410
   55.3067   -46.6708
  -11.2391     0.6322
   24.9700    21.4357
   17.3715   -14.0020
   10.9193    25.9834
   73.9657   -10.0955
   10.7207    23.6618
   35.8765   -10.9986
   -4.8826    19.6392
  -10.5446   -25.3157
   24.6758   -59.0040
    1.3038   -30.1527
    9.2959   -35.3082
  -24.7228    31.4896
  -12.6317    -8.2756
    1.3115   -30.1718
    1.2085   -30.1691
   62.5630    -8.7610
   56.7121    29.7517
   -5.6301    30.5718
   74.7929   -42.9312
   33.4780     3.4538
   70.5984    -1.6260
   15.2236    13.2885
   55.5031   -30.1925
   34.9644   -16.6877
   44.0745   -44.8098
   26.7456   -38.2458
   18.4778   -29.7701
    2.7271   -21.3580
    2.1503    -2.5911
   26.9819    37.2631
  -19.6398    14.2908
   39.8275     3.9164
   47.4495   -56.6420
   58.1718     3.4206
   40.3474   -17.8450
   61.7836   -19.8841
   14.8490    12.6249
   58.0716   -30.9491
   33.0013     6.2502
  -15.3662   -23.2041
   62.0665   -43.5493
    5.5771   -32.5940
   50.2888   -42.3925
  -16.0859    19.0724
   16.7116   -16.9454
    2.6976   -20.8425
   15.6713    13.6560
  -26.3185    32.2032
   11.3003    26.0102
   -5.5387    30.2822
   45.8813     5.4553
  -17.6392    20.1326
   23.6100     6.7808
   40.4710     6.9705
   72.7841    10.5558
   72.7345    12.2491
   52.6588    40.9773
   57.1527    29.4274
   24.6102   -59.0287
   59.5238    15.3488
   55.8154   -47.1078
   73.8376     1.7540
   34.8661   -55.7525
   35.1186   -16.3782
   57.3188   -52.6893
  -15.3384   -23.8402
   55.9542   -46.9076
  -13.5179    30.6281
  -18.8833   -18.4318
   14.4563    12.6262
   43.8581   -29.5371
   14.8379    12.8230
    9.5251   -35.2036
   27.1682    23.6037
   47.6358    19.2281
   55.4653   -30.0335
   14.7740   -25.6302
  -11.4233   -24.7754
    1.0859   -29.9941
   23.6622     1.1197
  -12.7944    30.7926
    1.2105   -30.2831
   39.7254     4.1041
   20.9288    -1.4343
   14.6832    12.0735
   56.9828    29.7849
   10.3977    25.8227
   46.3019     5.1969
   44.0957   -44.6597
  -14.8529   -24.9549
   38.1308   -28.0870
   38.2591   -28.2642
   16.4007    -4.2682
  -16.6075   -22.3748
    4.4458    18.1301
    2.3066    28.5146
  -24.9184    31.7650
  -20.4722    14.4606
   83.0976   -39.2488
   23.9371    40.8267
   12.1588    23.9691
   12.2591    33.8714
   10.4482    16.1121
   57.0767    29.6126
    5.2403    26.2186
   14.4342   -25.9504
   30.5221   -30.6576
   28.6329   -50.8387
  -19.2997    21.1958
   60.4373   -33.8055
  -14.2590    31.2031
    9.7846   -35.2266
   55.5148   -30.1396
   38.5870    26.1259
   85.4100   -45.0423
   66.2426    38.2422
   11.4574    28.3224
   72.5799    12.1565
    5.4384   -32.5242
  -16.5502     5.1433
   54.1069    15.9677
   58.9615   -46.0203
  -12.2003   -24.8345
   -8.0039    29.1441
   35.1391   -16.6022
   39.5033     3.7995
   33.1380   -32.7898
   55.8671    26.0328
  -11.7817   -24.5171
   62.1036   -43.5553
   56.3947    29.6376
   71.9622     0.8990
  -15.6035   -23.2274
   37.6983    -6.7182
    4.6732   -23.4432
  -19.6989   -18.7229
   -6.8485    16.8933
   39.3703   -17.3317
   71.0684    -3.7105
  -15.2843   -22.6954
  -15.5454   -23.1364
   14.3487    14.8195
   28.0436   -59.4963
   32.2107   -44.1091
    4.6869    -9.4711
   50.2341     1.5295
   36.2645   -10.6740
   69.4177    15.9202
  -11.4434   -24.3561
   42.2863   -24.0912
   25.2192     7.9269
  -23.2407    14.3303
    9.4124   -35.0967
   16.0481    15.0644
   11.2825    -2.7611
   69.7709    15.8904
   59.2222    17.4245
   10.1510   -35.5706
   55.7313    13.0031
   14.5202    13.1119
   28.6098    30.3727
    4.5160   -23.5912
  -10.5829   -14.1080
    9.4640   -34.8579
   18.1014    -7.4428
   10.3511    27.3031
    2.9751   -21.3986
   63.4822   -11.1273
  -12.9315     1.8811
   69.9139    -5.9179
   31.1451    -1.4187
   55.2006   -46.6515
   65.5586   -10.4047
   10.2019    29.2941
  -11.4841   -24.7707
   55.8323   -46.6070
   33.0472    23.9979
  -25.1013    17.1600
   -0.4436   -12.5558
    6.8157     6.5960
  -19.4079    21.0200
   63.7941     6.2411
   59.4275    47.8408
   14.6989   -25.7388
  -19.4391    15.1127
  -23.4647    17.9098
   55.7305   -29.8868
