id,xslice,yslice,SM,x,Metal,y,z
2307955, 87.7402,-47.6320,1473600130.0000, 99.6183,  0.0124,  4.1059, 99.0593
2333874, 56.8196,-53.0386,3015661060.0000, 81.9182,  0.0150,  1.8873, 68.4244
2398159,-24.2017, -6.6660,3700797950.0000, 69.0226,  0.0146, 64.6875,  0.3874
2472015, 48.1271, 31.8627,1521535230.0000, 79.2383,  0.0136, 88.2384, 79.1724
2496120, 35.6092, 14.1397,1316973820.0000, 96.4592,  0.0152, 77.6865, 62.2582
2547067,  8.2566,-44.2371,1637280260.0000, 89.3944,  0.0117, 24.2019, 22.7353
2609417,  2.0995,-64.5507,2614481920.0000, 88.8025,  0.0144,  5.2302, 12.1823
2629465, 23.2274,-22.5493,6203495900.0000, 65.3209,  0.0175, 36.4746, 43.2193
2755695,  2.1713,-65.2800,2305410300.0000, 90.7519,  0.0149,  4.9537, 12.0069
2796965, 23.3575, -9.7205,2296424450.0000, 55.9048,  0.0150, 47.0016, 46.6261
2815618,  2.8560, 40.8207,1170510980.0000, 44.2014,  0.0147, 99.6642, 38.4979
2826270, 60.7335,-37.8724,1615579900.0000, 78.3342,  0.0183, 15.2455, 75.8048
2848477,  0.4732,-64.1751,2298459140.0000, 80.7165,  0.0134,  4.0481, 11.0173
2849083,  0.6077,-63.9822,2335892220.0000, 80.6631,  0.0150,  4.1958, 11.1941
2854843,  4.4289,-58.8874,1516777090.0000, 67.0774,  0.0148,  5.0931, 16.6330
2858750, 56.5452, 39.5411,1105376000.0000, 72.4991,  0.0165, 92.2619, 89.3910
2865443, 38.4394, 20.7455,2386133250.0000, 55.1217,  0.0157, 73.6418, 68.2255
2911259, 29.1385,-15.1055,2090928000.0000, 80.1255,  0.0148, 46.0630, 50.0437
2914906, 22.6871, 30.3400,10886530000.0000, 57.4512,  0.0167, 87.5966, 54.9266
2929899,  6.5270,-13.6388,5127183900.0000, 64.6454,  0.0189, 49.2494, 28.9669
2936336,  3.7440,-65.5838,3527483140.0000, 90.3454,  0.0171,  4.1726, 13.4892
2962067,  0.6827,-65.7259,3457584900.0000, 92.0634,  0.0155,  5.1830, 10.4003
2987294, 53.4703, 36.4935,3346320640.0000, 74.9390,  0.0128, 90.5440, 85.6045
3031947, 35.9605,-58.1276,1303256700.0000, 82.0713,  0.0132,  1.8651, 46.9302
3056516, 56.9206, 40.7141,1169537920.0000, 71.8014,  0.0143, 93.1761, 90.0501
3097976, 26.9925,-38.2425,2900067330.0000, 83.6489,  0.0141, 24.2931, 42.5955
3121594, 14.9947,-49.3782,1086320130.0000, 88.6183,  0.0113, 17.2488, 28.1812
3186668,-24.6611, -7.8487,1730950530.0000, 56.5527,  0.0114, 60.6086,  0.1920
3337913,  5.8780,-42.1418,2240602620.0000, 65.0746,  0.0086, 21.0064, 21.8993
3356622,  4.9543,-15.7308,1315521790.0000, 83.7090,  0.0132, 52.1335, 26.1689
3356938,  5.1333,-15.7223,1143439230.0000, 83.8473,  0.0145, 52.1322, 26.3396
3397894, 13.2526,-50.0629,1117876610.0000, 88.3973,  0.0120, 16.9309, 26.3374
