id,xslice,yslice,SM,x,Metal,y,z
2, 11.3496,-47.7333,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632, 16.1108,-42.2888,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794, 11.3078,-47.3727,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302, 11.1161,-47.1479,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478, 15.9608,-42.2390,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264, 16.3028,-42.2784,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474, 11.4355,-47.4815,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851, 15.9668,-42.3453,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818, 11.9158,-46.6938,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903, 16.4066,-41.3910,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367, 16.7818,-41.7284,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116, 16.1919,-42.2054,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641, 11.8591,-46.2805,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157, 16.0566,-42.2751,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658, 15.1728,-42.1729,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469, 13.7236,-42.2898,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177, 16.6737,-42.4465,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879, 10.9927,-48.0278,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548, 11.7674,-46.7326,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952, 16.2610,-42.2251,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905, 10.8266,-48.6129,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635,  9.7135,-46.9800,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234, 10.6438,-49.4447,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262, 12.9603,-42.2071,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049, 16.8825,-42.1165,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842, 11.4230,-48.3529,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652, 12.5509,-47.4636,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460, 12.8272,-42.2181,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025, 11.5890,-48.2130,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680,  9.9856,-49.5734,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093, 16.9362,-41.0478,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442, 15.9265,-42.0418,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897, 11.9947,-46.9126,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829, 11.9260,-41.4633,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129, 15.0067,-42.1844,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759, 10.4659,-49.8317,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530, 14.5639,-42.8813,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988, 12.8206,-47.3968,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
52523, 16.1448,-41.8627,10966565900.0000, 18.2763,  0.0208, 79.6416, 53.2956
53228, 12.0419,-46.1153,4268648960.0000, 12.4930,  0.0167, 80.4536, 54.1979
54095, 11.2467,-47.8770,8769028100.0000, 10.8882,  0.0183, 81.1324, 55.2424
54528, 11.2607,-47.3708,15000535000.0000, 11.1871,  0.0211, 80.7798, 55.0237
55308, 15.4368,-42.1491,7901290500.0000, 17.6119,  0.0190, 79.2236, 54.0097
55734, 14.7489,-42.7331,3444192510.0000, 16.7779,  0.0154, 79.0800, 54.6961
56192, 11.3141,-47.0506,7259525600.0000, 11.3533,  0.0188, 80.7600, 54.3315
56544, 11.0333,-47.8620,10555963400.0000, 10.6940,  0.0229, 81.0894, 54.9251
56966, 16.4332,-42.2061,24500727800.0000, 18.3308,  0.0233, 80.0034, 53.6336
57962, 13.2220,-42.2758,15569965100.0000, 15.6576,  0.0232, 78.3119, 52.9378
59098, 13.3838,-41.9715,9521174500.0000, 15.9474,  0.0196, 78.2303, 52.6923
59535, 12.5471,-41.6709,2723581180.0000, 15.5038,  0.0131, 77.3459, 53.0540
59942, 11.5497,-46.7225,4179014140.0000, 11.7477,  0.0179, 80.6095, 54.3818
60284, 15.3282,-41.7140,3498993410.0000, 17.7850,  0.0126, 78.8098, 53.9371
60682, 16.8972,-42.9118,8423742000.0000, 18.1863,  0.0196, 81.1316, 52.8689
61244, 11.5207,-48.0521,1903144580.0000, 11.0118,  0.0165, 81.4105, 55.3656
61600, 15.5852,-42.1745,11907090400.0000, 17.6594,  0.0215, 79.5026, 53.4863
62996, 11.9614,-41.2982,4184239870.0000, 15.1502,  0.0163, 77.0192, 51.9521
63431, 16.1578,-40.9016,3529928450.0000, 18.7998,  0.0169, 79.0639, 52.5650
64010, 16.3110,-42.1456,11549554700.0000, 18.2844,  0.0215, 79.8351, 53.7654
64560, 13.7032,-42.0552,2385228800.0000, 16.0560,  0.0168, 78.7820, 51.7971
65349, 12.2454,-46.2587,4537515000.0000, 12.6088,  0.0158, 80.5748, 54.5939
65696, 16.2089,-42.2949,18428780500.0000, 18.0747,  0.0265, 80.0101, 53.4168
66177, 15.7717,-42.9790,7371783700.0000, 17.3266,  0.0180, 80.2632, 53.6070
66894, 12.8062,-47.1385,5616771600.0000, 12.3704,  0.0155, 82.1037, 53.2214
67362, 12.1262,-48.0698,9273958400.0000, 11.4528,  0.0171, 81.8886, 55.0786
67922, 16.0557,-42.3538,3452675840.0000, 17.8878,  0.0151, 80.0527, 53.1444
68376, 16.8031,-41.5921,3797694210.0000, 19.0806,  0.0145, 79.4720, 54.3770
68767, 13.1086,-42.1336,11333333000.0000, 15.6514,  0.0224, 78.1310, 52.9072
69011, 10.9987,-48.8763,2278211070.0000, 10.0822,  0.0163, 81.8150, 55.2905
69513, 13.2210,-40.7777,2051391620.0000, 16.4436,  0.0145, 77.4381, 51.6742
