id,xslice,yslice,d_per,d_long,d_tot
54948035,-38.91763019160692,22.99645655233459,0.07515465890679296,3.336978321775546,3.699778149701749
59192516,-43.60561367669396,22.70786188362472,0.48068552467898495,2.558339415623747,2.640221457381382
1001280,-41.61966459874061,26.582304889992532,0.5899338192589733,1.9742037543587965,21.737412603423998
3103967,-42.42618927189206,23.991039464151456,0.8714699907639754,0.0,2.640221457381382
7662226,-37.58404769097282,27.486226263577013,0.2797364590836014,1.1260164052950752,3.594458983219234
1363576,-38.84779841633766,21.862106672935266,0.2451042322941269,0.6490636006502554,3.699778149701749
3757175,-38.04500054238303,24.383672828210038,0.3107813366576539,4.986198306459767,4.664809664210503
4193815,-37.85129362653632,28.230548970231087,0.08015784392399745,4.745589086706897,3.594458983219234
3122291,-39.567080004213594,24.547126918594046,0.1725143518891012,1.461124639954023,3.699778149701749
4251975,-40.07757273364794,26.46204964974066,0.02995857129365341,0.06110753242593662,1.6764119297171112
1042563,-38.58628932343393,29.09534936671365,0.8549161126674697,4.521163561587477,3.594458983219234
1363183,-38.56478521197528,23.22881764887929,0.3051936093922197,5.452511398646695,4.664809664210503
1421963,-42.227489918653326,30.898146398870857,0.5833202558436813,0.0,1.5335581451956153
1042132,-38.49225459770851,29.37817496195244,0.666393408471792,3.1211693321574216,1.3001325259095262
2623187,-37.14006774940604,23.587706018145433,0.050472784018951146,2.782855235806105,4.664809664210503
3898469,-39.425287788061944,24.289517374113547,0.31121444867721837,2.180749763202889,3.699778149701749
13594583,-44.745690971507415,28.494661833831728,2.3898484037076173,0.8769863828130502,1.5335581451956153
13597817,-37.52479970404859,24.542878075592,0.560312424915328,3.4995360796265627,4.664809664210503
13535896,-37.85746497048222,25.980157437114343,0.989333320992143,0.026021529547664596,3.594458983219234
12320388,-44.13148561191394,25.647311131935776,2.498907248348201,0.5295180751745637,2.640221457381382
8614836,-37.062529903417094,23.65592917350265,0.04584652612260947,2.7957911136175686,4.664809664210503
12490820,-40.25790577164628,22.427539253285637,0.7848182694021283,0.833113209593983,3.699778149701749
2838436,-43.688935992068224,31.75315456824039,1.7810259358259364,0.7375123727775736,1.5335581451956153
12500181,-39.90042820048178,27.441938862612233,0.936982975140019,0.1686178890864489,21.737412603423998
13824172,-41.833123620932405,29.674244558847334,0.7399658898132842,0.7687165442143795,1.5335581451956153
13323716,-38.15543735966622,24.588979471455424,0.4930696966989066,4.840877756757392,4.664809664210503
12446403,-41.248769286758304,30.337015958920563,1.2680803242880105,0.0,1.5335581451956153
11945975,-42.943203749400226,30.983191355976015,0.7298210449748403,0.07753634106871635,1.5335581451956153
12279332,-41.22394015243747,30.79467935314858,1.3533663672240537,0.0,1.5335581451956153
12592093,-38.98978596439703,24.00359212060956,0.0302090306364532,2.7620033245757845,3.699778149701749
12525413,-38.815306640262996,23.891669471899437,0.17203785239297814,2.610826940296643,3.699778149701749
12636457,-42.461863061129606,24.045393728678967,0.8895865331677024,0.0,2.640221457381382
12581307,-40.26551670108578,27.90835135267773,1.2144847499486346,0.9803938769018924,21.737412603423998
11152579,-40.16175592345018,26.568963569453835,0.032241221550761257,0.0598962234945313,21.737412603423998
10215753,-42.398546109190065,24.034854132469338,0.9224820834127142,0.0,2.640221457381382
12045334,-39.30588139763991,25.282030274279794,0.39537697906375446,1.3072049666452112,3.699778149701749
12322224,-40.12204932240095,27.98780589998645,1.3490758346186986,0.9598213128957312,21.737412603423998
11867457,-44.29218642026524,31.177038827951478,1.8711548636564534,0.7375123727775736,1.5335581451956153
8613788,-36.93148301873047,23.840219653561,0.2650707132995499,2.8512620319695987,4.664809664210503
12373717,-42.42478580941841,28.693734158875053,0.12988251770019602,0.6048822157597694,1.5335581451956153
11732008,-44.96506951014832,30.387783363582663,2.3387613938434972,0.7375123727775736,1.5335581451956153
11857617,-44.88221639135503,30.549207354416936,2.2663138020870797,0.7375123727775736,1.5335581451956153
13823711,-43.17425401652353,31.169434943485996,1.0076614890781863,0.7375123727775736,1.5335581451956153
11744162,-43.16832090648968,28.79598495399724,0.8000348142766368,1.1036683089141768,1.5335581451956153
13726203,-37.72093923609202,28.79511882559485,0.03632423305543594,4.75467283127457,3.594458983219234
11326930,-39.115023918066136,25.286629032044782,0.5814164210885742,1.350065812335967,3.699778149701749
11380129,-43.79485040036379,29.912078330507004,1.1966411127286176,1.054495861186745,1.5335581451956153
11025589,-39.09001225908178,23.025738300797833,0.2200090556216939,3.376293458809527,3.699778149701749
10348674,-39.27193767206548,24.87592359479372,0.22092930803844088,1.6612766717196767,3.699778149701749
10304059,-39.973305353343214,23.04621290832873,0.946981668069892,0.833113209593983,3.699778149701749
10571791,-42.30217136605839,30.863519294648345,0.5185257576320996,0.0,1.5335581451956153
10886423,-45.57844184666958,28.493274105152256,3.178210303061173,0.6436085922359979,1.5335581451956153
13690160,-40.738178755937334,27.651310934190754,0.7667370645088176,2.2556914569883375,21.737412603423998
10326235,-42.77304178266767,31.841910851535918,1.473555934537695,0.0,1.5335581451956153
10447830,-37.918964850222416,30.605211335269402,0.19442736514652584,2.961449464047686,1.3001325259095262
10119174,-43.30956631124158,26.20804870762878,2.01645112911096,0.043699199077322254,0.8262261631011475
10049927,-45.026430332343644,24.11313093296045,1.2849567886842046,1.8950461735799422,2.640221457381382
9647057,-43.60994695499223,22.674139223720275,0.5123729064482866,3.809590016006456,2.640221457381382
9603520,-38.85413068623255,23.21873052084612,0.018859654973967185,5.409669594619164,4.664809664210503
12729821,-37.65055135383536,27.477263092536425,0.22132250827826425,1.1194914559745355,3.594458983219234
8612765,-36.911263394465365,23.779095615709643,0.215407048897489,2.8922315529191485,4.664809664210503
18330736,-40.36651559751249,28.62112797040295,1.7397330391762271,0.815013653020496,0.8262261631011475
8729072,-37.85280629955178,30.544583638555277,0.10991978112052346,3.469409301517917,1.3001325259095262
18073060,-43.690987802310744,31.820676882443642,1.8368673065298562,0.7375123727775736,1.5335581451956153
14195766,-38.79846384161907,23.087855505016776,0.07265190356189374,3.355704779046719,3.699778149701749
58324400,-34.43794770687029,55.42207729203999,0.02590267582604565,2.5757306530147783,4.709041319611789
58323655,-34.480017255501906,55.452773165599254,0.01091832302936002,2.5702071152990893,4.709041319611789
17974616,-38.8869551449198,51.96226544653645,3.7241786968573605,0.0,2.130067656071227
2589424,-37.094108332226234,60.9633579653194,0.002412373977810846,2.295478204139644,3.6400898215966544
2600588,-42.39043125216748,55.99187541058819,0.008025177506290787,0.04708464549293474,19.058861509377564
2394388,-40.80472305807306,56.28459885743209,0.0017375697137397095,2.405275447373551,1.9267204764250307
17143131,-43.92822335469308,52.87106692155911,2.4344942090225627,1.8572866714645928,19.058861509377564
2393675,-40.64345313766317,56.41385574448276,0.00933043425357482,2.4047954599300496,1.9267204764250307
4230647,-36.1968173451928,59.92821579987502,0.4134983402154785,1.1274129382113576,1.171937515751867
2601532,-42.2206345445692,55.885546419703445,0.03819070876011884,0.16191730572307084,1.9267204764250307
2589041,-37.35112986626278,60.931302013158785,0.003733686973450289,2.2954773324852287,3.6400898215966544
3818943,-36.96644599886111,59.7140972838023,0.26983905260934804,0.7261771720028287,1.171937515751867
3159542,-42.66806037934952,55.99068651640508,0.010291812466150931,0.38940245001271234,19.058861509377564
13072576,-37.17119178287934,59.03687950495933,0.2568351727597931,1.438887529607685,3.06516643426408
13605792,-43.58767791526194,55.25800267272848,0.0396231599216511,1.9316701132136644,19.058861509377564
13413153,-39.227592964188624,55.78836642003438,1.127132387666792,2.361423911258988,1.9267204764250307
9408757,-42.49328728981184,58.73320452188993,1.4290843304406406,10.93663531080718,19.058861509377564
12355572,-39.33624568515109,56.987037735845895,0.03268276049821352,2.232540346623202,1.9267204764250307
13369091,-39.16032808600009,57.925911717482485,0.778081946532578,1.9677470953076424,1.9267204764250307
13335210,-36.989004041075475,58.32524811705126,0.3013409524805787,1.3255575864357423,3.06516643426408
12891847,-42.4548304110369,56.190174539339665,0.2025835459983406,0.31471520645254947,19.058861509377564
12233496,-41.685572297723,55.380706004589825,0.5068986305550187,0.8468310811490053,1.9267204764250307
12899846,-39.67833964750133,54.858271909486675,1.8151669398416355,2.4500655490011156,1.9267204764250307
