id,xslice,yslice,SM,x,Metal,y,z
2, 45.0247, 12.1747,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632, 39.2010, 15.9426,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794, 44.7004, 12.0292,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302, 44.5040, 11.8038,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478, 39.1631, 15.8011,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264, 39.2458, 15.9664,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474, 44.8390, 12.0719,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851, 39.2434, 15.8718,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818, 44.0139, 12.4255,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903, 38.1709, 16.3498,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367, 38.4784, 16.7260,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116, 39.0371, 16.1651,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641, 43.6894, 12.1518,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157, 39.2286, 15.8134,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658, 39.0448, 15.3216,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469, 39.4181, 13.7154,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177, 39.2579, 16.5901,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879, 45.4204, 11.7258,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548, 43.8072, 12.8413,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952, 39.1495, 16.0213,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905, 46.1174, 11.4257,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635, 44.5163, 10.3645,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234, 46.8485, 11.5904,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262, 39.3473, 13.1162,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049, 39.0153, 16.5247,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842, 45.7190, 12.1345,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652, 44.6665, 13.2247,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460, 39.5123, 12.6915,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025, 45.5155, 12.3780,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680, 47.0312, 11.0017,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093, 37.9502, 16.4460,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442, 38.9498, 15.7893,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897, 43.9718, 13.0611,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829, 38.6465, 12.1815,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129, 39.3121, 14.6558,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759, 47.3071, 11.3467,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530, 39.8531, 14.7316,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988, 44.3976, 13.8470,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
52523, 38.7809, 15.9110,10966565900.0000, 18.2763,  0.0208, 79.6416, 53.2956
53228, 43.3501, 12.6401,4268648960.0000, 12.4930,  0.0167, 80.4536, 54.1979
54095, 45.2519, 11.9359,8769028100.0000, 10.8882,  0.0183, 81.1324, 55.2424
