id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047, -9.9155,-58.8343,  1.4124,  1.5584,  3.9697,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,-10.6107,-58.6813,  1.2417,  0.6795,  3.9697,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,-12.7124,-59.4744,  1.3582,  0.1693,  0.7038,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-13.3751,-59.0654,  0.6960,  0.0000,  0.7038,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-12.8649,-62.2771,  0.5955,  1.0782,  1.7597,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-14.7640,-66.0750,  0.7243,  2.2599,  2.4482,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,-12.4553,-62.2537,  0.9899,  1.0782,  1.7597,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,-15.2452,-58.2851,  0.4867,  0.0296,  1.1695,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,-12.7211,-62.4774,  0.6890,  1.0782,  1.7597,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,-12.5839,-56.3925,  0.0542,  2.6066,  5.8450,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-11.0242,-57.6493,  0.1772,  0.0917,  3.9697,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-12.5942,-56.0729,  0.0928,  2.5864,  5.8450,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-13.1440,-59.2465,  0.9504,  0.1493,  0.7038,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-13.8154,-61.4029,  0.3390,  0.1526,  1.7597,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
215850,-65.3326,  3.6204,  0.0241,  0.6082,  7.5447,1999499010.0000, 31.4850,  0.0128, 10.8654, 11.1023
224092,-22.4150,-48.4316,  0.6066,  1.0465,  9.7333,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
248932, 31.1677, 11.0635,  1.3326,  0.9670,  2.6934,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809,-26.1755, 24.6114,  3.7661,  2.3130,  8.3093,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781,  6.2805, 26.2625,  0.6686,  0.4280,  4.1438,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
645637, 18.5175,-27.1947,  0.0903,  0.6143,  1.7127,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 10.8894,-17.3816,  0.0401,  2.4078,  1.8973,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
1001280,-36.7081,-58.1547,  0.1946,  0.1199,  1.0218,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 18.4116,-22.6101,  0.1249,  1.2549,  1.9819,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827, -7.3669,-63.8601,  0.8364,  0.0000,  0.6339,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1042132,-41.6414,-51.0042,  0.7991,  1.8140,  0.9981,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,-41.8350,-50.8576,  0.6494,  1.8140,  0.9981,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 18.0236, -6.5483,  2.5653,  2.0920,  4.6983,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445, 17.0043, -6.4077,  3.5204,  2.0920,  4.6983,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946, 18.0279, -6.4986,  2.5463,  2.0920,  4.6983,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805, -5.2080,-42.2541,  0.7884,  2.5193,  4.6290,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183,-36.2589,-53.4817,  0.0558,  7.0992,  7.9876,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576,-35.0756,-54.3585,  0.7389,  7.8066,  7.9876,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1367583, -2.0113, 42.4217,  0.7812,  1.9061,  2.1733,1607715580.0000, 97.2258,  0.0149, 45.0294,  0.0001
1398177,-50.6871,  5.1846,  0.0878,  0.0295,  2.0026,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1399316, -6.1667,-48.8950,  0.0131,  1.0968,  2.6116,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1412359,-47.7116,-36.0178,  0.1586,  0.0000,  6.1220,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1414578,-21.1454,-17.3726,  0.1147,  3.2830,  4.6913,2084719490.0000, 36.3945,  0.0133, 65.1547,  6.9100
1415409,-20.5255,-17.7977,  0.7549,  3.3417,  4.6913,2359349760.0000, 36.4313,  0.0142, 65.8471,  7.2004
1421963,-38.8068,-58.6761,  0.1515,  1.5748,  1.1865,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1706514, 32.0667, -1.8269,  0.0752,  0.3989,  6.3732,3379855360.0000, 80.5280,  0.0162, 98.1009, 13.5235
1709590,-42.5831, 18.0587,  0.8876,  0.0000,  2.0119,2769433090.0000, 59.3787,  0.0150, 15.4440, 23.5671
1724673, 29.2386, -5.6118,  0.0398,  3.9462,  1.0506,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1743068,-57.3495, 10.9874,  0.7742,  0.0000,  3.0951,1042692740.0000, 41.3178,  0.0140, 14.6873,  7.1006
1744495,-11.3451,-20.8264,  0.0579,  1.8559,  4.9404,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167,-32.6256, 13.1750,  0.0216,  4.3084,  2.8793,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444,  3.1110,-48.5209,  0.1113,  1.5516,  4.0308,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
2044166,-31.6059,-32.2928,  0.1454,  5.5549, 10.2060,10198426600.0000, 19.5121,  0.0190, 62.5430, 14.6439
2044831,-31.1661,-31.8892,  0.0893,  5.1808, 10.2060,1205886720.0000, 20.0108,  0.0119, 62.8337, 14.2476
2046514,-23.7933,-66.3106,  0.5751,  0.4821,  0.8887,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2051379, -4.7528,-25.2190,  0.3836,  4.6739,  2.9620,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558,-15.0683,-53.3888,  2.6866,  3.4104,  5.8450,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
