id,xslice,yslice,SM,x,Metal,y,z
2060344,-28.4418, 26.9535,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2090628,-41.2973, 33.1049,3790094340.0000, 70.5344,  0.0153, 11.5728, 12.3061
2115199, 46.6179, -3.9027,1434510210.0000, 97.9915,  0.0164, 90.4432, 61.9968
2115436, 46.3321, -3.9434,1155609600.0000, 97.8744,  0.0139, 90.0791, 62.3157
2363904,-13.8587,-28.1227,29498712100.0000, 40.0390,  0.0231, 61.3853, 45.5003
2366209,-13.7265,-28.2752,1277972740.0000, 39.9535,  0.0139, 61.6501, 45.3925
2418270,-40.9958,-21.2281,1003955520.0000, 32.6456,  0.0126, 30.4378, 51.6594
2418533,-41.4144,-21.9274,4652305400.0000, 31.8304,  0.0179, 30.4987, 51.7514
2418704,-41.2759,-21.5320,1617049220.0000, 32.2866,  0.0114, 30.2852, 51.9087
2594764,-34.3192, -7.7845,8364617700.0000, 46.1572,  0.0154, 30.7810, 43.8420
2602251,-34.4938,  6.0458,6547268100.0000, 52.3041,  0.0181, 32.4953, 19.0743
2621837,-39.9543,  2.4871,4461015600.0000, 43.7677,  0.0154, 34.8320,  8.5441
2622403,-39.6558,  2.3546,4967497700.0000, 43.8862,  0.0146, 35.0445,  8.8465
2729748, 42.7745,-28.5203,2093697540.0000, 77.6480,  0.0155, 97.4509, 75.5352
2777512, 44.3240, -0.2267,5220673500.0000, 92.8294,  0.0157, 99.6165, 31.5679
2780196,  7.8510,-29.7044,2620123390.0000, 47.2740,  0.0162, 87.5468, 31.5778
2793340,-43.5486,  8.1355,2547052030.0000, 51.6013,  0.0168, 18.5768, 29.4701
2811336, 30.8779,-30.6501,1153520130.0000, 69.4354,  0.0142, 88.2600, 76.1307
2846079,  2.9605,-33.8471,4734850000.0000, 42.6044,  0.0153, 82.9808, 38.4487
2865443,  9.3664,-31.4726,2386133250.0000, 55.1217,  0.0157, 73.6418, 68.2255
