id,xslice,yslice,d_per,d_long,d_tot
58319060,30.569150710701763,-8.216695189791784,0.8270524813286811,0.0,3.6008464201136174
2808046,35.355608780879244,-8.11318542018287,1.4579975351976795,1.0220698844499954,2.2346477630319863
2493963,30.57636379630065,-8.230537729963702,0.8114643578500595,0.0,3.6008464201136174
11433472,30.307537249806494,-4.311157339591174,3.4341394616846634,0.0,2.2346477630319863
8693116,34.92281664296935,-8.779971851468384,1.5402808052545098,0.13587057757917745,2.2346477630319863
1338946,34.32867323927216,-5.569345725705588,0.034636026795910164,1.0682188264517634,2.2346477630319863
1338445,33.73709804090008,-6.236605258085579,0.5944698891646977,1.0034042325389887,2.2346477630319863
4494544,38.85091931635942,-5.4926938448758555,0.10830336554820325,3.4555256672689456,4.433255986853604
4491593,35.39385304562399,-3.835078184822783,0.1166443070390516,1.3660164090932643,1.3475496019001272
2818100,36.44666495718816,-1.667211988591724,1.3133298479249724,4.019194944264324,1.1303910455008088
1337769,34.248215720054745,-5.449412023063079,0.02958792754433344,1.157231264403386,2.2346477630319863
4732792,34.46380017441943,-0.551251491096844,0.44862372337177675,2.1778132925389926,1.1303910455008088
4485341,37.24723116991886,-2.142081231237382,1.3978563824968588,2.961646042321737,1.3475496019001272
4308170,34.70262302328427,-3.1865351296455637,0.4370127305380768,4.570101770943304,1.1303910455008088
3718147,37.92245415343172,-8.926158128746989,2.213262754041428,0.894319028796449,4.433255986853604
3918804,39.07585971607192,-5.254447699088359,0.18208994107063536,3.356017330077209,4.433255986853604
8510331,30.533363479796044,-8.193975728704274,0.8649963934119055,0.0,3.6008464201136174
4166919,32.07273684977679,-2.867782796166424,2.626175602237516,0.0,2.2346477630319863
4163649,38.916337082297446,-3.0842486523321053,1.829472834367712,1.5922702493623222,1.1303910455008088
4030646,31.08437985736824,-6.839061636292137,2.092685964459774,0.0,3.6008464201136174
3771938,34.23958918987322,-7.313077388118178,0.08706271400143864,1.1008753824518303,2.2346477630319863
3645474,37.08977475216529,-6.881211324879839,1.419927493104026,0.05034600282048543,4.433255986853604
4475268,35.42996116420112,-2.343962565667891,0.12115859930146955,4.131435145512203,1.1303910455008088
11900890,39.1422799320123,-4.724517365481616,0.6781586083493817,3.353666041811559,4.433255986853604
13032200,33.748069819723234,-4.50759256848141,0.43920681055176763,0.013751022036713795,2.2346477630319863
13069017,35.30589517326001,-4.461655797901094,0.6057715794833176,0.04896817625184155,1.3475496019001272
13406648,36.36125443368594,-3.3758992869232975,0.19814020975808125,2.5971688011033187,1.3475496019001272
12389055,32.18069954300174,-8.342441318820036,0.8711552648694282,2.1218540938568924,4.258364899100075
12796997,34.70103304889348,0.17154124754014038,1.0316350032192618,1.8851466786433235,1.1303910455008088
12295752,33.94040316385788,-2.148987548842172,0.8005537898076216,2.7625247727395967,1.1303910455008088
13052998,32.49512297373531,-5.947912453713246,1.556593896908201,0.0,2.2346477630319863
12823182,36.531323153907685,-7.153171090603077,1.7480075275866163,0.0,4.433255986853604
10668962,35.71225772369443,-3.359871932141962,0.32103356536963484,1.6360703369636533,1.3475496019001272
12526715,34.84388266749815,-3.4666107346782744,0.17213275389784505,0.17875746779100565,1.3475496019001272
12235768,34.798740856704676,-5.55053959443657,0.38783551205378713,0.24734595205905566,1.815800342549472
11867964,31.155707789791432,-3.3207999910822488,3.0028577824438294,0.0,2.2346477630319863
12337221,33.03880740438368,-8.522569523414836,0.0893575753399635,0.8474504083421828,4.258364899100075
11146944,35.21985046943602,-7.446422293119627,0.9894370143253107,0.9168346524864761,2.2346477630319863
11891598,32.681629837957836,-0.4040768938668964,0.545744414744974,0.8431541258868337,1.1303910455008088
12309171,30.970518170730116,-5.040816507342901,2.714473783695748,0.0,2.2346477630319863
12070802,34.645861233999405,-5.064283613162291,0.07620687711490969,0.48045476346510213,1.815800342549472
11978578,38.88489564889845,-3.614265677813401,1.5394633918772036,3.9455144176646924,1.3475496019001272
13731702,34.401823073612164,-5.489719338876112,0.052572776778994676,1.0393623710829756,2.2346477630319863
11433100,30.32275368677093,-4.357253657992718,3.410976641245516,0.0,2.2346477630319863
