id,xslice,yslice
19275868,67.13550669664204,-22.858347369886207
27018022,69.85363312081745,-74.72237388564952
19877258,21.309068476978403,0.668465540666952
18921533,17.22591678616398,-79.29188923401773
19591808,57.245954145436,-23.103755035115444
26907436,84.26606199645293,-54.25762867728706
14694741,44.75107032130752,-36.48194134657436
64771922,67.88790246075871,-50.843922593058124
25120413,69.69404370455935,10.060499481845067
27264785,66.08143265143411,-39.65581383803374
56132822,-5.699872642791382,-4.511310183388928
14589544,76.07554026498269,-13.162161261711388
20768804,13.119415355434496,8.33105977513426
25884016,1.3514774335739903,-15.046281268433194
27284792,18.84891679699863,-13.197816280934502
54436685,66.08438580653866,-39.500111648494645
51196697,94.33046460931789,-17.11628129635674
53813279,80.44918809959219,-44.343816905109506
27051943,71.08267698633021,1.1498281022783434
50470880,17.446518167251668,-79.31630499124843
15273270,54.01243448182775,-41.40761784774024
26153382,2.6254678365425335,-22.98910045660247
53228623,42.820990044239636,-85.63102513936764
59949249,8.169250454042402,-37.54337204563985
54417980,65.63773494053542,-48.15437643367143
53825219,69.86507463113793,-74.66310588919926
49644695,6.857563395419214,-0.22596857618442157
49645136,9.396997166303011,0.9100803927416625
49649855,6.708772156808747,-0.26594085127053757
28436526,-6.687001485183215,-24.09728807663395
63886916,69.9248937572015,9.907040627789197
53859942,69.937018628312,-59.166191576459795
51878683,5.93565775273667,20.71405498655031
51184801,67.0195380575156,-22.966822762752717
27632859,76.05804226508938,-13.150044370564583
22101430,35.500195402723364,-21.169095656549977
50469897,17.282971199795448,-79.28265867009776
60030947,29.555348157082285,-85.18879485424404
52520088,100.81966659007381,-12.417550073139136
49680978,6.818982497785086,-0.22932732391688515
57307913,22.96892376198526,-85.71828799293584
51935744,64.28798220464394,-18.423800018418998
54461932,69.67862102646819,11.378635593846486
20638178,78.55519638952954,-62.57481192236935
21656579,8.433701784677027,-37.38613233738354
60034319,30.114676086442454,-85.23216197640252
51182607,66.99382306890072,-22.793309123500798
26760205,5.144122046612038,-2.1167351506281546
56102786,-3.781626533492939,-3.731985915151719
12101153,78.01727970595273,-63.57750769458769
53190205,20.45282319270782,-9.108180172287504
60029832,29.500779745987057,-84.6525759605043
56113532,-4.015972172840177,-3.7194768984897753
60026213,29.42714798414376,-85.2193386676902
50571335,53.41509608621019,-0.9059391080218697
53829745,41.965373759190484,-30.93925242923028
53844009,1.3433271493514884,-16.395762955387603
56113298,-5.947407479000913,-4.679450176883275
54388327,61.510997958732816,-68.04799496796255
54989685,13.082687525070934,6.116919385231079
15335429,14.063036625772492,-1.6971067526158061
51262132,2.1641678563600206,-22.730509632295533
53807279,33.62758619562473,-63.204360220729825
8564830,106.50842596909672,-50.57934105285082
55581584,71.49703010403488,-36.24261367772214
55002641,25.415327692433216,-43.76565496018434
59043690,8.584670423226717,-37.541018217649516
55594587,83.70382477621118,-2.5729910030300402
50551088,1.417651683772705,-15.152050009822943
53160557,78.89867628098418,-64.08235417132224
64703596,78.47721483846857,-63.154405300614364
54468854,29.821514672855276,-51.36868281766511
13935155,9.657562486076353,1.5229334537671138
53769789,84.06955271227423,-54.350125196689405
51193797,94.19798595109037,-17.20480500396279
52537013,6.47560739533462,-80.51646981124401
53856086,49.656858607215774,-2.268827657058337
64753073,63.48298407310587,-82.63432223225726
60023882,29.393849361396253,-84.99770340827068
54461342,69.92589255545336,11.699867984802285
52615899,86.05792254113578,-25.724257083620223
56131863,-3.504693320558099,-3.536247619709197
53184934,70.94129879290118,6.316316620523038
50525955,39.316038312707306,-45.03389431232681
63026753,-0.33056219945685683,-3.584058432788147
55528842,40.15668130412442,-84.2634244511027
59944294,8.756874490553203,-37.57414640096765
59943140,8.158976925250657,-35.464898033129714
53227055,42.84043161805927,-85.61467425528072
19832136,100.69945380758175,-12.420866036397296
57303488,59.64877727101458,-19.8463631038899
24198039,27.21492075655921,-85.91470672505906
52609911,77.3094835207788,-0.7058195820204602
56737454,3.9896546272922757,11.200963342129855
64721580,3.4839301054372616,-2.211458082972526
55597459,8.698643586868144,4.557996598718194
20022099,86.07299817138563,-25.635067688076496
59945711,8.27032715396288,-34.90447392453049
64769636,67.92889624903312,-50.73489973861952
56111500,-3.974096021448587,-3.9188886935617084
64703273,78.45256742554025,-63.10293398477806
64723469,3.4493779916685026,-2.3100149309104965
59940848,8.504513786453263,-37.3490073704011
54446027,19.14214658730979,-13.434477974885553
49627582,3.8282212897175474,3.7850796632446713
50570384,53.39378375053106,-1.0192882646048718
53844596,1.4022491661116718,-16.722642861398462
8469873,31.500051118488237,-47.57427521761292
59940277,8.100963300579597,-36.78184059007483
63864024,29.40103508488363,-0.2171924967145884
61964987,30.880305927668783,-59.556255355291896
52536423,6.451818852497258,-80.39790608709792
63885674,70.1545926153602,10.150224248591691
49640960,4.023237708122654,3.3216349130845075
14406127,35.27458782483673,-48.37979914935844
64768167,67.8875700595555,-50.79174937929554
56112925,-6.418916891031527,-4.307647524159959
14889881,79.82644477823033,-44.19675135679166
56106143,-3.9561765572882113,-4.052905278612325
63027139,0.5032196696062408,-3.769017050930183
59938661,8.32438170050372,-37.23976004279624
49822517,6.324065158092328,-83.0290532865226
51184105,67.28287065001763,-22.649330383381702
56108925,-5.136983226628747,-3.735062501596044
28198297,36.51574447130394,13.243937172476135
57292105,33.56825422546618,-90.476426335138
53227466,42.79339015047047,-85.65066063366724
60025400,29.538140949163047,-84.9477503354095
49633741,6.881519919259465,-0.5017394166363567
64722277,3.551984564330046,-2.1264419794368288
52561145,21.65170890229025,-75.49624334540025
49821779,8.830217676531163,-82.81122181168507
61971300,30.603691649129125,-59.48842928216331
53194753,5.2745150302174615,-1.958909263642194
56117739,-3.6536659119757218,-4.098770282865315
49640290,6.843978930589076,-0.4009250257455197
55581406,71.44317762566591,-36.51045732907369
55595329,83.56620322053395,-2.546060711074002
59044122,8.561089389632098,-37.75812217471357
64739497,73.36924654179434,-65.57135753122759
57776894,-31.906821712695518,-38.02484499859035
56104927,-3.810018037892468,-3.7466597339678382
49622896,3.7575839983346357,3.7682543456734674
63841401,69.7394688833787,-15.648645198239565
60023464,29.408552262461505,-84.51157262096513
50481073,10.101547562562676,-2.5942808491110867
64739124,73.54911969064287,-64.93600863876435
25602964,68.5594349512502,-15.8788393821475
60027893,28.217870533157267,-84.8536344336607
57244921,4.3073630120264,-85.9459885038061
60027515,29.02487380543184,-85.17037317548682
50524937,39.524942235133956,-45.34911683221221
56112495,-3.6290491053262057,-3.8649230815948012
49634129,8.842938175319608,0.5714971372869115
55036423,1.7318425772248922,-17.926473729443085
51184475,67.0653398727026,-23.054362134884588
60031709,29.812530383841672,-85.3831393487057
56104583,-3.204116121715919,-3.4528575164325344
56258864,12.02924637600848,4.905170575464373
55595144,83.80890641189687,-2.44290250103929
55566204,76.41741644549121,-1.9598508745783114
49621514,3.8086863874329877,3.7261487140424587
57259219,62.870133692674074,-22.975932857160917
49641930,3.0951782813869437,5.178654561437116
59040871,8.523771188788674,-37.04625904043538
58283043,2.370841255671462,8.350285618663719
63841050,69.52079340096154,-15.671018023694915
49633041,3.861616469460966,3.5313783895340505
55001575,26.136092046382572,-44.54831954315184
17792937,60.82603988165732,1.666987704151138
59042446,8.198956121163842,-37.54565216184876
49736333,34.40040039396155,-51.49364322066752
59041721,8.57341361389632,-37.57265280766522
49736826,34.41408704408639,-51.46077992607197
55521920,35.89077902933137,-75.98769645697296
59042033,8.56684432326758,-37.53858851435422
49625362,9.03436063038193,0.7650020001557973
63025578,1.4279677837180724,-3.482431630342338
52599277,22.248211006822235,-95.14773300414709
52552490,-8.16300482571611,-14.187150293884585
52560628,21.604850242851843,-75.88358728945201
54990122,12.853457080927473,6.01971755032657
49628149,6.975089816976572,-0.0547001084925518
2556333,44.120001263535634,-41.73733695931566
52599658,22.10241891046437,-95.19770625007571
56105651,-4.066349516892772,-3.948962761051958
50557950,65.92653372234543,-33.588161641955274
56261137,24.20062469310273,15.986624399838053
54458252,18.06136801152839,-6.469321900919756
63861277,28.206627566273603,0.9729315780200816
53777877,84.21872976598948,-54.10375739575892
19924758,33.092832606473635,-83.23348395829706
20707194,1.3501355951502858,-16.471562319616307
56279251,36.95800714656301,27.09425373342197
51921208,65.76270988726377,-31.00668306168148
60027215,29.9413526498026,-84.79536928755743
49777751,18.828939527718806,1.5629483256736676
58494457,12.241986057313614,-23.110239686716902
53811242,80.68109365030955,-44.11411203809988
56274787,5.897137819321585,-16.685061971991637
60032593,29.735126825495126,-84.84037885631741
56109788,-3.7559233764893776,-3.959354748891869
52542892,21.35721334467669,0.693882631234755
64768943,67.67388530058949,-51.326439937679226
64753734,63.58173681025543,-82.7947166872352
53854847,49.57988107684498,-2.2021384292230426
51262740,1.5102262415068715,-23.28059194789641
51921357,65.56367846892772,-30.884647878685826
60026947,29.387497482260333,-85.00524155070421
60024959,29.244053512219615,-85.37819741675982
56107300,-3.7555176374840697,-3.751884074682444
56110501,-3.2291683341660553,-3.530283904925713
64753548,63.67534132913,-83.18288836049804
49629162,7.73994218935648,-0.07772741559675655
25786051,47.67929190878564,-53.25815663891262
55001232,26.301926328812694,-44.51819092891146
52566289,33.44343555152267,-83.11947344391497
59042907,8.398258904750248,-37.89054326712726
54445046,18.886419738838182,-13.36339717089752
8422816,10.164092810233269,-16.955404657117008
56102444,-4.046372059721458,-3.981912225275374
992372,38.58348094804176,10.174350478693176
54457794,18.23853269272744,-6.827355691586632
57247356,24.960410049360863,-81.65565294385746
54373224,-11.24025064046673,8.777098723717021
14174068,84.23174405005571,-38.20532198154159
52543429,21.88833338422974,0.9950767561057012
49628556,6.6168605556507885,-0.8944847708981972
53816749,78.56539680438644,-62.22000986788967
56111893,-3.3282567123662803,-3.8186442389625688
53769546,84.08691887628409,-54.34240131355129
60021189,29.919592870818594,-85.27901938448169
63027599,1.4462650704925815,-4.105559697039833
51183444,67.06907986102632,-22.760522542810076
63840429,69.58616166578288,-15.493339599110021
56123770,-4.104570728030763,-3.6112662954148913
60023707,30.24351745564874,-84.69518173053967
56105437,-3.5576042749855343,-3.683903548770447
12139605,67.52015543771681,-50.35961643863833
58347853,31.247651188984445,-51.85828263253093
49777535,18.91931331973149,1.5060574513711495
50548123,1.467612573450004,-15.078941649077443
53183891,70.75555238993599,6.557174207984026
53829215,41.634248925348906,-30.94268026187026
64753367,63.70942111874352,-82.52754850952516
49623887,8.954095001816825,1.2416050435805392
64702635,78.18851001397086,-63.09999122105671
53774528,84.36006008734753,-53.89465400200597
51193637,94.3081205953665,-17.14642929213572
49630894,9.382138867219414,1.1602454877388597
57843076,9.83944354954468,-78.07101979391125
54448314,20.242752149796043,-79.3109405047854
59043068,7.897709966027911,-36.745014103544754
1702181,67.99172691951507,-2.530314306108748
1741965,76.51246930461672,-2.1289402043773755
50469124,17.656754667806144,-79.0660972299836
64721911,3.5678542417867667,-1.9841229464017118
50481459,10.476887595579788,-2.7647124245034127
51878014,6.148919300207945,20.45989677021554
55551166,32.47591077227125,-64.73159593559497
56108330,-4.0756537069166665,-4.139784051682433
51920833,65.47088132823853,-30.739419635083916
51204295,66.78967030381163,-50.280452720523705
52560280,21.746422534618716,-75.53650039823488
52560737,21.851035527548934,-75.56477440379084
60024397,29.24686280381366,-84.69038385275223
49629317,7.2424959863878655,-0.18424653132192237
15342393,23.92373822870723,-82.5348380892782
56110109,-5.78143401180594,-5.101130400825247
59041222,8.61384503110954,-37.68958672621393
64768668,68.00226339275576,-51.00988062249343
56190643,74.93019399142352,-16.097510554732676
51205021,66.20024925124399,-50.66203574980636
56107103,-4.513526956788207,-4.137256739831567
49625954,9.017339557461863,0.7838168107191654
51182339,67.17439482628633,-22.74109301990124
50568635,53.37130986498553,-0.8495105972117587
56106715,-3.3700119749447532,-0.9289253896631784
51890193,65.11004901692537,-88.20766441489357
49763274,79.54000482779287,-64.81783679356798
53805721,33.82323078093533,-62.87935509947646
51252586,78.04880348624495,-66.23322041451023
49622548,8.742337148429176,0.9171065097756536
17392417,80.3546469605668,-2.723270899319857
52559949,21.675262737075297,-75.39261184465947
60025848,27.35183339636095,-85.88536258159692
55528326,40.24000049002251,-84.2328246136222
53805568,33.44363077407525,-63.033937873408604
63884758,69.6631084221772,10.20928602844727
63885240,69.65561824703161,9.84904225151871
59041480,7.298024990638517,-39.241849459494915
56740551,24.186704373770482,-82.64962645696846
59040507,8.616929520601557,-37.32721657349091
54368106,13.036886324022062,8.345041456280907
53195110,5.333678023389059,-2.1727380250654145
52609644,77.25166066779397,-0.838910546483639
2370233,75.94029989907881,-74.58947768041863
49624879,3.709323323432762,4.179656150507078
51182950,67.05861556877927,-22.540705802734983
2341180,13.193340448826563,-16.13720612955977
56105884,-2.59693707719301,-3.0333536375777563
60026837,30.237472891492153,-84.863224598653
50524481,39.891320473007994,-46.269457772232684
60837247,-4.650905425292355,-2.8970819541885895
53828751,41.92824937566151,-30.93453833432868
49629482,6.857448119415662,-0.42654696767407185
55583996,34.584380577836846,-64.3787056407278
52542657,21.577357361616187,0.5331243920670117
64752874,63.634289779988926,-82.63226613957568
51261907,1.4097992469049978,-22.801278639507387
63840653,69.78203970709743,-15.960326618082664
58924872,18.570267920029632,-39.7998275050348
53810875,80.43473940398238,-44.37444802793235
13943817,5.907068182985217,4.07308072550688
56104260,-3.8241320782227066,-4.126181559787902
60028290,29.689166290797107,-85.12996054676348
49624263,5.988350009985,0.44574814166671906
56753616,37.80260389690743,-80.60881713202079
63861611,28.95208663406748,0.7289850639314173
63026550,1.6112754709452632,-3.8659825214007846
15336080,14.026068492346933,-1.7338465457374623
63860701,28.01970342445222,0.5501527346259962
49625561,7.435908004268146,-0.24905627315954115
50468495,17.260510217100542,-79.30362701876084
60024237,29.264858073393274,-84.4595764974553
63863382,27.534885741252765,0.417272283630834
56108573,-6.272666549864878,-4.412664984246998
60022812,29.629762969833813,-84.65643813974052
50524715,39.72581520727593,-44.30744379916193
56106879,-3.4566137544131292,-1.0687298773112084
6003019,27.56177578259148,0.3279616431411938
52566535,33.550869123906836,-83.11993899892195
