id,xslice,yslice,SM,x,Metal,y,z
2046514,-10.2398, -1.7193,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2061100, 62.2312, -6.9374,5952214000.0000, 60.1375,  0.0186, 63.3121, 82.9524
2061545, 62.5798, -6.7094,1307038210.0000, 60.0319,  0.0149, 63.1830, 83.7155
2061918, 62.3130, -7.1959,1269969020.0000, 60.0457,  0.0130, 62.9172, 83.1410
2089822, 15.1564,-50.5867,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2307955,111.7707,-58.2338,1473600130.0000, 99.6183,  0.0124,  4.1059, 99.0593
2333874, 80.6879,-70.9761,3015661060.0000, 81.9182,  0.0150,  1.8873, 68.4244
2334226, 80.6952,-69.7659,10350371800.0000, 81.8155,  0.0189,  3.0111, 68.8743
2335585, 81.2000,-70.5102,1186602500.0000, 82.2221,  0.0139,  2.1894, 68.9772
2459814,  8.7515,-59.1661,4537400800.0000, 19.0638,  0.0169, 20.8391, 36.5490
2460841, 36.8397,-56.6529,10126197800.0000, 40.7966,  0.0209, 18.3547, 54.4607
2503473, 31.9775,-11.8802,2068749180.0000, 33.9851,  0.0137, 61.5945, 66.6923
2505242, 20.8000,-67.2635,6779053100.0000, 51.1094,  0.0185, 28.4668, 12.1744
2506089, 20.8720,-67.4319,1365534850.0000, 51.1348,  0.0108, 28.2619, 12.2161
2509878, 56.9019,-31.3209,2984429060.0000, 65.3445,  0.0174, 47.2140, 61.3393
2513262, 37.6595,-56.6512,1506535300.0000, 43.0466,  0.0150, 19.4810, 52.8499
2526168, 26.3647, 32.5642,1972157310.0000, 14.5784,  0.0169, 95.1917, 94.1129
2533443, 17.0485,-90.2925,11703896100.0000, 48.3779,  0.0177,  6.2400,  3.8660
2535191, 38.9586,-16.5050,6681871900.0000, 36.3943,  0.0193, 53.3745, 73.7461
2587888, 24.3189,-69.4271,6864178200.0000, 54.3652,  0.0188, 26.0963, 13.0987
2602251, 25.0119,-60.8625,6547268100.0000, 52.3041,  0.0181, 32.4953, 19.0743
2737661, 39.1540,-58.1812,1515266940.0000, 60.5076,  0.0141, 30.5065, 32.0343
2743609, 55.1967,-33.7116,4218893570.0000, 68.4801,  0.0199, 48.6301, 53.8566
2801275,-26.8192,  4.7878,2792635140.0000,  0.1021,  0.0168, 97.8539, 19.4944
2811336, 62.7409, 11.0997,1153520130.0000, 69.4354,  0.0142, 88.2600, 76.1307
2837822, 33.9780, 32.2446,2446077180.0000, 23.8525,  0.0174, 96.1782, 94.2862
2855723, 25.6056,-70.1158,1544203900.0000, 38.1238,  0.0145, 11.6241, 36.2897
2855982, 25.9676,-69.6158,1246723330.0000, 38.5969,  0.0163, 12.2114, 36.3851
2866135, -2.5688, 17.7175,1853459970.0000,  7.2474,  0.0174, 97.3327, 52.8716
2868608,  6.3205,-60.8453,3109185020.0000, 17.9794,  0.0163, 20.2189, 33.5890
2909219, 16.4153,-33.1443,1739820030.0000, 19.1189,  0.0164, 40.8777, 55.4838
2918972, 20.5038,-70.4707,1736825220.0000, 33.1409,  0.0160, 11.3627, 34.4176
2949354, 37.9966, -9.9306,2806650370.0000, 40.2550,  0.0153, 63.7413, 68.7726
2966845, 41.5604, 34.7352,1751360770.0000, 32.6982,  0.0148, 99.6622, 95.6749
2970602, 26.5669,-29.5974,2676229890.0000, 18.4629,  0.0173, 35.9258, 73.7641
2971709, 15.7849,-53.2625,1761879170.0000, 13.4232,  0.0157, 16.7763, 56.8698
2976547, 80.1573, 24.8928,4737879600.0000, 75.7923,  0.0132, 93.3563, 99.6279
3008322, 38.5534,-65.6462,1145900290.0000, 45.2197,  0.0135, 11.4920, 49.2036
3009685, 18.8883,-59.0470,1336237700.0000, 47.7000,  0.0150, 35.5056, 15.5867
3035607, 34.6935,-13.5219,2837699580.0000, 35.0313,  0.0141, 58.6396, 69.3335
3137258, 81.4207,-68.3210,2658000900.0000, 93.2844,  0.0137, 12.9042, 55.3994
3145503, -1.5700,-32.7742,2294803200.0000, 11.7760,  0.0149, 49.6167, 35.9037
3211434, 42.0454,-15.8619,1584143230.0000, 39.6127,  0.0112, 54.1211, 74.7195
3245897, 27.0323,-72.1887,1057978050.0000, 55.4437,  0.0119, 22.0491, 15.4123
3428456,-22.1747,-77.4646,1010114050.0000,  2.1242,  0.0141, 13.5393,  3.7796
3430147, 60.6871,-74.4577,1005943550.0000, 79.4478,  0.0137, 12.1911, 38.2154
3602603, 13.1412,-54.1242,1374416770.0000, 21.1978,  0.0146, 24.1072, 42.1676
3639044, 10.3739,-94.9507,1091893500.0000, 41.3367,  0.0129,  1.2935,  1.0489
3732082,  8.4812, 11.7954,1660503300.0000, 22.1693,  0.0155, 94.4553, 49.8404
3751272, 47.1839,-74.1677,1021803390.0000, 70.3057,  0.0129, 15.9106, 28.2702
3754399, 79.8891,-85.2452,1062670080.0000, 98.8516,  0.0082,  1.5623, 41.3700
3754803, 93.5153,-41.2867,1213580030.0000, 98.0268,  0.0136, 34.1570, 75.6656
3819866, 22.7330,-28.7587,1272279680.0000, 31.6801,  0.0120, 50.1729, 50.4230
3833274, 12.7630,-62.3889,1264110210.0000, 14.9505,  0.0152, 11.2273, 47.6596
3851363, 64.7881, 30.9804,1189096700.0000, 60.7016,  0.0123, 99.6629, 95.8879
3856006, 26.2224, 25.9634,1649810820.0000, 26.2417,  0.0147, 97.8745, 76.9523
3881656, 10.0227,-58.6096,2727580420.0000, 19.8861,  0.0152, 21.0426, 37.6819
3916422, 12.8027,-60.3980,1123379710.0000, 14.5641,  0.0136, 12.8831, 48.7297
3933786, 37.6945,-56.7071,1082224130.0000, 42.5176,  0.0118, 18.9816, 53.5856
3987884, 47.7494,-89.2744,1479816700.0000, 70.9291,  0.0147,  0.8494, 24.5858
3992629, 43.8394,-16.5304,1560700930.0000, 60.1007,  0.0167, 68.1530, 50.6438
3993582, 55.6796,-76.8362,3228395260.0000, 76.8914,  0.0176, 11.7401, 32.8118
4053078,  9.5975, -8.6795,1952983680.0000, 27.2024,  0.0130, 77.0605, 39.9319
4068008, 60.2925,-29.9065,1210800000.0000, 69.5745,  0.0146, 49.2885, 61.6762
4093877,  4.7793, -8.5006,1524024960.0000, 20.5377,  0.0147, 75.7874, 40.8579
4131252, 63.8038, 28.8315,1351305860.0000, 60.5811,  0.0155, 98.1932, 93.9039
