id,xslice,yslice,SM,x,Metal,y,z
2,  3.7618,  3.6443,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632,  8.9856,  0.9641,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794,  4.0002,  3.3293,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302,  4.0014,  3.0500,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478,  8.8984,  0.8500,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264,  9.4223,  1.1023,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474,  4.2201,  3.5191,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851,  8.7570,  0.9269,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818,  4.8346,  3.0356,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903,  9.0446,  0.2054,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367,  9.1867,  0.6813,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116,  8.7563,  0.8651,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641,  5.2994,  2.7092,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157,  9.1098,  0.9576,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658,  7.8856,  0.3308,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469,  7.4372, -0.1167,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177,  9.0829,  1.3190,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879,  3.7198,  3.8040,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548,  3.6235,  2.7874,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952,  9.2150,  0.9965,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905,  3.8180,  4.3340,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635,  3.3776,  2.3083,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234,  2.9083,  4.8992,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262,  6.7284, -0.5844,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049,  9.7868,  1.2063,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842,  3.9373,  4.3008,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652,  4.7216,  3.9638,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460,  7.2417, -0.5165,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025,  3.8878,  4.2102,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680,  2.4122,  4.7116,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093, 10.2338,  0.2798,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442,  8.8644,  0.6418,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897,  3.7294,  3.0560,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829,  6.1046, -1.7620,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129,  8.7982,  0.4665,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759,  2.8925,  5.2117,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530,  7.4319,  0.7273,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988,  4.1643,  3.8780,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
52523,  9.1959,  0.6051,10966565900.0000, 18.2763,  0.0208, 79.6416, 53.2956
53228,  4.8057,  2.5126,4268648960.0000, 12.4930,  0.0167, 80.4536, 54.1979
54095,  3.9601,  3.7883,8769028100.0000, 10.8882,  0.0183, 81.1324, 55.2424
54528,  4.1354,  3.3386,15000535000.0000, 11.1871,  0.0211, 80.7798, 55.0237
55308,  9.0962,  0.6311,7901290500.0000, 17.6119,  0.0190, 79.2236, 54.0097
55734,  8.8036,  0.9133,3444192510.0000, 16.7779,  0.0154, 79.0800, 54.6961
56192,  3.8961,  2.9999,7259525600.0000, 11.3533,  0.0188, 80.7600, 54.3315
56544,  3.6319,  3.6400,10555963400.0000, 10.6940,  0.0229, 81.0894, 54.9251
56966,  9.3763,  1.0659,24500727800.0000, 18.3308,  0.0233, 80.0034, 53.6336
57962,  7.0214, -0.3753,15569965100.0000, 15.6576,  0.0232, 78.3119, 52.9378
59098,  7.1374, -0.5936,9521174500.0000, 15.9474,  0.0196, 78.2303, 52.6923
59535,  7.0909, -1.1658,2723581180.0000, 15.5038,  0.0131, 77.3459, 53.0540
59942,  4.2698,  2.8332,4179014140.0000, 11.7477,  0.0179, 80.6095, 54.3818
60284,  9.2560,  0.2070,3498993410.0000, 17.7850,  0.0126, 78.8098, 53.9371
60682,  8.6832,  1.7627,8423742000.0000, 18.1863,  0.0196, 81.1316, 52.8689
61244,  4.0913,  4.0725,1903144580.0000, 11.0118,  0.0165, 81.4105, 55.3656
61600,  8.8103,  0.6480,11907090400.0000, 17.6594,  0.0215, 79.5026, 53.4863
62996,  6.2404, -1.8832,4184239870.0000, 15.1502,  0.0163, 77.0192, 51.9521
63431,  9.3072, -0.2968,3529928450.0000, 18.7998,  0.0169, 79.0639, 52.5650
64010,  9.4334,  0.9789,11549554700.0000, 18.2844,  0.0215, 79.8351, 53.7654
64560,  6.6608, -0.5020,2385228800.0000, 16.0560,  0.0168, 78.7820, 51.7971
65349,  5.1015,  2.7753,4537515000.0000, 12.6088,  0.0158, 80.5748, 54.5939
65696,  9.0453,  1.0137,18428780500.0000, 18.0747,  0.0265, 80.0101, 53.4168
66177,  8.4973,  1.4242,7371783700.0000, 17.3266,  0.0180, 80.2632, 53.6070
66894,  3.9430,  3.5806,5616771600.0000, 12.3704,  0.0155, 82.1037, 53.2214
67362,  4.2324,  4.3147,9273958400.0000, 11.4528,  0.0171, 81.8886, 55.0786
67922,  8.7360,  0.9600,3452675840.0000, 17.8878,  0.0151, 80.0527, 53.1444
68376, 10.4753,  0.8091,3797694210.0000, 19.0806,  0.0145, 79.4720, 54.3770
68767,  7.0243, -0.5490,11333333000.0000, 15.6514,  0.0224, 78.1310, 52.9072
69011,  3.2274,  4.5287,2278211070.0000, 10.0822,  0.0163, 81.8150, 55.2905
69513,  7.0980, -1.8069,2051391620.0000, 16.4436,  0.0145, 77.4381, 51.6742
69844,  3.9375,  5.2497,3124350720.0000, 10.0983,  0.0159, 81.9903, 56.6065
70222,  6.9212, -0.4390,11424725000.0000, 15.5891,  0.0281, 78.2731, 52.8484
71204,  9.8496,  1.7073,3992393220.0000, 18.6416,  0.0172, 80.5171, 54.1582
71774,  9.2120,  0.5926,5166474200.0000, 18.0668,  0.0172, 79.4517, 53.5930
72437,  3.5463,  4.3775,4564908500.0000, 10.6401,  0.0127, 81.8518, 55.0412
72820,  3.5166,  4.1986,6397802000.0000,  9.9811,  0.0169, 81.1781, 55.8110
73483,  3.5244,  3.3514,3566778880.0000, 11.2541,  0.0128, 81.3259, 53.9441
74035,  4.0147,  4.9916,1651835650.0000, 10.8197,  0.0134, 82.2388, 55.7229
74232,  8.7201,  0.3153,3524419840.0000, 18.6985,  0.0157, 80.0579, 51.8952
74424,  4.4284,  5.5484,2123014140.0000, 11.4544,  0.0114, 82.9694, 55.7051
74732,  9.1119,  0.5318,5782540300.0000, 18.1886,  0.0170, 79.5654, 53.2553
75134,  8.2859,  1.1113,3407129860.0000, 17.6487,  0.0132, 80.3700, 52.7624
75479,  9.9250, -0.5351,1737222530.0000, 18.4612,  0.0132, 78.0735, 53.9547
75815,  5.4469,  4.2457,2079754110.0000, 12.6693,  0.0151, 81.8212, 55.4460
76236,  7.9163, -0.4515,1548428420.0000, 17.3856,  0.0114, 78.8909, 52.1132
76614, 10.4885,  0.2620,1619541890.0000, 19.6528,  0.0131, 79.3644, 53.5120
76911,  7.4800, -0.4257,5083629100.0000, 15.9311,  0.0161, 78.1159, 53.3138
77472,  4.3919,  2.5983,2168708350.0000, 11.4815,  0.0132, 80.0693, 54.8702
77885,  4.3724,  4.2334,4146923520.0000, 12.0294,  0.0111, 82.1506, 54.5311
78336,  4.7331,  3.5091,5063186900.0000, 11.8385,  0.0125, 80.9925, 55.1868
78922,  4.1484,  3.4511,4581308400.0000, 11.6085,  0.0139, 81.2135, 54.5213
79640,  7.1575, -1.1095,4244508930.0000, 15.8061,  0.0147, 77.5874, 52.7809
80142,  4.0884,  4.3796,2359073540.0000, 11.2763,  0.0134, 81.9279, 55.0915
80395,  6.6637, -0.4258,4092468740.0000, 15.1606,  0.0172, 78.1519, 52.9934
80781,  3.5035,  4.3240,1124662910.0000, 11.0990,  0.0130, 82.1929, 54.3572
81235,  2.5733,  5.1441,4361053700.0000,  8.7776,  0.0183, 81.9189, 56.0880
