id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047, 10.9083, 25.4604,  1.2620,  0.5513,  8.6068,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479, 10.2828, 25.2833,  1.2795,  2.1657,  8.6068,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,  8.4870, 23.9360,  0.2077,  0.0493,  8.6068,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,  7.6840, 24.2005,  0.9769,  0.1198,  1.6658,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,  6.2703, 25.2928,  0.8428,  1.4837,  1.6658,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,  2.7890, 25.0276,  0.1198,  3.2470,  3.5315,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,  7.2724, 24.5664,  0.9989,  2.6372,  1.6658,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,  7.2284, 22.1959,  0.4561,  2.3095,  1.6658,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,  7.2323, 24.0660,  0.7642,  2.6372,  1.6658,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830, 11.3623, 21.7633,  1.3870,  1.6471,  8.6068,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232, 10.1720, 25.3186,  1.3020,  2.1657,  8.6068,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601, 11.5457, 21.6609,  1.5565,  1.6471,  8.6068,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,  8.3641, 23.5241,  0.0306,  0.2940,  1.6658,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,  6.4298, 23.9812,  0.0067,  2.6845,  1.6658,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
148139, 70.5381,  8.8002,  0.0801,  0.2091,  6.7664,2551069180.0000, 71.7941,  0.0167, 68.8616, 87.6585
148479, 71.1858,  8.4925,  0.0921,  0.9463,  6.7664,1209709820.0000, 72.4733,  0.0133, 68.5298, 87.5924
148735, 70.5828,  7.3193,  0.4403,  1.5252,  6.7664,2802275840.0000, 71.7667,  0.0123, 67.4362, 88.1313
149094, 70.5037,  8.1639,  0.2636,  1.4590,  6.7664,1684322300.0000, 71.6345,  0.0164, 68.3217, 88.3190
149481, 71.4204,  8.3167,  0.3845,  0.9463,  6.7664,1109811710.0000, 72.6932,  0.0135, 68.3652, 87.7015
149701, 70.3260,  9.3771,  0.0194,  0.0637,  4.3024,5928681000.0000, 71.6771,  0.0174, 69.3654, 87.1253
150576, 70.4951,  7.3861,  0.4361,  1.5252,  6.7664,2561082880.0000, 71.6591,  0.0144, 67.5183, 88.2147
161352, 51.4970,-11.3967,  0.8601,  0.4009,  2.6218,2463917310.0000, 54.5955,  0.0108, 47.2484, 78.2590
188454, 62.0556, -4.6888,  0.5980,  0.6463,  4.2723,2964344320.0000, 63.0430,  0.0160, 55.5792, 89.1666
224092,  1.1996, 24.2469,  1.1479,  2.2970,  3.5315,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, 85.7097,-10.9195,  0.2187,  0.2440,  2.6321,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 90.2028, 18.9653,  1.0626,  3.4463,  1.3251,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
645637, 48.3327, 36.4988,  0.4319,  1.8459,  7.5604,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
655366, 69.1962,-54.2830,  0.0177,  0.6621,  2.1798,1780492030.0000, 70.2187,  0.0158,  5.9580, 93.5298
655555, 68.6233,-54.0571,  0.1778,  0.0000,  2.1798,2774905090.0000, 69.3366,  0.0131,  6.4215, 94.9733
656028, 69.4428,-53.5783,  0.0197,  0.9389,  2.1798,1092067840.0000, 70.4603,  0.0132,  6.6666, 93.5251
983785, 72.0454,-48.6558,  0.2915,  0.0744,  3.7350,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
1001280, -2.9873,  1.4447,  0.3952,  0.0000,  2.3576,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 58.1328, 25.0037,  0.2826,  0.6155,  5.3096,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827, 12.0726, 25.2865,  0.6345,  0.0000,  2.5023,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1033242, 54.7117,-51.4729,  0.4681,  0.5885,  3.8851,1677041150.0000, 61.5549,  0.0175,  4.2933, 63.2808
1033761, 55.1017,-50.8955,  0.4852,  0.2936,  3.8851,1671398780.0000, 61.9737,  0.0127,  4.8487, 63.1341
1042132, -1.0453, -5.5187,  0.9208,  2.9956,  6.7410,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563, -1.2216, -5.5088,  1.0789,  2.9956,  6.7410,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 64.2559, 24.4231,  2.3310,  3.4319,  6.6332,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445, 63.5798, 23.7791,  2.2300,  9.0477,  7.4488,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946, 64.4130, 24.2359,  2.0946,  3.4319,  6.6332,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805, 24.9924, 22.3091,  0.1056,  6.2596,  6.6425,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183, -0.8752,  1.7322,  0.1599,  0.5667,  2.3576,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576, -1.0669,  3.4694,  0.6611,  0.1243,  0.9327,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1398177, 35.9681,-42.1151,  0.0329,  0.1091,  0.5643,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1399316, 20.7387, 23.1381,  0.1036,  1.8140,  6.7425,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1412359,  8.7717,-21.2013,  3.1475,  0.0000,  4.6775,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1421963, -3.2569, -1.8999,  0.0334,  1.5200,  3.7439,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1724673, 71.9633, 32.4729,  0.1407,  3.6111,  6.1966,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1727247, 75.5115,-41.9060,  0.5059,  2.8202, 21.8451,5540513800.0000, 82.7279,  0.0134, 13.5734, 62.7956
1727932, 75.4213,-42.5149,  1.1172,  2.8202, 21.8451,1250082820.0000, 82.4914,  0.0121, 13.0769, 63.5514
1728505, 74.8886,-41.3004,  0.0060,  3.9171, 21.8451,3347457540.0000, 82.1438,  0.0181, 14.1491, 62.4960
1731981, 27.2637,-39.2990,  0.1864,  5.0332,  3.3829,1225141380.0000, 34.3473,  0.0137, 16.2824, 58.4122
1762444, 19.7043, 40.0145,  0.7042,  0.0000,  1.1457,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1768534, 10.1968,-31.0618,  0.0467,  1.5092,  2.6348,9135002600.0000, 15.7222,  0.0201, 25.7175, 63.7187
1769021, 11.1597,-32.1390,  0.0208,  2.1192,  2.6348,1320068220.0000, 16.7189,  0.0149, 24.6143, 63.7323
1770033, 10.6950,-32.1069,  0.1912,  1.9988,  2.6348,2526841860.0000, 16.3952,  0.0127, 24.5381, 62.9909
1772779, 75.3073,-53.3632,  3.8536,  6.6278,  4.5612,3542967040.0000, 83.5853,  0.0185,  1.3000, 58.4443
1773451, 75.4906,-53.6556,  4.0847, 31.8347,  4.5612,2810491650.0000, 83.7866,  0.0154,  0.9939, 58.3976
1783892, 71.0596,-25.6970,  0.4634,  0.6587,  1.0274,2213619460.0000, 79.4881,  0.0138, 28.8506, 55.1489
1786051, 85.4400,-10.8014,  0.0253,  0.4191,  2.6321,1326909700.0000, 91.7154,  0.0147, 45.4013, 66.0144
2043242,  1.5442,-37.3784,  0.3372,  2.5641, 12.1499,1615963140.0000,  6.4567,  0.0148, 19.8721, 66.3480
2047699, 69.7057, 15.9092,  0.1368,  0.0888,  6.2274,40612995000.0000, 72.8201,  0.0268, 74.5419, 77.9018
2049352, 70.2383, 16.1767,  0.1850,  0.3135,  0.7223,2373935360.0000, 73.4035,  0.0131, 74.7704, 77.6857
2051379, 39.0330, 12.4899,  3.8042,  1.7952,  7.8023,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2059558,  8.8632, 22.8294,  0.6527,  0.5451,  1.6658,4306477100.0000, 17.3116,  0.0143, 77.3617, 45.0814
2059994, 10.2467, 23.0717,  0.0036,  2.5532,  8.6068,1672097020.0000, 18.5788,  0.0159, 77.6933, 45.7718
2061100, 58.0993,  3.8519,  1.9918,  0.0000,  3.1496,5952214000.0000, 60.1375,  0.0186, 63.3121, 82.9524
2061545, 58.1444,  3.6071,  1.8421,  0.0000,  3.1496,1307038210.0000, 60.0319,  0.0149, 63.1830, 83.7155
2061918, 58.0405,  3.4317,  1.8783,  0.0000,  3.1496,1269969020.0000, 60.0457,  0.0130, 62.9172, 83.1410
2063840, 10.1217, 26.0807,  2.0097,  1.1539,  8.6068,2034452990.0000, 15.2464,  0.0150, 83.1681, 61.2772
2064869, 59.0917,-19.6575,  0.2016,  1.1502,  1.1021,1421917950.0000, 59.4523,  0.0122, 41.0922, 93.0999
2083429, 28.6852, 33.4438,  0.9624,  0.0000,  5.1708,4414083100.0000, 32.8559,  0.0163, 91.2646, 67.2547
2089822, 12.7166,-27.2267,  3.6941,  0.0000,  2.4720,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
