id,xslice,yslice,SM,x,Metal,y,z
2046514,-12.7685, 21.7969,2474652160.0000,  0.9872,  0.0178, 79.0052, 43.7024
2061100, 46.9095,  5.1269,5952214000.0000, 60.1375,  0.0186, 63.3121, 82.9524
2061545, 46.8144,  4.9786,1307038210.0000, 60.0319,  0.0149, 63.1830, 83.7155
2061918, 46.8203,  4.7273,1269969020.0000, 60.0457,  0.0130, 62.9172, 83.1410
2115199, 84.4785, 32.7855,1434510210.0000, 97.9915,  0.0164, 90.4432, 61.9968
2115436, 84.3657, 32.4135,1155609600.0000, 97.8744,  0.0139, 90.0791, 62.3157
2301636, 18.8308, 27.6400,1386240130.0000, 32.0971,  0.0108, 85.7541, 79.6675
2363904, 26.3012,  4.1439,29498712100.0000, 40.0390,  0.0231, 61.3853, 45.5003
2366209, 26.2143,  4.4113,1277972740.0000, 39.9535,  0.0139, 61.6501, 45.3925
2386189, 10.8295,  0.3722,3697250560.0000, 24.4821,  0.0140, 57.7716, 51.6884
2386464, 10.2699,  0.3125,1753678210.0000, 23.9233,  0.0135, 57.7103, 51.6219
2386903, 10.4169,  1.0404,1287398020.0000, 24.0708,  0.0155, 58.4373, 51.5806
2406092, 38.7086,-48.1700,2359184380.0000, 52.7127,  0.0118,  8.5787, 26.7613
2527634, 12.7994,-44.1975,2302912510.0000, 26.2498,  0.0137, 13.5759, 67.0579
2527975, 12.6178,-44.0531,3817188350.0000, 26.0706,  0.0150, 13.7159, 66.8803
2550735, 52.5953,  6.1158,1359453060.0000, 66.0488,  0.0093, 63.8835, 66.4704
2551279, 52.0105,  6.3544,1213354500.0000, 65.4676,  0.0142, 64.1155, 66.1972
2565746, 49.5816,-37.5318,2087820420.0000, 62.9599,  0.0160, 20.3751, 72.5042
2566147, 50.2860,-38.2266,6949066800.0000, 63.6679,  0.0163, 19.6737, 72.2554
2580558,  7.9920,-50.1408,1424396800.0000, 21.3741,  0.0138,  7.7592, 72.1072
2621452, 17.3949, 26.8590,2648975620.0000, 30.7176,  0.0149, 84.8688, 75.5424
2793340, 37.6361,-38.2438,2547052030.0000, 51.6013,  0.0168, 18.5768, 29.4701
2815618, 30.3742, 42.5883,1170510980.0000, 44.2014,  0.0147, 99.6642, 38.4979
2832657, 48.0833,-39.6090,2514480900.0000, 61.6547,  0.0142, 17.9406, 58.3875
2857654, 46.4850, 15.1476,1219595140.0000, 60.3718,  0.0133, 72.1133, 34.5976
2865443, 41.6948, 15.8247,2386133250.0000, 55.1217,  0.0157, 73.6418, 68.2255
2905698, 39.2582,-52.1037,3468669440.0000, 52.6108,  0.0156,  5.8508, 74.5006
2917995, 85.2184,-17.7564,2369776130.0000, 98.7747,  0.0142, 39.8211, 59.4695
2925402, 25.1414, 38.8763,2698199040.0000, 38.6431,  0.0122, 96.5546, 62.3340
2932990, 47.0125, 17.7944,1580655490.0000, 60.9053,  0.0131, 74.7489, 34.1250
2941017, 34.2118,-34.7506,3590925060.0000, 47.5300,  0.0154, 23.2676, 76.7678
2944947, 17.7673, 27.2517,2354353410.0000, 31.0741,  0.0155, 85.2910, 76.7040
2945128, 17.7034, 27.4605,1675145090.0000, 31.0095,  0.0140, 85.5011, 76.7500
2969384, 44.3530,-37.6121,1026462590.0000, 58.3565,  0.0113, 19.1379, 26.7147
2979099, 85.6645, 21.2765,10629851100.0000, 99.4529,  0.0175, 78.4245, 41.9950
2998847,-13.5233,-43.3615,4961307100.0000,  0.1633,  0.0178, 13.9749, 49.5859
3017361, 86.2514,-17.5506,4259845890.0000, 99.5381,  0.0145, 40.5260, 79.2134
3018664, 69.8764, 14.8101,1333347200.0000, 83.6226,  0.0149, 72.0360, 45.0486
3026805, 45.7828, 16.7836,1639177340.0000, 59.8050,  0.0155, 73.4988, 24.6621
3028628, 86.0537, 31.0794,2101572480.0000, 99.5831,  0.0154, 88.7067, 60.8277
3038840, 84.2572,-12.0081,1200671100.0000, 97.8198,  0.0125, 45.5578, 58.9328
3049669, 13.9860, 26.5963,1221889410.0000, 27.3666,  0.0154, 84.4990, 71.2855
3053276, 84.3762, 36.8799,4398304300.0000, 98.1699,  0.0151, 94.0180, 41.3969
3054575, 46.2321, 13.3205,1640583170.0000, 60.1104,  0.0128, 70.3021, 35.2470
3081642, 42.7846,-40.2578,3214629380.0000, 56.3737,  0.0125, 17.2590, 57.0624
3099369, 28.8846, 39.2544,1458501380.0000, 42.3646,  0.0128, 96.9731, 63.9494
3100699, -4.1316, 13.8395,3486670340.0000,  9.0946,  0.0111, 72.0279, 82.6214
3106578, 31.8502, -9.5791,2719892220.0000, 45.6074,  0.0149, 47.6265, 44.2959
3159542,-12.3271,-16.4942,1884304900.0000,  0.9359,  0.0118, 41.6262, 80.2592
3166624, 49.1929,-41.3155,1348448900.0000, 62.7288,  0.0138, 16.2998, 61.0162
3370571, 14.8748, 26.4480,1839471870.0000, 28.2419,  0.0080, 84.3757, 72.2790
3411082, 18.3375, 27.3040,5834967000.0000, 31.6442,  0.0180, 85.3435, 76.7139
3417415, 54.7731,-15.5174,1142029060.0000, 68.0936,  0.0084, 42.4966, 76.4935
3596470, 83.8871, 22.6290,2308321540.0000, 97.6535,  0.0116, 79.8174, 43.5655
3604766, 38.3389,-52.6741,1366862980.0000, 51.6909,  0.0114,  5.2816, 74.5498
3611555, 18.7607, 27.1755,1165049220.0000, 32.0717,  0.0150, 85.2071, 76.4054
3611796, 18.6195, 27.3202,1285890820.0000, 31.9288,  0.0126, 85.3550, 76.5279
3645474, 66.8206, 15.3708,1251673220.0000, 80.2911,  0.0148, 73.1071, 65.2061
3676726, 13.4319,-43.7693,1094046720.0000, 26.8740,  0.0143, 14.0196, 67.6677
3677730, 10.0037,  3.6631,1015762880.0000, 23.6857,  0.0125, 61.0079, 49.4836
3702226, 45.6005,-41.5253,1308212990.0000, 59.1659,  0.0176, 16.0354, 58.8363
3719419, 16.4738, -1.9094,1031874690.0000, 30.0887,  0.0153, 55.5595, 54.5072
3751272, 56.3218,-40.8756,1021803390.0000, 70.3057,  0.0129, 15.9106, 28.2702
3754803, 84.6907,-23.8282,1213580030.0000, 98.0268,  0.0136, 34.1570, 75.6656
3760901, 70.1763, 13.2816,1788619900.0000, 83.3973,  0.0161, 71.4799, 83.5238
3780626, 12.1557, 27.7890,1708657540.0000, 25.6028,  0.0158, 85.5686, 66.3857
3789471, 35.3819,-41.1606,1929348100.0000, 49.2668,  0.0152, 15.8087, 35.3734
3809752, 84.9646, 21.0861,1527327620.0000, 98.7454,  0.0150, 78.2480, 42.5434
3833957, -3.3661, 12.7385,1033178690.0000, 10.3208,  0.0126, 70.0743, 48.9198
3873360, 36.5571,-39.3405,1190945920.0000, 50.4677,  0.0112, 17.5812, 33.4728
3906227, 13.9883,  3.4863,1332496260.0000, 27.4475,  0.0142, 61.2435, 65.8208
3976478, 85.8768,-10.3609,3063013890.0000, 99.4507,  0.0179, 47.1840, 58.0923
3992629, 46.4324, 10.7829,1560700930.0000, 60.1007,  0.0167, 68.1530, 50.6438
4005830, -3.1606, 10.5490,1562113920.0000, 10.5179,  0.0150, 67.9003, 49.5652
4006603, 49.8977,-39.6464,1375538940.0000, 63.2326,  0.0151, 18.3407, 75.7057
4051386,  1.0971,-54.7789,1033345220.0000, 14.6503,  0.0118,  2.8042, 59.5860
4073437, 10.3185, -0.2163,1112575100.0000, 24.0171,  0.0138, 57.0978, 48.3222
4096821, 26.8445,  3.0689,1224451710.0000, 40.5752,  0.0104, 60.3235, 46.0358
4107230, 12.7371,-43.3078,1305011200.0000, 26.2192,  0.0148, 14.4070, 64.7275
4183290, 12.4356, -0.6555,1711971200.0000, 26.0855,  0.0138, 56.7489, 51.9100
4209557, 79.2440,-57.7160,1255047170.0000, 92.6933,  0.0139,  0.0596, 67.7668
4209798, 86.2134, 20.4501,15795520500.0000, 99.9958,  0.0278, 77.6091, 42.4440
4289657, -3.7527, 14.3473,1123548540.0000,  9.9378,  0.0128, 71.6764, 48.6317
4324477, 39.0801,-38.3091,1466205310.0000, 53.0833,  0.0138, 18.4412, 26.7020
4446842, 30.3746, 41.8959,1096399620.0000, 44.3414,  0.0147, 98.7135, 28.2902
5032369, -3.5570, 15.0445,1058998660.0000,  9.6823,  0.0102, 73.2087, 81.6524
8343543, 84.4842, 33.0361,25467125800.0000, 97.9995,  0.0234, 90.6894, 61.8219
8345214,  9.0680,-54.8156,10764761100.0000, 22.4042,  0.0213,  3.1693, 75.5275
8353239, 18.3375, 28.1677,1700394750.0000, 31.6080,  0.0167, 86.2741, 79.3500
8381505,-13.5946, 33.1772,35136381000.0000,  0.1751,  0.0239, 90.3597, 42.5312
8411083, 26.1598,  4.5305,25471352800.0000, 39.9004,  0.0212, 61.7668, 45.2923
8451343, 38.4248,-48.2461,8719951900.0000, 52.4345,  0.0180,  8.4923, 26.3521
8496656,  6.6177, 28.9828,13733911600.0000, 19.9813,  0.0189, 86.9170, 72.4465
8570184, 49.7648,-37.7555,28034478100.0000, 63.1439,  0.0216, 20.1500, 72.4497
8616636, 25.4829,-12.2272,10301471700.0000, 38.7733,  0.0180, 45.8424, 78.4543
8712654, 84.1694, 31.7452,16719636500.0000, 97.5436,  0.0199, 89.6598, 72.1665
8714157, 83.9711, 32.1897,9067298800.0000, 97.3413,  0.0165, 90.1117, 72.4551
