id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047,  3.8957, 23.9420,  0.5894,  0.4305,  1.5813,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,  3.4292, 23.6558,  0.0610,  0.5482,  1.5813,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,  1.6063, 22.3285,  1.0889,  0.1721,  1.5314,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,  1.1379, 22.3633,  1.1871,  4.0448,  4.9413,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987, -0.7795, 23.8068,  0.9048,  1.7378,  4.9413,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590, -4.6714, 23.8300,  1.8159,  0.5192,  0.6906,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313, -0.0889, 23.2934,  0.9625,  3.1724,  4.9413,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,  0.7434, 20.3152,  0.0222,  2.6520,  4.9413,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505, -0.2554, 22.8797,  0.5170,  3.1724,  4.9413,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,  4.4789, 20.1513,  1.8887,  0.3903,  1.5314,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,  3.6567, 23.4577,  0.2171,  0.6332,  1.5813,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,  4.7038, 20.0197,  2.0699,  0.3903,  1.5314,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,  1.5226, 21.8893,  0.9811,  0.0000,  1.5314,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676, -0.5714, 22.4601,  0.0332,  2.9155,  4.9413,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
161352, 41.3012,-10.8140,  1.0480,  0.1727,  7.3799,2463917310.0000, 54.5955,  0.0108, 47.2484, 78.2590
224092, -0.7319, 19.2321,  1.2588,  4.2226,  5.2987,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, 77.9555,-12.0735,  0.6007,  0.0445,  1.1566,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 85.8604, 15.4787,  0.8463,  0.0777,  1.7327,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809, 61.8075,-34.7967,  0.6658,  0.0000,  4.2280,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
645637, 44.0945, 33.0200,  0.3877,  4.1901,  4.0773,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 44.0026, 28.3726,  0.0131,  1.3208,  0.8293,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
983785, 63.6146,-49.3607,  0.5483,  1.0247,  1.0293,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
1001280,-10.0159, -0.0666,  0.1806,  0.9124,  0.7358,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 51.5554, 23.1144,  0.1114,  0.7219,  8.1782,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827,  3.2752, 24.9990,  0.4801,  0.1523,  0.5139,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1033242, 48.0480,-53.3755,  0.8444,  2.7241,  1.0967,1677041150.0000, 61.5549,  0.0175,  4.2933, 63.2808
1033761, 48.4648,-52.8166,  0.5276,  0.0000,  1.0967,1671398780.0000, 61.9737,  0.0127,  4.8487, 63.1341
1042132, -7.3046, -7.5713,  0.1190,  6.7734, 11.2603,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563, -7.3970, -7.6191,  0.1952,  6.7027, 11.2603,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 61.0692, 20.1821,  0.0556,  0.0000,  4.4181,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
1338445, 60.4959, 19.4675,  0.5763,  1.6656,  2.8228,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
1338946, 61.1813, 20.0256,  0.0745,  0.2267,  2.8228,1211834500.0000, 74.9939,  0.0145, 77.1287, 40.0675
1352805, 19.4303, 19.7648,  0.2053,  1.2349,  1.9205,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183, -6.9278, -0.4561,  0.0321,  1.1817,  2.4203,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576, -7.1038,  1.2724,  0.7084,  1.4887,  3.2116,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1398177, 33.4489,-46.8430,  0.0341,  0.1498,  4.2940,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1399316, 14.2324, 21.2530,  0.0110,  0.9369,  1.3405,2376117500.0000, 27.8675,  0.0133, 78.6847, 52.7268
1412359,  2.7163,-23.4254,  0.1928,  0.5566,  2.1575,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1421963,-10.8376, -3.0329,  0.1140,  2.5784,  1.4503,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1724673, 68.4620, 28.4461,  0.5369,  3.3477,  5.8790,5435144200.0000, 82.2526,  0.0185, 85.5899, 41.6212
1727247, 69.2140,-44.0826,  0.4456,  0.1790,  3.4165,5540513800.0000, 82.7279,  0.0134, 13.5734, 62.7956
1727932, 68.9878,-44.5980,  0.0689,  0.2473,  0.9239,1250082820.0000, 82.4914,  0.0121, 13.0769, 63.5514
1728505, 68.6259,-43.4995,  0.0196,  0.4125,  3.4165,3347457540.0000, 82.1438,  0.0181, 14.1491, 62.4960
1731981, 20.7785,-41.2720,  0.2056, 13.3632, 18.1375,1225141380.0000, 34.3473,  0.0137, 16.2824, 58.4122
1762444, 15.8328, 36.3284,  0.0291,  6.2468,  8.4098,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
1768534,  2.2292,-31.9772,  0.1035,  1.4639,  5.8251,9135002600.0000, 15.7222,  0.0201, 25.7175, 63.7187
