id,SM,VelDisp,SFR,GM,Tot_Mass,SM_sh,Metal,SF_Metal,NSF_Metal,SF_O,SF_Fe,SF_N,SF_C,SF_H,NSF_O,NSF_H,Stars_O,Stars_N,Stars_C,Stars_Fe,Stars_H,x,y,z,SubGrpNum,Vel,Mass_sh,grpid,u,g,r,i,zmag,Y,J,H,K,M_dot,ellip,Kappacorot,ENV,d_long,d_per,d_tot,xslice,yslice
163512,1166863870.0,38.433163,0.0,0.0,34333618200.0,1166863870.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005576795,0.00037567184,0.0021614647,0.00059863203,0.7266139,53.6675,46.5316,79.1984,15,371.7398073585878,41152848000.0,27000000000058,-15.056817,-16.558266,-17.262571,-17.5761,-17.842985,-17.995253,-18.05464,-18.235598,-17.933247,1.2017208e-12,0.3027466544679106,0.7955400667526608,groups,,,,25.9293,-39.6395
165250,44485825000.0,91.554306,0.0,127457496.0,127137522000.0,44598723000.0,0.022,0.0,0.008906708,0.0,0.0,0.0,0.0,0.0,0.004231529,0.73316437,0.010128305,0.0008714407,0.003545401,0.00094609964,0.7043223,69.5084,57.2165,71.5856,2,286.05996694312194,129580974000.0,27000000000061,-18.408115,-20.09697,-20.891329,-21.232414,-21.55882,-21.796556,-21.895811,-22.111254,-21.837206,1.3072055e-06,0.46878052073099885,0.835742367477748,groups,,,,42.2193,-32.0971
168530,23519096800.0,92.01502,0.0,28651266.0,155739701000.0,23601301500.0,0.0178,0.0,0.040631678,0.0,0.0,0.0,0.0,0.0,0.017052,0.6604799,0.0082914485,0.0006255432,0.0028000402,0.00079762173,0.71411407,69.7662,56.8062,71.62,4,308.6357708732091,171559256000.0,27000000000061,-17.849714,-19.487335,-20.25728,-20.591063,-20.901705,-21.112452,-21.196135,-21.402943,-21.116577,2.290865e-06,0.5598750857824148,0.5625394971434001,groups,,,,42.4028,-31.9872
169859,12846335000.0,72.92464,0.0,0.0,76591268000.0,12850913300.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009998522,0.0009985492,0.0038347752,0.0013052307,0.70173633,69.559,57.0538,71.6367,6,658.9339638765026,77074850000.0,27000000000061,-17.447308,-19.07969,-19.838804,-20.161177,-20.467978,-20.702808,-20.804573,-21.013872,-20.750334,6.7904127e-10,0.4649701688026874,0.5540406922664793,groups,,,,42.2469,-32.0985
171175,1684715140.0,43.579144,0.06342481,285484448.0,44386021000.0,1735654530.0,0.0155,0.046898227,0.04055505,0.018867768,0.003921324,0.002387124,0.00780728,0.6472744,0.016512316,0.66247183,0.007130548,0.0005390783,0.0026126683,0.0008197984,0.7190763,68.9941,57.6592,71.3168,8,535.6347869584275,59747254000.0,27000000000061,-16.474623,-17.56047,-18.08445,-18.342417,-18.592665,-18.768126,-18.837631,-19.014975,-18.739792,2.8507279e-09,0.46923595659865924,0.599250988046903,groups,,,,41.7595,-32.0361
171945,1463675010.0,35.65267,0.0,0.0,21774796800.0,1470400380.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061538555,0.00042078362,0.0022834204,0.00066188595,0.72424513,69.8645,56.5376,71.5513,12,559.8498124497319,23441291300.0,27000000000061,-15.600004,-17.06842,-17.749823,-18.046764,-18.299824,-18.458376,-18.525515,-18.699669,-18.398415,1.05845095e-13,0.14711841307644535,0.7692190991041568,groups,,,,42.4418,-31.8406
172898,10947356700.0,68.60946,1.1512977,1863335040.0,94152131000.0,11024881700.0,0.0192,0.038099058,0.03351706,0.016050914,0.0023547735,0.0019052366,0.00611935,0.6663019,0.013999497,0.6766647,0.0086347675,0.0007360522,0.0031991317,0.000992408,0.7102904,29.5777,23.1214,94.3704,4,690.7601564580864,130919989000.0,27000000000057,-19.282795,-20.207611,-20.580109,-20.778126,-20.994875,-21.163773,-21.224516,-21.39275,-21.12552,3.2968813e-07,0.49437121799805994,0.5070427366014186,groups,,,,0.3817,-52.848
173442,9915372500.0,65.48614,0.0,0.0,89443844000.0,10001812500.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009027453,0.00073712034,0.0032006593,0.00086974347,0.7094519,29.4654,23.3183,94.3759,5,355.1026700124909,108845720000.0,27000000000057,-17.282578,-18.88194,-19.625181,-19.942915,-20.240007,-20.449997,-20.538448,-20.738384,-20.451666,7.725924e-10,0.22756968019566748,0.7938753047355271,groups,,,,0.3078,-52.9197
174075,1847294980.0,45.82954,0.5482046,3294540030.0,62934008000.0,1926156670.0,0.0112,0.015506742,0.0044054575,0.0071829106,0.0008044617,0.000463042,0.0026764383,0.7196029,0.002080717,0.7427447,0.005314587,0.000326018,0.0019328127,0.0005431584,0.72864485,29.3153,21.9352,94.8517,3,502.5968501194571,211883819000.0,27000000000057,-18.238632,-18.949379,-19.178623,-19.309086,-19.44347,-19.52772,-19.53859,-19.65229,-19.339754,3.3479225e-08,0.514564099082141,0.5505292248130935,groups,,,,-0.018,-53.0733
174508,5855156700.0,55.211945,0.26551056,3586792450.0,73526206000.0,5949780500.0,0.0176,0.037668858,0.0058009415,0.015207931,0.003054883,0.0019511288,0.006112456,0.667945,0.0025123453,0.7393576,0.007868299,0.0006753544,0.0030042715,0.0010064174,0.71393305,28.9666,22.8306,93.5284,0,477.7207277793167,173538361000.0,27000000006094,-17.812305,-18.861658,-19.37934,-19.63425,-19.885963,-20.067997,-20.139673,-20.321753,-20.046219,3.326322e-10,0.5145756428901131,0.4994342092088113,filament,0.7612,0.4535,5.0297,-0.3803,-52.0827
174796,5821623800.0,59.372444,0.07823777,192401184.0,74994270000.0,5835228200.0,0.02,0.07413483,0.0,0.027999293,0.007374286,0.004665527,0.011431156,0.5841405,0.0,0.0,0.008750549,0.00084560114,0.003413314,0.0011961788,0.7079832,29.3606,23.5427,94.3107,7,575.7136332413885,90535076000.0,27000000000057,-17.128231,-18.455873,-19.103733,-19.399645,-19.687368,-19.903055,-19.992813,-20.190563,-19.924149,1.7709483e-07,0.2645597574541315,0.7498493344085773,groups,,,,0.2364,-52.9291
175125,4134272260.0,50.494736,0.45242807,2162710780.0,63284466000.0,4173071360.0,0.0148,0.028350368,0.008953226,0.012073869,0.0019324826,0.0011589311,0.004766132,0.6897351,0.00397184,0.73270756,0.006742409,0.00048881676,0.0025973583,0.0008149667,0.7203696,30.6215,23.0823,94.4346,0,342.0842823778959,161278001000.0,27000000006541,-18.035963,-18.896503,-19.288765,-19.501484,-19.719599,-19.870237,-19.922195,-20.085373,-19.798557,3.9543885e-08,0.5448087805581965,0.5164676935516019,filament,1.3869,0.0594,2.9003,1.401,-52.7156
175400,4854688800.0,55.30543,0.12917942,208313760.0,67692999000.0,4929042900.0,0.0175,0.06760525,0.0041262363,0.025075223,0.0075613805,0.004061853,0.010714317,0.60012794,0.0014076723,0.74322295,0.007930918,0.00069369597,0.0029741172,0.00097371597,0.71406686,29.8823,22.5899,94.1551,8,663.2040834087197,77482967000.0,27000000000057,-17.07289,-18.243118,-18.865923,-19.16549,-19.45079,-19.648968,-19.729813,-19.920021,-19.646175,5.415198e-08,0.5411652084302285,0.5220324033433501,groups,,,,0.5553,-52.4626
175727,2659377660.0,44.778862,0.5600471,1927578240.0,63048081000.0,2696075780.0,0.0134,0.022709852,0.010501694,0.009888175,0.0013733635,0.0007939719,0.004103288,0.7026377,0.004652314,0.7294414,0.006298929,0.00040348485,0.002311414,0.00065467734,0.7239446,29.0951,23.1538,94.5573,6,595.6812014408379,119981785000.0,27000000000057,-18.16564,-18.938902,-19.260092,-19.437551,-19.615936,-19.733702,-19.77093,-19.914055,-19.6178,1.1067194e-08,0.5203497408925097,0.5741508530620485,groups,,,,-0.0575,-53.1196
176242,1011099710.0,35.08431,0.0,0.0,48671949000.0,1031658050.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055114543,0.00036466547,0.0021567105,0.0006306565,0.7266329,29.8643,23.1808,94.2502,9,591.0810805211075,85655511000.0,27000000000057,-15.877155,-17.240128,-17.781185,-18.023207,-18.235632,-18.368752,-18.419786,-18.583673,-18.290445,2.0505417e-13,0.2847826882230501,0.815835348165548,groups,,,,0.6551,-52.6966
176936,1656265730.0,46.028282,0.0,0.0,48153706000.0,1660844930.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005673829,0.00042951715,0.0022772509,0.0007121887,0.72493345,29.6195,22.3312,94.5029,10,400.23561420118523,57139515000.0,27000000000057,-15.317852,-16.82537,-17.541283,-17.857937,-18.128698,-18.292267,-18.355886,-18.538223,-18.23752,5.2813727e-13,0.23368951444836017,0.8195893532995557,groups,,,,0.3009,-52.7801
178191,1468319740.0,37.523335,0.0,0.0,18250444800.0,1481618560.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067530824,0.0005143727,0.002592128,0.0008155898,0.7205565,29.9173,23.047,94.5285,16,241.48977721634512,20648724500.0,27000000000057,-15.284807,-16.81316,-17.529566,-17.845886,-18.12296,-18.296669,-18.36843,-18.55705,-18.267681,0.0,0.06984876746599289,0.8121783701201978,groups,,,,0.7211,-52.9214
178838,23059789800.0,87.487656,0.0,0.0,75180360000.0,23064481800.0,0.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012432544,0.00132044,0.004516162,0.0013758859,0.69004685,7.1042,39.9571,83.1233,4,229.70415755923966,75414856000.0,27000000000060,-17.888065,-19.580938,-20.371935,-20.709257,-21.037977,-21.29729,-21.41163,-21.62954,-21.37089,3.1640566e-09,0.6685955077683541,0.6311532739076691,groups,,,,-20.0841,-50.062
179792,1055255100.0,44.60282,0.015142965,46643320.0,60406497000.0,1060472450.0,0.0138,0.047006473,0.022434644,0.018111961,0.004472332,0.0028092961,0.0071399235,0.64552045,0.007758016,0.7007199,0.0060600997,0.0005150401,0.002544376,0.00088814215,0.7216888,7.0873,39.7946,84.172,9,605.7111522830003,128627884000.0,27000000000060,-15.2733,-16.608786,-17.23541,-17.524174,-17.783527,-17.955639,-18.023085,-18.203085,-17.916128,1.4274701e-10,0.3013838200445743,0.838871263150182,groups,,,,-19.9861,-51.0284
180003,12308046800.0,67.9251,0.007667395,160074544.0,89243189000.0,12345685000.0,0.0218,0.10990902,0.08723639,0.042299017,0.010045853,0.0072817183,0.015929006,0.50678784,0.032334823,0.55633056,0.009617365,0.00092541304,0.0036236506,0.0012524289,0.7045573,7.0483,39.4675,83.1953,7,159.1858865740773,97228849000.0,27000000000060,-17.380018,-18.988241,-19.739214,-20.062902,-20.3666,-20.591715,-20.688314,-20.894897,-20.628319,2.6697483e-06,0.5197173222307868,0.547528963180226,groups,,,,-20.2153,-50.0247
180676,19592286200.0,77.19055,0.0,140195888.0,67034616000.0,19592286200.0,0.0228,0.0,0.05499237,0.0,0.0,0.0,0.0,0.0,0.020966073,0.6285069,0.010129361,0.0009557261,0.00375801,0.0012498444,0.7022985,7.1096,39.661,83.0596,6,187.70424292620558,67143229000.0,27000000000060,-17.833975,-19.474525,-20.233694,-20.55913,-20.87056,-21.105387,-21.205997,-21.417223,-21.152275,1.0699651e-07,0.5851050291118742,0.47003336451354705,groups,,,,-20.1399,-49.9301
181519,6054721500.0,56.87535,0.06998414,178820528.0,66236183000.0,6076095000.0,0.0194,0.077065974,0.070061736,0.028224403,0.009196205,0.0047017853,0.011675441,0.58028066,0.025426805,0.5937515,0.008537041,0.00079094555,0.003352382,0.0011863034,0.7097222,6.8604,40.2881,84.0561,10,474.29974699550496,76376760000.0,27000000000060,-16.873411,-18.248768,-18.949472,-19.266901,-19.56474,-19.776728,-19.865402,-20.065573,-19.794346,7.285876e-05,0.23792645177465566,0.7512808351689315,groups,,,,-20.1358,-51.0747
181931,5518792700.0,52.106266,0.89288974,3677647620.0,61501215000.0,5653124600.0,0.0161,0.025681973,0.010160213,0.011089546,0.001577206,0.0011038315,0.0042155073,0.69546187,0.004392227,0.72973454,0.0073178024,0.00057001936,0.0027789082,0.0008750942,0.7173977,6.8704,40.4299,83.3868,8,405.52841685262945,90021044000.0,27000000000060,-18.774614,-19.55427,-19.862991,-20.041365,-20.237581,-20.381487,-20.426865,-20.580933,-20.298311,3.4198332e-05,0.21399158981705046,0.8114230309502155,groups,,,,-20.1924,-50.4671
182434,1578373890.0,47.144794,0.0,0.0,49908179000.0,1580498180.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006354075,0.0005227895,0.0025938656,0.0008638456,0.72090626,7.5779,39.8254,82.955,14,172.45324887306415,56731374000.0,27000000000060,-15.294376,-16.819298,-17.54095,-17.857227,-18.134232,-18.313133,-18.385618,-18.573101,-18.281155,7.679474e-12,0.2073940907011198,0.806403685722078,groups,,,,-19.6686,-49.7863
183247,7170709500.0,47.6132,0.0,90054752.0,34746221000.0,7175167000.0,0.0253,0.0,0.10477205,0.0,0.0,0.0,0.0,0.0,0.040357627,0.51591986,0.01114862,0.0011080521,0.0041908575,0.0014133719,0.69664866,7.2809,39.9191,82.9787,12,328.94033226027483,34980966000.0,27000000000060,-16.952461,-18.55402,-19.289324,-19.603683,-19.909527,-20.15248,-20.258343,-20.468714,-20.212973,2.2258195e-10,0.5325624030536775,0.6166767926690304,groups,,,,-19.9383,-49.8836
183915,1073596420.0,43.938164,0.0,0.0,33881630700.0,1073596420.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00528559,0.00036528203,0.0020849488,0.0005758053,0.72776043,7.1651,40.2603,83.1113,21,458.48897546724066,36035744000.0,27000000000060,-14.795022,-16.281576,-16.992033,-17.310728,-17.573984,-17.722061,-17.77798,-17.954597,-17.649595,1.3050245e-13,0.12061161464530579,0.837005834420409,groups,,,,-19.9727,-50.1116
183995,2636824060.0,39.540615,0.0,0.0,22036611100.0,2666922500.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059843943,0.00041371147,0.0022787605,0.0006446301,0.7245713,7.1065,39.8843,82.2416,20,270.28477458969087,25093371900.0,27000000000060,-15.776626,-17.308163,-18.030851,-18.350914,-18.627771,-18.793015,-18.85761,-19.043915,-18.743961,1.2108921e-12,0.1098531842740944,0.7442291823249809,groups,,,,-20.215,-49.2021
184211,2361155330.0,51.044235,0.0,0.0,15740319700.0,2361155330.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007412591,0.0005931583,0.0028747611,0.0009192749,0.71694696,7.0494,39.955,83.1233,28,709.6613629048717,15740319700.0,27000000000060,-15.71637,-17.270311,-18.000359,-18.3214,-18.606955,-18.793655,-18.872042,-19.06537,-18.780514,0.0,0.18754885230187035,0.826189018897757,groups,,,,-20.1378,-50.0713
184730,1927102460.0,39.954075,0.040264845,87922464.0,20154456100.0,1927102460.0,0.0149,0.060795616,0.04113018,0.023110421,0.0060044127,0.0033302943,0.010427469,0.61474186,0.01490314,0.6617981,0.0067853,0.0005290449,0.0026297006,0.0008528922,0.7200133,7.1431,40.286,83.7809,26,569.2218921475175,20185352200.0,27000000000060,-16.220413,-17.486961,-18.109118,-18.392956,-18.651964,-18.826954,-18.899918,-19.083717,-18.808405,1.3235125e-07,0.24010279199650209,0.6798015648714144,groups,,,,-19.8982,-50.7612
185374,1462931840.0,41.280018,0.0,0.0,17605183500.0,1462931840.0,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075707003,0.00059274735,0.0028704961,0.00082972104,0.71653026,7.0488,39.7204,83.091,30,522.1565857096892,17608800300.0,27000000000060,-15.284565,-16.823559,-17.545933,-17.861137,-18.142172,-18.328045,-18.405193,-18.595798,-18.306383,5.808957e-12,0.3314851193217777,0.6866432833061744,groups,,,,-20.1843,-49.9849
185895,4024087810.0,54.091053,0.0798274,172067280.0,76346687000.0,4047505920.0,0.0196,0.07137027,0.046623584,0.027308771,0.006865853,0.004388073,0.010955882,0.5911304,0.019459534,0.6478882,0.008679706,0.0007875698,0.0033459903,0.0011421313,0.70924693,62.0904,54.8438,89.6039,7,393.6156913792945,116943905000.0,27000000000065,-16.837147,-18.07471,-18.70659,-19.001102,-19.289646,-19.502768,-19.59085,-19.789337,-19.525457,8.758309e-07,0.3116687903036178,0.6507251681633242,groups,,,,37.0292,-50.06
186216,5451417100.0,57.322342,0.047706448,332893280.0,87426294000.0,5554818600.0,0.0166,0.053821687,0.011148831,0.0204975,0.0056576855,0.0028108303,0.008907571,0.6335962,0.00435581,0.72775614,0.007517863,0.0005756041,0.0028756927,0.0008896542,0.7164744,63.3816,54.4427,88.9661,5,296.3025006222526,188066890000.0,27000000000065,-17.34697,-18.667213,-19.292736,-19.57495,-19.838938,-20.02036,-20.09588,-20.281334,-19.998566,1.0310045e-08,0.47221727052302964,0.6926059685476792,groups,,,,38.1299,-49.1275
