id,xslice,yslice,SM,x,Metal,y,z
144242, 42.2873,-34.3499,2382857730.0000, 69.5991,  0.0136, 54.8045, 74.5584
144412, 41.8691,-34.8849,2900176640.0000, 69.0937,  0.0121, 54.8804, 75.0061
144877, 42.2066,-34.7274,2585387010.0000, 69.4606,  0.0139, 54.8316, 74.9211
150906, 48.8520,-49.0213,1833281790.0000, 72.2340,  0.0137, 67.6334, 87.2230
153309, 47.0752,-17.8367,10477152300.0000, 77.3900,  0.0248, 50.3040, 59.8302
154201, 47.5889,-17.3191,4309050400.0000, 77.9558,  0.0153, 50.4569, 59.3552
154676, 46.9224,-17.9100,3600735490.0000, 77.2411,  0.0168, 50.2029, 59.9045
155195, 46.9481,-17.5119,3084574720.0000, 77.3543,  0.0170, 49.9884, 59.5618
155670, 46.1977,-18.0920,1505338750.0000, 76.4200,  0.0136, 50.6958, 59.8208
156798, 26.2960,-39.2417,49823547000.0000, 54.1136,  0.0251, 46.3734, 78.9037
159350, 25.8844,-39.0733,27196526600.0000, 53.7698,  0.0241, 46.0671, 78.7399
160527, 26.1527,-39.3016,21739722800.0000, 53.9907,  0.0235, 46.1705, 78.9940
161708, 25.6008,-39.1526,4282664450.0000, 53.5011,  0.0161, 45.8836, 78.8186
162233, 26.0869,-39.1098,4711344600.0000, 53.9267,  0.0165, 46.3499, 78.7370
162562, 26.3355,-39.3051,3434020100.0000, 54.2045,  0.0168, 45.9503, 79.0919
163512, 25.9293,-39.6395,1166863870.0000, 53.6675,  0.0120, 46.5316, 79.1984
165250, 42.2193,-32.0971,44485825000.0000, 69.5084,  0.0220, 57.2165, 71.5856
168530, 42.4028,-31.9872,23519096800.0000, 69.7662,  0.0178, 56.8062, 71.6200
169859, 42.2469,-32.0985,12846335000.0000, 69.5590,  0.0229, 57.0538, 71.6367
171175, 41.7595,-32.0361,1684715140.0000, 68.9941,  0.0155, 57.6592, 71.3168
171945, 42.4418,-31.8406,1463675010.0000, 69.8645,  0.0131, 56.5376, 71.5513
172898,  0.3817,-52.8480,10947356700.0000, 29.5777,  0.0192, 23.1214, 94.3704
