id,xslice,yslice,SM,x,Metal,y,z
2081386,-10.9765,-54.6175,4217854720.0000, 18.6731,  0.0193, 18.1781, 95.4305
2089822,-13.0912, -8.1618,7327868400.0000, 21.9825,  0.0169, 26.6771, 45.3090
2119506, 46.1803, 42.4134,1152456190.0000, 91.1147,  0.0117,  8.2498,  9.7273
2458050, 19.6909,-39.3783,11310654500.0000, 48.0424,  0.0202, 42.5012, 78.8833
2458629, 19.8763,-39.3798,8237183000.0000, 48.1818,  0.0216, 42.8210, 78.8315
2499801, 36.6043,-10.5100,2819946500.0000, 70.2966,  0.0159, 33.9957, 54.8912
2543066, -2.7662,  0.3390,3164802300.0000, 36.0136,  0.0162,  9.2439, 43.3279
2545744,  0.8935, 43.8432,1506373890.0000, 47.2046,  0.0123,  0.0456,  2.1406
2557898, -8.6936,-65.8992,1631671300.0000, 12.6863,  0.0149, 64.7654, 94.5841
2558495, -8.5316,-66.2720,1449101180.0000, 12.7547,  0.0177, 65.0477, 94.9170
2588546, 30.7390,-11.0600,1051088700.0000, 64.2024,  0.0146, 35.0476, 54.0787
2598652, 14.6363,-43.9069,1643154050.0000, 42.8664,  0.0170, 38.8214, 83.5781
2730060, 63.5302,-53.8639,3190134270.0000, 88.6711,  0.0177, 50.4822, 99.5843
2730455, 63.4956,-53.6543,1480307330.0000, 88.6432,  0.0124, 50.6445, 99.3195
2742095,-14.9525,-65.3982,1966956540.0000,  6.3121,  0.0154, 66.0729, 92.5563
2742486,-15.2539,-65.1975,4103473660.0000,  6.0499,  0.0152, 65.9992, 92.3160
2742763,-15.1814,-64.9045,4813333500.0000,  6.1736,  0.0194, 65.9344, 92.0482
2754914, 65.9847,-53.0025,10615875600.0000, 89.0320,  0.0172, 65.9933, 94.9046
2755695, 45.5553, 40.9519,2305410300.0000, 90.7519,  0.0149,  4.9537, 12.0069
2777014,  1.7318,-28.9219,3825141760.0000, 32.3097,  0.0150, 37.3770, 66.2977
2779462, 39.5113, 15.6765,1100458240.0000, 76.4984,  0.0128, 37.1259, 27.8521
2779690, 39.3226, 15.5972,2159556610.0000, 76.3595,  0.0154, 36.6980, 28.0154
2800284,  1.7399, 43.9015,3453845760.0000, 48.0606,  0.0180,  0.0371,  2.2401
2834699, -8.4406,-68.9518,2402195200.0000, 12.5569,  0.0139, 64.3887, 97.8488
