id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
148139, 48.6998,-49.8059,  0.4186,  2.2202,  8.5206,2551069180.0000, 71.7941,  0.0167, 68.8616, 87.6585
148479, 49.2942,-49.5441,  0.7558, 14.1008,  8.5206,1209709820.0000, 72.4733,  0.0133, 68.5298, 87.5924
148735, 48.4857,-49.9249,  0.2021,  1.9782,  8.5206,2802275840.0000, 71.7667,  0.0123, 67.4362, 88.1313
149094, 48.5389,-50.3372,  0.1015,  2.2874,  8.5206,1684322300.0000, 71.6345,  0.0164, 68.3217, 88.3190
149481, 49.4943,-49.5705,  0.5755, 14.1008,  8.5206,1109811710.0000, 72.6932,  0.0135, 68.3652, 87.7015
149701, 48.6021,-49.4365,  0.6964,  1.9782,  8.5206,5928681000.0000, 71.6771,  0.0174, 69.3654, 87.1253
150576, 48.4067,-50.0431,  0.0601,  1.9782,  8.5206,2561082880.0000, 71.6591,  0.0144, 67.5183, 88.2147
161352, 26.8323,-38.7478,  0.0167,  1.5235,  1.3293,2463917310.0000, 54.5955,  0.0108, 47.2484, 78.2590
174508, -0.3803,-52.0827,  0.4535,  0.7612,  5.0297,5855156700.0000, 28.9666,  0.0176, 22.8306, 93.5284
175125,  1.4010,-52.7156,  0.0594,  1.3869,  2.9003,4134272260.0000, 30.6215,  0.0148, 23.0823, 94.4346
188454, 38.0280,-49.6481,  0.2965,  0.4144,  1.0809,2964344320.0000, 63.0430,  0.0160, 55.5792, 89.1666
210543, 43.7737,-62.4882,  0.2764,  0.0000,  2.4842,1459284860.0000, 63.5186,  0.0161, 79.6179, 96.7363
212420, 43.9586,-61.9125,  0.7174,  0.0000,  2.4842,1457008000.0000, 63.8478,  0.0172, 79.1833, 96.3024
215850,-11.2933, 29.9412,  0.1007,  0.6038,  4.9724,1999499010.0000, 31.4850,  0.0128, 10.8654, 11.1023
242403, 61.1615,-23.0685,  0.2069,  0.7252,  1.4091,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 71.1903, -8.9993,  0.3712,  4.8788, 10.4239,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809, 36.5403, 16.1935,  3.0659,  0.0000,  2.5346,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781, 54.3905, 29.1129,  0.7362,  0.8216,  4.0509,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
1001280,-24.2998,-27.6733,  0.3410,  0.5143,  1.5294,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1042132,-23.4003,-22.2609,  0.4113,  3.1702,  3.2264,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,-23.5578,-21.8209,  0.4322,  3.2896,  3.2264,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1363183,-21.9885,-22.2776,  0.3057,  0.0000,  8.3970,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576,-21.8860,-22.4824,  0.5343,  0.0000,  8.3970,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1367583, 57.3096, 44.0767,  0.6063,  4.4784,  3.3406,1607715580.0000, 97.2258,  0.0149, 45.0294,  0.0001
1398177,  7.7626,  6.5303,  2.5433,  1.2539,  7.3314,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1412359,-16.2718,-17.9437,  1.0204,  0.0000,  1.1079,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1421963,-25.2224,-30.1524,  0.3415,  2.9859,  2.9992,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1709590, 18.4069, 21.8787,  2.4672,  3.8857,  4.3186,2769433090.0000, 59.3787,  0.0150, 15.4440, 23.5671
1731981, -1.0870,-16.0330,  0.1878,  5.2879, 12.7057,1225141380.0000, 34.3473,  0.0137, 16.2824, 58.4122
1743068, -1.5797, 34.5970,  0.4943,  0.5953,  2.1784,1042692740.0000, 41.3178,  0.0140, 14.6873,  7.1006
1755167, 21.4432, 19.9292,  0.8917,  0.0495,  1.1038,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1766384,-18.5979,-60.1708,  0.5423,  1.8708,  4.9473,1266968960.0000,  7.2456,  0.0139, 39.2590, 93.9038
1768534,-16.8497,-26.6287,  0.1916,  2.7543,  7.7213,9135002600.0000, 15.7222,  0.0201, 25.7175, 63.7187
1769021,-16.0713,-26.2043,  0.1230,  1.7370,  7.7213,1320068220.0000, 16.7189,  0.0149, 24.6143, 63.7323
1770033,-16.5015,-25.5352,  0.6947,  3.3703,  7.7213,2526841860.0000, 16.3952,  0.0127, 24.5381, 62.9909
1783892, 44.6895, -7.9133,  0.0246,  5.5888,  3.1532,2213619460.0000, 79.4881,  0.0138, 28.8506, 55.1489
1786051, 61.0166,-20.0518,  2.1360,  0.0000,  1.4091,1326909700.0000, 91.7154,  0.0147, 45.4013, 66.0144
2043242,-26.5553,-29.3940,  0.2707,  1.7672,  2.7845,1615963140.0000,  6.4567,  0.0148, 19.8721, 66.3480
2047699, 49.3719,-41.6487,  1.9002,  0.0000,  1.7704,40612995000.0000, 72.8201,  0.0268, 74.5419, 77.9018
2049352, 49.9514,-41.3933,  1.6584,  0.0000,  1.7704,2373935360.0000, 73.4035,  0.0131, 74.7704, 77.6857
2051379, 19.4516,-14.6374,  0.0358, 10.7313,  7.8036,4830509100.0000, 47.8781,  0.0148, 66.7172, 46.9531
2060344, 36.8771, 16.6527,  3.0960,  0.0000,  2.5346,2731931390.0000, 76.7027,  0.0158, 18.2386, 31.5498
2061100, 35.7143,-46.0561,  0.0836,  0.0000,  2.3220,5952214000.0000, 60.1375,  0.0186, 63.3121, 82.9524
2061545, 35.6928,-46.7731,  0.2572,  1.9203,  2.3220,1307038210.0000, 60.0319,  0.0149, 63.1830, 83.7155
2061918, 35.5808,-46.1589,  0.0381,  0.0927,  2.3220,1269969020.0000, 60.0457,  0.0130, 62.9172, 83.1410
2062484, 37.3329, 10.0494,  0.0246,  3.7074,  9.0108,14873682900.0000, 74.5978,  0.0252, 29.5551, 35.2672
2064869, 32.5046,-50.6097,  0.1030,  0.3554,  2.7391,1421917950.0000, 59.4523,  0.0122, 41.0922, 93.0999
2074603, 21.7682, 49.0131,  0.7169,  0.0000,  5.1609,1269623550.0000, 68.7031,  0.0145,  0.8511,  0.5067
2090628, 27.0592, 35.5253,  0.1948,  0.0068,  7.0616,3790094340.0000, 70.5344,  0.0153, 11.5728, 12.3061
2104305,-28.4858, 29.3791,  0.2287,  5.5335,  5.8138,1733908860.0000, 10.0930,  0.0138, 39.6900,  0.5880
2108095, 55.8716, 32.4814,  0.0089,  0.7068,  2.9476,2572177150.0000, 91.6639,  0.0169, 62.2915,  6.8295
2111199, 56.3933, 26.2297,  2.3049,  2.8199,  4.0509,1132963580.0000, 90.7699,  0.0142, 65.9466, 12.3019
2118336, -2.4814, 34.6326,  0.0933,  0.0000,  2.1784,3883668990.0000, 39.5278,  0.0176, 20.9393,  5.1825
2122834, 45.7288,-21.0543,  0.2765,  0.8461,  2.6724,7791466000.0000, 75.4492,  0.0191, 51.2459, 62.6057
2123500, 45.5160,-21.0293,  0.0833,  0.9208,  2.6724,2115586300.0000, 75.1855,  0.0130, 51.6267, 62.4364
2287113, 23.7234, -4.0749,  0.0000,  0.0000,  2.3029,2714240510.0000, 56.7582,  0.0172, 45.0322, 42.9149
2312305, 19.3168, 24.8801,  0.0024,  4.9068,  4.3186,1903815810.0000, 61.3329,  0.0149, 11.1382, 21.8543
2312558, 19.4358, 25.1309,  0.1388,  4.7680,  4.3186,1622199420.0000, 61.4147,  0.0159, 11.6489, 21.4804
2316175, 46.2664, 32.9477,  0.4225,  1.8260,  9.4997,2056254340.0000, 83.3584,  0.0147, 53.6635,  6.9435
2326297, 29.5604,-43.2882,  0.1055,  3.5414,  5.6305,1047642430.0000, 57.1871,  0.0130, 43.6628, 84.3799
2331359, 21.5789,  0.4338,  0.2470,  3.8600,  6.1221,2875570180.0000, 55.8680,  0.0183, 40.7631, 39.0890
2331971, 54.7988,-32.6515,  0.0104,  0.0000,  4.1179,15842029600.0000, 85.2305,  0.0238, 34.6705, 80.6632
2333157, 54.7673,-32.5792,  0.0249,  0.0447,  4.1179,1730145150.0000, 85.2138,  0.0156, 34.6394, 80.5922
2338567, 70.8312,-17.9718,  2.2092,  0.0000,  3.7341,1861427460.0000, 97.9918,  0.0147, 72.2406, 58.3455
