id,xslice,yslice,SM,x,Metal,y,z
1338445, 27.5127,  9.0341,1330057980.0000, 74.3199,  0.0139, 76.5495, 39.2376
2434104, 13.4279,-36.9499,7243078100.0000, 58.5847,  0.0165, 24.0558,  1.3127
2523868, 13.3113,-32.2088,2400340740.0000, 60.8485,  0.0157, 38.1858,  3.0867
2524431, 12.8879,-32.6283,2547159300.0000, 60.4954,  0.0163, 38.0438,  2.6112
2526168,-19.6782, 77.1783,1972157310.0000, 14.5784,  0.0169, 95.1917, 94.1129
2568150, -5.3658,-17.3349,1649398400.0000, 47.3730,  0.0135, 73.5759,  6.8388
2621837, -0.9876,-24.5903,4461015600.0000, 43.7677,  0.0154, 34.8320,  8.5441
2622403, -0.8426,-24.2732,4967497700.0000, 43.8862,  0.0146, 35.0445,  8.8465
2627021,-38.7099, 39.0434,9292465200.0000,  0.1233,  0.0175, 75.1080, 56.2862
2730060, 60.6828, 57.1917,3190134270.0000, 88.6711,  0.0177, 50.4822, 99.5843
2730455, 60.5614, 56.9855,1480307330.0000, 88.6432,  0.0124, 50.6445, 99.3195
2737661, 21.4260, -6.5376,1515266940.0000, 60.5076,  0.0141, 30.5065, 32.0343
2747004,  1.8493,-26.0481,8226919400.0000, 55.1391,  0.0219, 67.0356,  0.9278
2754914, 56.9371, 56.5057,10615875600.0000, 89.0320,  0.0172, 65.9933, 94.9046
2764956,-32.6430, 51.0418,3434347010.0000,  8.6921,  0.0138, 96.9745, 64.9562
2765653,-32.3149, 51.0148,1000066500.0000,  8.9480,  0.0128, 96.6626, 65.0601
2777910,-38.4939,  2.5125,2934974460.0000,  5.6004,  0.0168, 59.3278, 23.0358
2801275,-51.9357,  9.7081,2792635140.0000,  0.1021,  0.0168, 97.8539, 19.4944
2834699,-14.8200, 73.5098,2402195200.0000, 12.5569,  0.0139, 64.3887, 97.8488
2837822,-10.9997, 75.8155,2446077180.0000, 23.8525,  0.0174, 96.1782, 94.2862
2840143,-21.0159,-17.2521,2261618430.0000, 35.3131,  0.0172, 87.8192,  0.8013
2840570,-21.1698,-17.0517,1023828100.0000, 35.1156,  0.0145, 87.8475,  0.9652
2862600, 13.7158, 33.9771,1449090430.0000, 55.6106,  0.0126, 82.1172, 60.2848
2866135,-36.9970, 39.9251,1853459970.0000,  7.2474,  0.0174, 97.3327, 52.8716
2966845, -2.9130, 76.3058,1751360770.0000, 32.6982,  0.0148, 99.6622, 95.6749
2979099, 51.7351,  7.3175,10629851100.0000, 99.4529,  0.0175, 78.4245, 41.9950
2996732, 14.2957,-38.3678,2129857410.0000, 59.2602,  0.0148, 21.8796,  0.5215
3017361, 68.0179, 33.3055,4259845890.0000, 99.5381,  0.0145, 40.5260, 79.2134
3023757,  0.8267,-27.1704,1243577860.0000, 49.6190,  0.0155, 48.1747,  3.5376
3050652,-19.1087,-19.3188,1628083330.0000, 36.4994,  0.0141, 82.9091,  0.1401
3063185, 13.9511,-37.0972,1590728700.0000, 58.5223,  0.0137, 21.5988,  1.7836
3100699,-23.2412, 61.5898,3486670340.0000,  9.0946,  0.0111, 72.0279, 82.6214
3127864,-38.7662, 40.4123,2948624130.0000,  0.4622,  0.0142, 78.0355, 57.0346
3139064, 14.0688, 36.2445,1154956420.0000, 57.9637,  0.0160, 92.2735, 60.5055
3145503,-27.6634, 11.1613,2294803200.0000, 11.7760,  0.0149, 49.6167, 35.9037
3168010,-25.7797,-24.5216,1109293440.0000, 19.7273,  0.0150, 37.8657,  2.9962
3186668,  4.2446,-28.6036,1730950530.0000, 56.5527,  0.0114, 60.6086,  0.1920
3270411, 23.9326, 53.5496,2151779070.0000, 51.2162,  0.0122, 44.0607, 89.8912
3300713, 44.8312, 26.0261,1586784380.0000, 84.2192,  0.0146, 64.2789, 62.3008
3301442, 21.5441, -6.8904,1443458180.0000, 63.2986,  0.0149, 40.6965, 29.5763
3315435, 20.2494,-30.8341,1284561920.0000, 64.5536,  0.0133, 26.8092,  8.2344
3365427,-10.4199, 31.6831,1417655040.0000, 31.1834,  0.0148, 78.6732, 53.8554
3591134,-14.7153, 76.0296,2247732220.0000, 13.5944,  0.0124, 70.5875, 99.0990
3648926, 54.9096,-27.4676,1417377020.0000, 99.2799,  0.0165, 30.4363, 17.8151
3688933, 56.5009, 55.4875,2209725440.0000, 89.0666,  0.0120, 66.8320, 93.6219
3750667, 11.6392,-35.8359,1228892670.0000, 57.1805,  0.0134, 26.6865,  1.5195
3754803, 66.9414, 28.6512,1213580030.0000, 98.0268,  0.0136, 34.1570, 75.6656
3822882,-39.6729, 45.6824,2764165630.0000,  0.6775,  0.0129, 87.7311, 60.1058
3828889, 19.8938, 51.2739,1027398080.0000, 48.0855,  0.0135, 45.3667, 86.5272
3851363, 23.7859, 71.1610,1189096700.0000, 60.7016,  0.0123, 99.6629, 95.8879
3876521,-30.8036, 13.9247,1798212990.0000, 10.3385,  0.0138, 59.0958, 36.0605
3892761, 14.6269, 38.3578,1215699970.0000, 44.8159,  0.0143, 40.3284, 73.5841
3895933,  1.9100,-28.9552,1744542850.0000, 51.2941,  0.0133, 48.7243,  1.8528
3924830,-30.4475, 16.8562,1072682370.0000, 10.1343,  0.0155, 59.8178, 38.9175
4051167,-22.0179, 14.2317,2256102140.0000, 22.7206,  0.0147, 73.5876, 35.1070
4075112,-35.4447, 18.5139,1237719550.0000,  4.7840,  0.0159, 60.0826, 39.5182
4131252, 23.4739, 68.9363,1351305860.0000, 60.5811,  0.0155, 98.1932, 93.9039
4140808, -7.4841, 71.2457,1171170940.0000, 26.9019,  0.0125, 89.7699, 91.7541
4182834,-33.9644, 19.7942,1061739460.0000,  5.3319,  0.0116, 57.6852, 41.5988
4209798, 52.5155,  7.4391,15795520500.0000, 99.9958,  0.0278, 77.6091, 42.4440
4244681, 20.2443,-29.2036,1268654210.0000, 67.4084,  0.0144, 39.7196,  7.1700
4670342, 60.4102, 56.8919,1525746560.0000, 88.2954,  0.0140, 49.7759, 99.3768
4710080, 46.0263, 23.9420,1081465980.0000, 86.0865,  0.0130, 64.8464, 60.3350
