id,xslice,yslice,SM,x,Metal,y,z
2,-56.0283, 42.4658,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632,-49.0875, 41.2412,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794,-55.8869, 42.1772,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302,-55.9107, 41.8873,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478,-49.1685, 41.1066,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264,-49.0476, 41.3976,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474,-55.9214, 42.3675,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851,-49.1903, 41.1783,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818,-55.0743, 42.0581,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903,-48.1388, 40.6623,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367,-48.0683, 41.1649,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116,-48.8596, 41.1831,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641,-54.9913, 41.7496,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157,-49.1771, 41.2181,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658,-49.5366, 40.4843,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469,-50.9119, 39.7378,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177,-48.6777, 41.6891,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879,-56.5916, 42.5125,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548,-54.8078, 41.8394,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952,-48.9734, 41.3015,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905,-57.2333, 42.9234,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635,-56.9610, 40.9043,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234,-57.7071, 43.3879,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262,-51.3544, 39.1579,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049,-48.4789, 41.6265,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842,-56.4843, 43.0452,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652,-54.9744, 43.0240,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460,-51.6844, 39.1679,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025,-56.1948, 43.0113,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680,-58.2811, 43.0705,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093,-47.7869, 40.8302,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442,-49.0422, 40.9194,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897,-54.7541, 42.1263,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829,-51.6033, 37.8945,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129,-50.0465, 40.5333,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759,-58.1700, 43.6117,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530,-50.5121, 40.6813,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988,-54.4496, 43.0350,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
52523,-48.8107, 40.9349,10966565900.0000, 18.2763,  0.0208, 79.6416, 53.2956
53228,-54.5031, 41.6409,4268648960.0000, 12.4930,  0.0167, 80.4536, 54.1979
54095,-56.3121, 42.5578,8769028100.0000, 10.8882,  0.0183, 81.1324, 55.2424
54528,-55.9823, 42.1694,15000535000.0000, 11.1871,  0.0211, 80.7798, 55.0237
55308,-49.6985, 40.7777,7901290500.0000, 17.6119,  0.0190, 79.2236, 54.0097
55734,-50.7187, 40.8514,3444192510.0000, 16.7779,  0.0154, 79.0800, 54.6961
56192,-55.6007, 41.8981,7259525600.0000, 11.3533,  0.0188, 80.7600, 54.3315
56544,-56.3942, 42.3842,10555963400.0000, 10.6940,  0.0229, 81.0894, 54.9251
56966,-48.8457, 41.4011,24500727800.0000, 18.3308,  0.0233, 80.0034, 53.6336
57962,-51.2513, 39.3973,15569965100.0000, 15.6576,  0.0232, 78.3119, 52.9378
59098,-50.9033, 39.2479,9521174500.0000, 15.9474,  0.0196, 78.2303, 52.6923
59535,-51.4989, 38.5409,2723581180.0000, 15.5038,  0.0131, 77.3459, 53.0540
59942,-55.2554, 41.8049,4179014140.0000, 11.7477,  0.0179, 80.6095, 54.3818
60284,-49.5393, 40.3801,3498993410.0000, 17.7850,  0.0126, 78.8098, 53.9371
60682,-48.6564, 42.1398,8423742000.0000, 18.1863,  0.0196, 81.1316, 52.8689
61244,-56.2172, 42.8695,1903144580.0000, 11.0118,  0.0165, 81.4105, 55.3656
61600,-49.4639, 40.8383,11907090400.0000, 17.6594,  0.0215, 79.5026, 53.4863
62996,-51.4938, 37.7955,4184239870.0000, 15.1502,  0.0163, 77.0192, 51.9521
63431,-48.1170, 40.1586,3529928450.0000, 18.7998,  0.0169, 79.0639, 52.5650
64010,-48.9437, 41.2932,11549554700.0000, 18.2844,  0.0215, 79.8351, 53.7654
64560,-50.4713, 39.4221,2385228800.0000, 16.0560,  0.0168, 78.7820, 51.7971
65349,-54.5153, 41.9115,4537515000.0000, 12.6088,  0.0158, 80.5748, 54.5939
65696,-49.0158, 41.3074,18428780500.0000, 18.0747,  0.0265, 80.0101, 53.4168
66177,-49.7662, 41.5633,7371783700.0000, 17.3266,  0.0180, 80.2632, 53.6070
66894,-54.1890, 42.7812,5616771600.0000, 12.3704,  0.0155, 82.1037, 53.2214
67362,-55.6756, 43.2302,9273958400.0000, 11.4528,  0.0171, 81.8886, 55.0786
67922,-49.1000, 41.2303,3452675840.0000, 17.8878,  0.0151, 80.0527, 53.1444
68376,-48.4175, 41.2451,3797694210.0000, 19.0806,  0.0145, 79.4720, 54.3770
