#OK
#SQL= SELECT  
#	        SH.GalaxyID,
#		FOF.Group_M_Crit200 as M,                                                          
#	                     FOF.Group_R_Crit200 as R,
#	                      FOF.GroupID as grpid,                                                              
#	                      FOF.NumOfSubhalos as Num,           
#	        SH.CentreOfPotential_x as sh_x,         
#		SH.CentreOfPotential_y as sh_y,         
#		SH.CentreOfPotential_z as sh_z,         
#		FOF.GroupCentreOfPotential_x as fof_x,         
#		FOF.GroupCentreOfPotential_y as fof_y,         
#		FOF.GroupCentreOfPotential_z as fof_z,
#		SH.MassType_Star as mstar, 
#		FOF.GroupMass as fof_mass,
#		square(SH.CentreOfPotential_x-FOF.GroupCentreOfPotential_x) 
#			+ square(SH.CentreOfPotential_y-FOF.GroupCentreOfPotential_y)
#			+ square(SH.CentreOfPotential_z-FOF.GroupCentreOfPotential_z) as dist
#	FROM  
#		RefL0100N1504_Subhalo as SH,              
#		RefL0100N1504_FOF as FOF           
#	WHERE  
#		SH.MassType_Star > 1.0e9     
#		and SH.SnapNum = 27              
#		and FOF.SnapNum = SH.SnapNum             
#		and FOF.GroupID = SH.GroupID
#	ORDER BY 
#	          FOF.GroupID
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 194 millisec
#COLUMN 1 name=GalaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=M JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=R JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=grpid JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=Num JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 6 name=sh_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=sh_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=sh_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=fof_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=fof_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=fof_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=mstar JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=fof_mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=dist JDBC_TYPE=8 JDBC_TYPENAME=float
GalaxyID,M,R,grpid,Num,sh_x,sh_y,sh_z,fof_x,fof_y,fof_z,mstar,fof_mass,dist
59040507,2.89482943E14,1349.7325,27000000000002,9152,9.321523,35.1227,54.5659,9.122603,35.035015,54.5236,2.7768832E9,3.34550907E14,0.049046547941543395
59040871,2.89482943E14,1349.7325,27000000000002,9152,9.182536,35.368073,54.66599,9.122603,35.035015,54.5236,2.76844954E9,3.34550907E14,0.1347933325159829
59041222,2.89482943E14,1349.7325,27000000000002,9152,9.695002,35.057045,53.979767,9.122603,35.035015,54.5236,1.99031642E9,3.34550907E14,0.6238811644952875
59041480,2.89482943E14,1349.7325,27000000000002,9152,8.452892,33.562847,53.073444,9.122603,35.035015,54.5236,1.02537235E9,3.34550907E14,4.718747307787453
59041721,2.89482943E14,1349.7325,27000000000002,9152,9.201978,34.816975,54.589664,9.122603,35.035015,54.5236,1.17407962E9,3.34550907E14,0.0582062369248888
59042033,2.89482943E14,1349.7325,27000000000002,9152,9.3492365,34.973175,54.394123,9.122603,35.035015,54.5236,3.13002982E9,3.34550907E14,0.07195141217744094
59042446,2.89482943E14,1349.7325,27000000000002,9152,9.458444,35.340645,53.650455,9.122603,35.035015,54.5236,2.15707238E9,3.34550907E14,0.9685822259525594
59042907,2.89482943E14,1349.7325,27000000000002,9152,8.957904,34.445587,54.543667,9.122603,35.035015,54.5236,1.53266752E9,3.34550907E14,0.3749538656848017
59043068,2.89482943E14,1349.7325,27000000000002,9152,8.150143,35.349827,55.074387,9.122603,35.035015,54.5236,1.36897306E9,3.34550907E14,1.3481505020690747
59043219,2.89482943E14,1349.7325,27000000000002,9152,8.78017,35.11786,55.209892,9.122603,35.035015,54.5236,1.06085203E9,3.34550907E14,0.5951184160012417
59043410,2.89482943E14,1349.7325,27000000000002,9152,9.264939,35.567886,53.44151,9.122603,35.035015,54.5236,2.92542131E9,3.34550907E14,1.4751349848411337
59043690,2.89482943E14,1349.7325,27000000000002,9152,9.203182,34.840908,54.614464,9.122603,35.035015,54.5236,2.51931776E9,3.34550907E14,0.052426445582568704
59044122,2.89482943E14,1349.7325,27000000000002,9152,9.218784,34.654907,54.50044,9.122603,35.035015,54.5236,1.47998144E9,3.34550907E14,0.15426928597389633
2721237,2.89482943E14,1349.7325,27000000000002,9152,9.104213,35.131947,54.531055,9.122603,35.035015,54.5236,6.2172418E10,3.34550907E14,0.00978948456759099
2727612,2.89482943E14,1349.7325,27000000000002,9152,9.190545,34.974747,54.620495,9.122603,35.035015,54.5236,4.3386073E10,3.34550907E14,0.01763666385159013
9498013,2.89482943E14,1349.7325,27000000000002,9152,9.04469,34.021366,53.549496,9.122603,35.035015,54.5236,1.68956592E11,3.34550907E14,1.9824369260495587
9539938,2.89482943E14,1349.7325,27000000000002,9152,8.003485,35.418514,54.91176,9.122603,35.035015,54.5236,3.08642816E10,3.34550907E14,1.5501640099400902
9542933,2.89482943E14,1349.7325,27000000000002,9152,9.508234,34.789204,54.27537,9.122603,35.035015,54.5236,3.08040376E10,3.34550907E14,0.2707523637736813
9544192,2.89482943E14,1349.7325,27000000000002,9152,9.521365,34.818733,54.2487,9.122603,35.035015,54.5236,4.4904438E9,3.34550907E14,0.28136008759611286
9544766,2.89482943E14,1349.7325,27000000000002,9152,9.918116,37.262215,52.984726,9.122603,35.035015,54.5236,3.9128433E10,3.34550907E14,7.961395564919258
9546367,2.89482943E14,1349.7325,27000000000002,9152,9.402785,34.775448,54.094814,9.122603,35.035015,54.5236,5.3323895E10,3.34550907E14,0.3297355412505567
9549226,2.89482943E14,1349.7325,27000000000002,9152,9.340714,35.132336,55.199463,9.122603,35.035015,54.5236,4.2277712E10,3.34550907E14,0.5138322918392078
9550846,2.89482943E14,1349.7325,27000000000002,9152,8.994411,33.651344,54.427105,9.122603,35.035015,54.5236,2.33718108E10,3.34550907E14,1.9402896676847377
9552227,2.89482943E14,1349.7325,27000000000002,9152,9.7065525,36.168888,55.156387,9.122603,35.035015,54.5236,3.21065062E10,3.34550907E14,2.0270823516557357
9554090,2.89482943E14,1349.7325,27000000000002,9152,9.158001,34.48187,54.71062,9.122603,35.035015,54.5236,4.6492684E10,3.34550907E14,0.34220011981324205
9556291,2.89482943E14,1349.7325,27000000000002,9152,8.802432,34.84578,54.11688,9.122603,35.035015,54.5236,4.0423506E10,3.34550907E14,0.30374345966265537
9557493,2.89482943E14,1349.7325,27000000000002,9152,9.115156,34.958435,54.6376,9.122603,35.035015,54.5236,2.43258327E10,3.34550907E14,0.018915603302048112
9519366,2.89482943E14,1349.7325,27000000000002,9152,8.906414,35.829098,55.811768,9.122603,35.035015,54.5236,4.8821436E10,3.34550907E14,2.336676854080906
9521793,2.89482943E14,1349.7325,27000000000002,9152,8.808518,35.43928,54.048542,9.122603,35.035015,54.5236,5.8794082E10,3.34550907E14,0.48776221654043184
9526568,2.89482943E14,1349.7325,27000000000002,9152,8.685006,33.636143,53.77644,9.122603,35.035015,54.5236,9.218809E10,3.34550907E14,2.7065861506598594
9530300,2.89482943E14,1349.7325,27000000000002,9152,9.2908535,34.498802,54.664997,9.122603,35.035015,54.5236,3.9779598E10,3.34550907E14,0.3358250944302199
9532695,2.89482943E14,1349.7325,27000000000002,9152,8.771523,34.979847,54.291267,9.122603,35.035015,54.5236,1.00877836E11,3.34550907E14,0.18027980100669083
9512114,2.89482943E14,1349.7325,27000000000002,9152,8.324968,35.503616,52.21015,9.122603,35.035015,54.5236,1.34404751E11,3.34550907E14,6.207859081078823
9560556,2.89482943E14,1349.7325,27000000000002,9152,9.2940445,35.12806,54.1639,9.122603,35.035015,54.5236,3.05865912E10,3.34550907E14,0.16743557574318402
9561734,2.89482943E14,1349.7325,27000000000002,9152,8.827646,35.052517,54.44563,9.122603,35.035015,54.5236,2.4102402E10,3.34550907E14,0.09338573793593241
9565394,2.89482943E14,1349.7325,27000000000002,9152,9.536493,34.75102,53.949127,9.122603,35.035015,54.5236,1.93038909E10,3.34550907E14,0.5819796567166122
9566509,2.89482943E14,1349.7325,27000000000002,9152,9.25642,34.987495,53.685207,9.122603,35.035015,54.5236,2.08786964E10,3.34550907E14,0.7230698106222917
9567313,2.89482943E14,1349.7325,27000000000002,9152,8.693323,32.895733,54.03143,9.122603,35.035015,54.5236,1.08003533E10,3.34550907E14,5.003043519617677
9563813,2.89482943E14,1349.7325,27000000000002,9152,8.882715,35.531143,54.250565,9.122603,35.035015,54.5236,2.42680627E10,3.34550907E14,0.37823859808213456
9569032,2.89482943E14,1349.7325,27000000000002,9152,8.358014,34.35869,55.265366,9.122603,35.035015,54.5236,1.55141448E10,3.34550907E14,1.5922286210443417
9569905,2.89482943E14,1349.7325,27000000000002,9152,9.315856,34.029007,54.6435,9.122603,35.035015,54.5236,9.9669514E9,3.34550907E14,1.0637748975132126
9571134,2.89482943E14,1349.7325,27000000000002,9152,9.479681,37.42511,53.44488,9.122603,35.035015,54.5236,9.6915026E9,3.34550907E14,7.003694397776599
9571768,2.89482943E14,1349.7325,27000000000002,9152,8.739261,34.938446,54.633907,9.122603,35.035015,54.5236,4.19665843E9,3.34550907E14,0.16844460860011168
9578505,2.93830323E14,1356.4794,27000000000003,7430,53.023113,4.868408,20.080612,52.425648,4.996927,20.125082,1.41631586E11,2.99987359E14,0.37545963362049406
3313794,2.93830323E14,1356.4794,27000000000003,7430,52.882195,3.083342,19.925718,52.425648,4.996927,20.125082,1.36830912E9,2.99987359E14,3.9099872929009507
3142703,2.93830323E14,1356.4794,27000000000003,7430,52.375496,4.7546725,20.132988,52.425648,4.996927,20.125082,1.67275558E9,2.99987359E14,0.06126483488333179
2947184,2.93830323E14,1356.4794,27000000000003,7430,52.39391,5.720907,20.722536,52.425648,4.996927,20.125082,3.86460211E9,2.99987359E14,0.8821063438774672
60021189,2.93830323E14,1356.4794,27000000000003,7430,52.989437,4.7586126,20.044327,52.425648,4.996927,20.125082,4.7934909E9,2.99987359E14,0.38117349381559507
60021707,2.93830323E14,1356.4794,27000000000003,7430,51.80275,5.514074,20.456295,52.425648,4.996927,20.125082,4.5036728E9,2.99987359E14,0.7651451809251739
60022069,2.93830323E14,1356.4794,27000000000003,7430,52.603672,5.1556644,20.168835,52.425648,4.996927,20.125082,4.6045343E9,2.99987359E14,0.05880458922570142
60022424,2.93830323E14,1356.4794,27000000000003,7430,52.324093,4.7401133,19.967945,52.425648,4.996927,20.125082,3.40265984E9,2.99987359E14,0.10095858967929416
60022812,2.93830323E14,1356.4794,27000000000003,7430,52.70871,5.388234,20.096245,52.425648,4.996927,20.125082,2.61414963E9,2.99987359E14,0.23407711480854232
60023044,2.93830323E14,1356.4794,27000000000003,7430,51.565784,5.159018,19.94986,52.425648,4.996927,20.125082,2.27712563E9,2.99987359E14,0.7963413258084984
60023214,2.93830323E14,1356.4794,27000000000003,7430,53.04467,4.703378,19.97776,52.425648,4.996927,20.125082,1.82646541E9,2.99987359E14,0.4910631485581689
60023464,2.93830323E14,1356.4794,27000000000003,7430,52.45612,5.508681,20.103542,52.425648,4.996927,20.125082,1.94391872E9,2.99987359E14,0.2632846821770727
60023707,2.93830323E14,1356.4794,27000000000003,7430,52.92169,5.0336704,20.807684,52.425648,4.996927,20.125082,1.95212109E9,2.99987359E14,0.7133552958405289
60023882,2.93830323E14,1356.4794,27000000000003,7430,52.331726,4.9359274,20.120417,52.425648,4.996927,20.125082,2.36329856E9,2.99987359E14,0.012563970200289987
60024237,2.93830323E14,1356.4794,27000000000003,7430,52.29027,5.543119,20.100052,52.425648,4.996927,20.125082,1.14309402E9,2.99987359E14,0.3172790484277357
60024397,2.93830323E14,1356.4794,27000000000003,7430,52.29284,5.3282647,20.00963,52.425648,4.996927,20.125082,1.29268954E9,2.99987359E14,0.14075209100064967
60024959,2.93830323E14,1356.4794,27000000000003,7430,52.335056,4.6760807,19.77632,52.425648,4.996927,20.125082,1.57772774E9,2.99987359E14,0.23278430478262635
60025400,2.93830323E14,1356.4794,27000000000003,7430,52.645252,5.1187854,19.957273,52.425648,4.996927,20.125082,1.63474368E9,2.99987359E14,0.09123535425533191
60026837,2.93830323E14,1356.4794,27000000000003,7430,53.461304,5.295148,20.049221,52.425648,4.996927,20.125082,1.01603974E9,2.99987359E14,1.1672740183423684
60026947,2.93830323E14,1356.4794,27000000000003,7430,52.41976,5.002863,19.992798,52.425648,4.996927,20.125082,1.27431283E9,2.99987359E14,0.01756898389817252
60027215,2.93830323E14,1356.4794,27000000000003,7430,52.801434,5.0769596,20.447725,52.425648,4.996927,20.125082,1.93046003E9,2.99987359E14,0.25171892755338376
60027515,2.93830323E14,1356.4794,27000000000003,7430,52.057255,4.836928,19.836147,52.425648,4.996927,20.125082,1.34558323E9,2.99987359E14,0.24479627271375648
60027893,2.93830323E14,1356.4794,27000000000003,7430,51.520817,5.367338,19.303146,52.425648,4.996927,20.125082,1.1141815E9,2.99987359E14,1.631501837728365
60028290,2.93830323E14,1356.4794,27000000000003,7430,52.713623,4.8721995,20.068,52.425648,4.996927,20.125082,2.42416102E9,2.99987359E14,0.10174493255181005
60029832,2.93830323E14,1356.4794,27000000000003,7430,52.627796,5.4298205,19.993044,52.425648,4.996927,20.125082,1.69393843E9,2.99987359E14,0.24569505641193246
60030947,2.93830323E14,1356.4794,27000000000003,7430,52.459766,4.7186694,20.168,52.425648,4.996927,20.125082,1.67474714E9,2.99987359E14,0.0804331368781277
60031709,2.93830323E14,1356.4794,27000000000003,7430,52.709724,4.5185394,20.210865,52.425648,4.996927,20.125082,1.05377939E9,2.99987359E14,0.31691275228354243
60032593,2.93830323E14,1356.4794,27000000000003,7430,52.27539,4.780255,20.787819,52.425648,4.996927,20.125082,1.5180384E9,2.99987359E14,0.5087441194018538
60034319,2.93830323E14,1356.4794,27000000000003,7430,53.4639,5.024704,19.753218,52.425648,4.996927,20.125082,1.6320448E9,2.99987359E14,1.217025564556252
60026011,2.93830323E14,1356.4794,27000000000003,7430,52.159756,5.3015647,20.34797,52.425648,4.996927,20.125082,1.12721229E9,2.99987359E14,0.21318145878103678
60026213,2.93830323E14,1356.4794,27000000000003,7430,52.41052,4.749594,20.016207,52.425648,4.996927,20.125082,2.16580531E9,2.99987359E14,0.07325611641226715
13348063,2.93830323E14,1356.4794,27000000000003,7430,50.441128,4.979583,20.758223,52.425648,4.996927,20.125082,8.0742047E9,2.99987359E14,4.339487253672132
5178827,2.93830323E14,1356.4794,27000000000003,7430,52.486206,5.3209586,21.205374,52.425648,4.996927,20.125082,1.55684531E9,2.99987359E14,1.275694197654957
5602961,2.93830323E14,1356.4794,27000000000003,7430,51.979424,5.714292,21.726961,52.425648,4.996927,20.125082,1.3038281E9,2.99987359E14,3.279745685911621
12485051,2.93830323E14,1356.4794,27000000000003,7430,54.431644,3.42084,21.026093,52.425648,4.996927,20.125082,1.61604372E10,2.99987359E14,7.319892195636896
14974620,2.93830323E14,1356.4794,27000000000003,7430,49.47734,4.6342025,21.372305,52.425648,4.996927,20.125082,9.2387131E10,2.99987359E14,10.379648270623875
21730536,2.93830323E14,1356.4794,27000000000003,7430,52.425648,4.996927,20.125082,52.425648,4.996927,20.125082,1.69315716E12,2.99987359E14,0.0
21875730,2.93830323E14,1356.4794,27000000000003,7430,52.480576,4.9811406,20.136318,52.425648,4.996927,20.125082,8.5260804E10,2.99987359E14,0.0033925212383110193
3673330,2.93830323E14,1356.4794,27000000000003,7430,52.0757,5.238889,19.625671,52.425648,4.996927,20.125082,2.79066931E9,2.99987359E14,0.4304210162990785
3534437,2.93830323E14,1356.4794,27000000000003,7430,52.46027,6.35206,19.694296,52.425648,4.996927,20.125082,6.0704128E9,2.99987359E14,2.0231609896291047
3534856,2.93830323E14,1356.4794,27000000000003,7430,52.225353,5.4389186,20.169374,52.425648,4.996927,20.125082,3.06982451E9,2.99987359E14,0.23743646229922888
3535998,2.93830323E14,1356.4794,27000000000003,7430,53.44092,4.6749415,20.117289,52.425648,4.996927,20.125082,1.41147699E10,2.99987359E14,1.134516627575067
3536613,2.93830323E14,1356.4794,27000000000003,7430,53.1089,5.1512685,20.407316,52.425648,4.996927,20.125082,3.63235661E9,2.99987359E14,0.5703086450530463
3537188,2.93830323E14,1356.4794,27000000000003,7430,51.917233,5.29083,19.469559,52.425648,4.996927,20.125082,1.30734797E10,2.99987359E14,0.7745760148281988
3537758,2.93830323E14,1356.4794,27000000000003,7430,52.280804,4.9604425,19.898264,52.425648,4.996927,20.125082,1.62763786E10,2.99987359E14,0.07375734375114007
3538779,2.93830323E14,1356.4794,27000000000003,7430,52.270123,4.462752,19.637695,52.425648,4.996927,20.125082,1.08992471E10,2.99987359E14,0.5470767331398747
3543223,2.93830323E14,1356.4794,27000000000003,7430,52.3619,5.3787227,20.287563,52.425648,4.996927,20.125082,1.3048874E10,2.99987359E14,0.17623200362868374
3544125,2.93830323E14,1356.4794,27000000000003,7430,51.923653,4.8543963,20.170008,52.425648,4.996927,20.125082,8.7628902E9,2.99987359E14,0.27433231132818037
3544703,2.93830323E14,1356.4794,27000000000003,7430,52.114727,5.239805,20.198748,52.425648,4.996927,20.125082,1.09107968E10,2.99987359E14,0.16108824981006364
3545253,2.93830323E14,1356.4794,27000000000003,7430,52.470993,5.158803,20.148918,52.425648,4.996927,20.125082,1.09641503E10,2.99987359E14,0.028828262839169838
3546022,2.93830323E14,1356.4794,27000000000003,7430,52.85237,5.0939503,20.123978,52.425648,4.996927,20.125082,7.3377167E9,2.99987359E14,0.1915077052219658
3546611,2.93830323E14,1356.4794,27000000000003,7430,52.204823,4.721521,19.92455,52.425648,4.996927,20.125082,9.5218452E9,2.99987359E14,0.16482561699012876
3539991,2.93830323E14,1356.4794,27000000000003,7430,52.725937,4.904527,20.324091,52.425648,4.996927,20.125082,1.3679746E10,2.99987359E14,0.13831582045531832
3540463,2.93830323E14,1356.4794,27000000000003,7430,52.27311,5.123388,20.096247,52.425648,4.996927,20.125082,1.19584461E10,2.99987359E14,0.04009179903368931
3518865,2.93830323E14,1356.4794,27000000000003,7430,52.45572,4.846538,20.14942,52.425648,4.996927,20.125082,4.2680193E10,2.99987359E14,0.024113373965519713
3521602,2.93830323E14,1356.4794,27000000000003,7430,52.383694,4.9805593,20.04033,52.425648,4.996927,20.125082,4.0597783E10,2.99987359E14,0.009210788352220334
3523446,2.93830323E14,1356.4794,27000000000003,7430,52.66223,5.032628,20.084532,52.425648,4.996927,20.125082,3.7785092E10,2.99987359E14,0.05889075404070354
3524790,2.93830323E14,1356.4794,27000000000003,7430,52.445366,4.5763044,19.54588,52.425648,4.996927,20.125082,2.33638973E10,2.99987359E14,0.5127876785902572
3525686,2.93830323E14,1356.4794,27000000000003,7430,52.83197,4.695141,19.996464,52.425648,4.996927,20.125082,2.73462702E10,2.99987359E14,0.27271536603279856
3527041,2.93830323E14,1356.4794,27000000000003,7430,52.24437,5.2448254,20.751474,52.425648,4.996927,20.125082,2.44045046E10,2.99987359E14,0.48668289582224133
3528200,2.93830323E14,1356.4794,27000000000003,7430,52.730556,5.0459876,20.375267,52.425648,4.996927,20.125082,1.54139013E10,2.99987359E14,0.15796885216332157
3528962,2.93830323E14,1356.4794,27000000000003,7430,52.63358,4.8738103,19.791275,52.425648,4.996927,20.125082,2.44115333E10,2.99987359E14,0.16982029493829032
3529859,2.93830323E14,1356.4794,27000000000003,7430,49.27128,4.244161,21.134054,52.425648,4.996927,20.125082,8.1548349E9,2.99987359E14,11.534726990881609
3530371,2.93830323E14,1356.4794,27000000000003,7430,52.69004,5.430536,20.281725,52.425648,4.996927,20.125082,1.65669478E10,2.99987359E14,0.28245735555537976
3531105,2.93830323E14,1356.4794,27000000000003,7430,52.43885,4.7146263,20.05122,52.425648,4.996927,20.125082,2.39439749E10,2.99987359E14,0.08532347330242374
3531688,2.93830323E14,1356.4794,27000000000003,7430,52.590378,4.889316,20.163328,52.425648,4.996927,20.125082,1.69120932E10,2.99987359E14,0.04017882827974972
3533021,2.93830323E14,1356.4794,27000000000003,7430,52.24533,4.7064967,20.131176,52.425648,4.996927,20.125082,1.44576881E10,2.99987359E14,0.11690095499943709
3548608,2.93830323E14,1356.4794,27000000000003,7430,52.714504,5.1402984,19.868948,52.425648,4.996927,20.125082,2.61359821E9,2.99987359E14,0.16959813475841656
3551547,2.93830323E14,1356.4794,27000000000003,7430,52.596004,5.355988,20.325325,52.425648,4.996927,20.125082,9.1720745E9,2.99987359E14,0.19804365486652387
3552034,2.93830323E14,1356.4794,27000000000003,7430,52.663914,4.4636073,19.636202,52.425648,4.996927,20.125082,1.36011456E9,2.99987359E14,0.5802041515016754
3552261,2.93830323E14,1356.4794,27000000000003,7430,50.097214,5.8515267,21.56365,52.425648,4.996927,20.125082,1.43564109E9,2.99987359E14,8.22142414933569
3552682,2.93830323E14,1356.4794,27000000000003,7430,52.00547,6.6860294,20.025604,52.425648,4.996927,20.125082,1.2029417E9,2.99987359E14,3.0395126851547047
3553075,2.93830323E14,1356.4794,27000000000003,7430,53.0589,4.887845,19.945354,52.425648,4.996927,20.125082,5.5243172E9,2.99987359E14,0.44520789077819245
3553868,2.93830323E14,1356.4794,27000000000003,7430,52.5914,5.4248996,20.396915,52.425648,4.996927,20.125082,4.06536909E9,2.99987359E14,0.28452798187936423
3554260,2.93830323E14,1356.4794,27000000000003,7430,52.840633,5.3823414,19.975039,52.425648,4.996927,20.125082,3.10276429E9,2.99987359E14,0.3432705576344688
3554637,2.93830323E14,1356.4794,27000000000003,7430,49.636616,6.232776,21.05696,52.425648,4.996927,20.125082,4.8134154E9,2.99987359E14,10.174418087266531
3549780,2.93830323E14,1356.4794,27000000000003,7430,52.49541,4.7547574,20.130861,52.425648,4.996927,20.125082,9.3509427E9,2.99987359E14,0.06354631040539971
3550458,2.93830323E14,1356.4794,27000000000003,7430,52.23707,5.0673184,20.121458,52.425648,4.996927,20.125082,1.32431032E10,2.99987359E14,0.040530368388317584
3555241,2.93830323E14,1356.4794,27000000000003,7430,53.93767,4.6731863,20.164282,52.425648,4.996927,20.125082,1.08391987E9,2.99987359E14,2.3925608786360044
3555563,2.93830323E14,1356.4794,27000000000003,7430,52.21258,5.3950043,20.081451,52.425648,4.996927,20.125082,5.7624228E9,2.99987359E14,0.2057664790902436
3560214,2.93830323E14,1356.4794,27000000000003,7430,51.8402,4.343542,19.97098,52.425648,4.996927,20.125082,5.7984589E9,2.99987359E14,0.7934098617081418
3560782,2.93830323E14,1356.4794,27000000000003,7430,50.38087,5.397213,20.643291,52.425648,4.996927,20.125082,4.02326682E9,2.99987359E14,4.609882720042378
3561073,2.93830323E14,1356.4794,27000000000003,7430,52.48305,5.276445,20.448153,52.425648,4.996927,20.125082,5.0029158E9,2.99987359E14,0.18580011762969662
3561477,2.93830323E14,1356.4794,27000000000003,7430,52.85484,4.8663044,20.311537,52.425648,4.996927,20.125082,5.1676682E9,2.99987359E14,0.2360330106969286
3562524,2.93830323E14,1356.4794,27000000000003,7430,53.24119,5.11528,20.501902,52.425648,4.996927,20.125082,1.5821257E9,2.99987359E14,0.82111276377168
3563095,2.93830323E14,1356.4794,27000000000003,7430,52.470097,4.494469,19.864107,52.425648,4.996927,20.125082,3.4997097E9,2.99987359E14,0.3225472491913024
3563321,2.93830323E14,1356.4794,27000000000003,7430,52.511906,6.109182,20.214031,52.425648,4.996927,20.125082,3.79107174E9,2.99987359E14,1.2524637916249048
3563576,2.93830323E14,1356.4794,27000000000003,7430,52.6208,4.731141,19.613043,52.425648,4.996927,20.125082,1.20224883E9,2.99987359E14,0.37091057518432535
3564016,2.93830323E14,1356.4794,27000000000003,7430,52.736458,4.558756,20.34001,52.425648,4.996927,20.125082,2.09891661E9,2.99987359E14,0.33479056252713235
3564419,2.93830323E14,1356.4794,27000000000003,7430,52.486248,4.9510045,19.502201,52.425648,4.996927,20.125082,4.18156467E9,2.99987359E14,0.39376190978964587
3564691,2.93830323E14,1356.4794,27000000000003,7430,52.4628,4.289934,19.30568,52.425648,4.996927,20.125082,4.3602683E9,2.99987359E14,1.1726395713887996
3565169,2.93830323E14,1356.4794,27000000000003,7430,49.499023,5.0355372,21.552794,52.425648,4.996927,20.125082,1.21640666E9,2.99987359E14,10.604980639287533
3565377,2.93830323E14,1356.4794,27000000000003,7430,52.535057,4.703556,20.001781,52.425648,4.996927,20.125082,1.96415053E9,2.99987359E14,0.11323980974179904
3566213,2.93830323E14,1356.4794,27000000000003,7430,52.716866,4.6861453,20.159037,52.425648,4.996927,20.125082,2.6905495E9,2.99987359E14,0.18254585320028127
3557257,2.93830323E14,1356.4794,27000000000003,7430,52.26874,5.210328,20.023008,52.425648,4.996927,20.125082,5.9411533E9,2.99987359E14,0.08057868932542078
3557853,2.93830323E14,1356.4794,27000000000003,7430,52.83136,5.8564525,20.1876,52.425648,4.996927,20.125082,2.07171878E9,2.99987359E14,0.9072951221241965
3558461,2.93830323E14,1356.4794,27000000000003,7430,50.334442,5.567497,20.124784,52.425648,4.996927,20.125082,1.39021005E9,2.99987359E14,4.698691052984941
3559317,2.93830323E14,1356.4794,27000000000003,7430,51.802364,5.6488347,20.996193,52.425648,4.996927,20.125082,4.7880847E9,2.99987359E14,1.5723003450157194
3556347,2.93830323E14,1356.4794,27000000000003,7430,50.147625,5.4496975,21.103813,52.425648,4.996927,20.125082,3.56948634E9,2.99987359E14,6.352303713298397
3556599,2.93830323E14,1356.4794,27000000000003,7430,53.05176,3.8450718,19.85516,52.425648,4.996927,20.125082,1.17680474E9,2.99987359E14,1.7916465521886948
3566804,2.93830323E14,1356.4794,27000000000003,7430,51.362385,5.234518,19.726639,52.425648,4.996927,20.125082,1.3864119E9,2.99987359E14,1.345734689588653
3567483,2.93830323E14,1356.4794,27000000000003,7430,52.745235,4.850213,19.853321,52.425648,4.996927,20.125082,1.59779955E9,2.99987359E14,0.19751523125546555
3567800,2.93830323E14,1356.4794,27000000000003,7430,52.851246,4.823828,19.813574,52.425648,4.996927,20.125082,1.08787098E9,2.99987359E14,0.30813423894232983
3567990,2.93830323E14,1356.4794,27000000000003,7430,53.250534,4.368646,20.32226,52.425648,4.996927,20.125082,1.57879834E9,2.99987359E14,1.1140531255223323
3568191,2.93830323E14,1356.4794,27000000000003,7430,52.960308,4.93952,20.137022,52.425648,4.996927,20.125082,2.13752371E9,2.99987359E14,0.2892997945712068
3568855,2.93830323E14,1356.4794,27000000000003,7430,51.525738,5.065367,19.91517,52.425648,4.996927,20.125082,2.73539046E9,2.99987359E14,0.8585848265875029
3569817,2.93830323E14,1356.4794,27000000000003,7430,51.96266,4.971506,19.90804,52.425648,4.996927,20.125082,2.54476467E9,2.99987359E14,0.26210986984756346
3570044,2.93830323E14,1356.4794,27000000000003,7430,52.548508,5.429181,20.36408,52.425648,4.996927,20.125082,1.07401613E9,2.99987359E14,0.25905860229636346
3572126,2.93830323E14,1356.4794,27000000000003,7430,52.94684,4.5377903,20.078857,52.425648,4.996927,20.125082,1.50412006E9,2.99987359E14,0.48458271260119545
10487263,2.93830323E14,1356.4794,27000000000003,7430,51.51025,5.61409,19.318691,52.425648,4.996927,20.125082,1.65199534E10,2.99987359E14,1.8691093006475512
10578109,2.93830323E14,1356.4794,27000000000003,7430,52.627945,5.1684995,20.482803,52.425648,4.996927,20.125082,4.5937209E10,2.99987359E14,0.1983258968075461
