id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047,-27.4879,  1.8711,  1.2414,  0.0000,  3.1827,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,-27.7592,  1.6885,  0.9174,  0.0000,  3.1827,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,-29.5434,  0.3899,  0.0177,  1.4808,  3.1827,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-29.6192,  0.6304,  0.1094,  1.3353,  3.1827,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-32.0156,  1.8286,  0.6278,  1.5450,  2.5569,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-36.2079,  1.7087,  2.0676,  0.5032,  1.1427,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,-31.7027,  1.1174,  0.4870,  0.4740,  1.0963,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,-29.9373, -1.3731,  0.1729,  3.0030,  3.1827,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,-32.0050,  0.6344,  0.1916,  0.0419,  2.5569,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,-26.7984, -1.8596,  0.4502,  2.9583,  2.9546,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-27.1640,  1.6812,  0.9740,  3.7780,  1.7618,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-26.5366, -1.9725,  0.3279,  3.0762,  2.9546,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-29.5816, -0.0246,  0.0589,  1.6564,  3.1827,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-31.7669,  0.5048,  0.2534,  0.0419,  2.5569,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
161352,  4.7183,-35.6535,  1.3832,  0.0457,  0.9443,2463917310.0000, 54.5955,  0.0108, 47.2484, 78.2590
224092,-26.2745,  0.2226,  0.1167,  0.7196,  2.9546,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, 42.6072,-36.3923,  0.2093,  0.8790,  3.3868,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 54.1027, -7.0482,  0.8806,  0.2686,  1.8382,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809, 34.8932,-54.6352,  0.6622,  2.5865,  2.5780,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
645637, 14.2120, 11.5782,  2.8179,  2.0582,  2.1108,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
973239, 17.8897,  8.8996,  1.6470,  0.0000,  2.1108,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
983785, 27.9529,-73.7285,  0.0307,  0.3366,  1.4342,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
