id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
53604,-23.7494, 70.8478,  0.8951,  2.2627,  2.6409,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-24.2835, 70.7517,  1.4300,  2.2627,  2.6409,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-24.9186, 73.4652,  0.9240,  1.6426,  2.0504,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-24.2924, 77.7069,  1.8219,  0.2240,  1.4769,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
70843,-22.3737, 70.8110,  0.1104,  1.8068,  2.6409,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
73830,-21.6433, 67.9838,  1.2327,  0.3425,  2.5139,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-25.4176, 68.4920,  1.0913,  1.6013,  2.5139,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-21.5794, 67.6971,  1.4709,  0.3425,  2.5139,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-23.3792, 70.8183,  0.5243,  2.2627,  2.6409,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-23.6791, 73.0599,  0.4176,  0.7337,  2.0504,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
215850, 28.5950, 35.0780,  0.0355,  4.2346,  0.5548,1999499010.0000, 31.4850,  0.0128, 10.8654, 11.1023
224092,-28.1618, 64.8297,  0.1084,  6.4543, 17.6570,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
628809, 22.2253, -0.2323,  0.5380,  4.7031,  4.2364,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781,-18.5265,-15.0681,  0.5639,  0.4129,  0.9231,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
973239,-39.0641, 22.8019,  0.0813,  4.1783,  3.5960,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
1001280, -1.5818, 79.5266,  0.0138,  1.8016,  1.2005,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1042132,  4.5616, 75.0454,  0.3103,  4.0026,  0.7341,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,  4.4825, 74.9924,  0.2439,  4.0098,  0.7341,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1352805,-23.3735, 52.0649,  0.0209,  1.7036,  8.9548,1029116670.0000, 33.1269,  0.0107, 77.0826, 48.2786
1363183, -2.6959, 75.0905,  0.3964,  1.5980,  6.8337,4933458400.0000,  6.7494,  0.0180, 56.8977, 49.7753
1363576, -4.4046, 75.4031,  0.4987,  4.6715,  6.8337,2723692540.0000,  6.5764,  0.0175, 58.6205, 49.5307
1367583, -9.7766,-26.3642,  0.0361,  0.0935,  5.9799,1607715580.0000, 97.2258,  0.0149, 45.0294,  0.0001
1398177, 36.9309, 27.5631,  0.1689,  0.0000,  1.6579,6354540000.0000, 47.2892,  0.0203, 10.2088, 38.6941
1412359, 19.6460, 63.8785,  0.8657,  0.1450, 13.5949,1305171460.0000, 16.3585,  0.0148, 33.9932, 52.6941
1414578,-24.5829, 36.0258,  0.7728,  1.0971,  1.1275,2084719490.0000, 36.3945,  0.0133, 65.1547,  6.9100
1415409,-25.1566, 36.1574,  0.4206,  1.5261,  1.1275,2359349760.0000, 36.4313,  0.0142, 65.8471,  7.2004
1421963,  2.1505, 80.8602,  0.0888,  0.2392,  1.6537,3555026180.0000,  2.7291,  0.0148, 54.5253, 57.8625
1706514,-55.6478, -0.0826,  0.6877,  0.0000,  8.1619,3379855360.0000, 80.5280,  0.0162, 98.1009, 13.5235
1709590, 26.9337, 12.5163,  0.9829,  0.0040,  1.7072,2769433090.0000, 59.3787,  0.0150, 15.4440, 23.5671
1731981, 37.5661, 46.1046,  3.1738,  0.0000,  1.6693,1225141380.0000, 34.3473,  0.0137, 16.2824, 58.4122
1743068, 23.3785, 25.0800,  2.6331,  2.6256,  7.5837,1042692740.0000, 41.3178,  0.0140, 14.6873,  7.1006
1744495,-23.8982, 35.1068,  0.1041,  3.1025, 10.9023,5215091700.0000, 42.3479,  0.0172, 69.0741, 22.3367
1755167, 14.9496, 12.8691,  2.4936,  2.5671,  2.4040,1222929790.0000, 60.3818,  0.0138, 27.7229, 22.7498
1762444,-42.0537, 54.3741,  0.2102,  0.7863,  2.1559,2044032260.0000, 29.6752,  0.0153, 93.3762, 37.3673
