id,xslice,yslice,d_per,d_long,d_tot
58591667,56.025272486877746,-0.08576961712799136,0.0005251194036866225,0.03931050575840401,0.5274194757832722
58743867,45.28965888967862,3.594919030026307,0.1296064618507077,2.8718544316453034,2.280601184811622
2061918,55.59154173403425,-0.7284517961499759,0.11186840069246996,0.7051877420670617,0.5274194757832722
58591845,56.117078272036174,0.014450886051132095,0.027397953006100498,0.08750225754921492,1.522793469869898
59170121,51.817978555130566,1.0829561112057604,0.00826413572271482,1.4708918865106004,0.9220427380560443
2894966,47.02983430745932,3.9729468172893236,0.12514428402783215,0.7947206627051683,2.280601184811622
2955835,50.10611842525389,4.9225256045108585,0.15778275917434983,3.792920774284634,3.32926127157792
5781560,54.11272653686763,3.523247043634921,0.39429813798209423,0.0,0.7392427935008141
58719916,55.27667555943885,2.528651062167633,1.6657232833240885,0.0,0.7392427935008141
2114209,54.367125022768164,3.735657720659699,0.5192594847856751,0.0,3.7132125869885693
2061545,55.70456182560921,-0.2229940645518358,0.05939244441257409,0.68749013310499,0.5274194757832722
2570346,42.639738168254404,5.769702104817503,1.643119549626667,8.581611991158125,2.280601184811622
7219577,55.57585984389912,5.476049083235675,0.9591290907381688,0.0,3.7132125869885693
15416037,54.24909547706077,3.5495063429906937,0.5231405738527127,0.0,0.7392427935008141
2862600,44.38473880918366,5.675963745130748,2.23162929638249,4.0649516601031,2.280601184811622
2061100,55.608076160664616,-0.47570655154516395,0.01949676881704404,0.7710259369408184,0.5274194757832722
2778567,55.25829525347046,2.1412785118279247,1.810560892902614,1.9766462961288753,1.522793469869898
1006130,52.85060034838685,2.20380838942283,0.41199193157490976,2.47230255650447,0.9220427380560443
7218815,55.226589577523406,5.351645292369142,0.6513737729144593,0.0,3.7132125869885693
2778818,55.56704212912291,2.451385304100747,1.7705555431260236,0.9117839841252742,1.522793469869898
3997149,54.11137194054171,0.4653875791310469,0.38708236803635576,1.3114002363885746,0.5274194757832722
4128046,46.15046972310185,3.190288690618001,0.18710015314969913,1.7447581368902756,2.280601184811622
3741420,51.47083588866746,2.9534633114818774,0.040614970084505715,2.4525690638570765,3.32926127157792
2502722,54.08757284062866,-0.8093499339187843,0.013854807057647014,1.7447032102608444,0.5274194757832722
3628199,49.534373592127125,2.588998576086855,1.207773500816351,3.0624988883904014,5.35135164019679
3950324,51.93566659957971,1.7182729583616627,0.10115143565945811,1.819551657883206,0.9220427380560443
