id,xslice,yslice,SM,x,Metal,y,z
2, -0.0478,  5.1225,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632,  6.4629,  2.9203,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794,  0.1757,  4.8283,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302,  0.1652,  4.5495,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478,  6.3679,  2.7988,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264,  6.7852,  3.0934,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474,  0.3160,  5.0351,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851,  6.2604,  2.8641,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818,  1.0937,  4.6084,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903,  6.8933,  2.1752,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367,  7.0242,  2.6621,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116,  6.3967,  2.8049,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641,  1.4511,  4.3205,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157,  6.5125,  2.9230,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658,  5.5052,  2.1966,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469,  4.6199,  1.7033,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177,  6.7025,  3.2854,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879, -0.3096,  5.2742,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548,  0.3569,  4.2658,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952,  6.6706,  2.9719,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905, -0.5042,  5.8059,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635, -0.7094,  3.7511,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234, -1.3330,  6.2934,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262,  3.9391,  1.1763,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049,  7.2759,  3.2309,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842, -0.1107,  5.7883,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652,  1.0610,  5.5265,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460,  4.1612,  1.2825,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025, -0.0258,  5.6961,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680, -1.9183,  6.0620,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093,  7.8701,  2.3474,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442,  6.3953,  2.5892,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897,  0.4545,  4.5428,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829,  3.3941, -0.0509,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129,  5.9321,  2.4011,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759, -1.5343,  6.6005,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530,  4.7862,  2.5483,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988,  0.8886,  5.4004,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
