id,xslice,yslice,SM,x,Metal,y,z
2,  2.9296, -2.1380,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632, -2.9254,  2.1115,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794,  2.5569, -2.2437,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302,  2.3497, -2.4579,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478, -2.9567,  1.9651,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264, -3.0130,  2.1984,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474,  2.6171, -2.1697,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851, -2.8337,  2.0118,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818,  1.7933, -1.7558,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903, -3.7493,  2.4924,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367, -3.4636,  2.8710,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116, -2.9579,  2.2857,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641,  1.3305, -1.9491,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157, -2.9615,  2.0083,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658, -2.8403,  1.3639,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469, -2.6705, -0.2104,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177, -2.7924,  2.7363,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879,  3.2006, -2.5625,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548,  2.0503, -1.5436,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952, -3.0238,  2.2187,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905,  3.7126, -2.8232,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635,  2.2933, -3.9047,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234,  4.6350, -2.7932,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262, -2.6250, -0.8793,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049, -3.2199,  2.7750,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842,  3.4620, -2.1425,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652,  2.5230, -1.0125,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
46460, -2.7116, -1.2023,6655713800.0000, 15.4424,  0.0182, 77.8282, 53.5429
47025,  3.3460, -1.9226,16249038800.0000, 10.9453,  0.0241, 81.6559, 55.1558
47680,  4.8350, -3.4183,5144922600.0000,  8.8785,  0.0176, 81.6925, 55.5851
48093, -4.2741,  2.7547,4012383230.0000, 19.4187,  0.0176, 79.3985, 53.4081
48442, -3.1303,  1.9467,15053407200.0000, 17.9778,  0.0176, 79.7043, 53.1558
48897,  2.1976, -1.3194,9110386700.0000, 11.8801,  0.0178, 81.3615, 53.3842
49829, -3.2004, -1.8586,2796273920.0000, 15.0187,  0.0169, 77.1438, 51.9335
50129, -3.0006,  0.8734,9248644100.0000, 17.2432,  0.0167, 79.0034, 53.9660
50759,  4.9877, -3.0200,31564300300.0000,  9.1592,  0.0257, 82.0356, 56.1250
51530, -2.1200,  0.7508,6244685800.0000, 16.3573,  0.0176, 79.6419, 52.9665
51988,  2.5689, -0.5108,6506705400.0000, 12.2815,  0.0179, 82.1571, 53.7729
52523, -3.3515,  2.1080,10966565900.0000, 18.2763,  0.0208, 79.6416, 53.2956
53228,  1.2739, -1.5651,4268648960.0000, 12.4930,  0.0167, 80.4536, 54.1979
54095,  3.0224, -2.3314,8769028100.0000, 10.8882,  0.0183, 81.1324, 55.2424
54528,  2.5296, -2.3427,15000535000.0000, 11.1871,  0.0211, 80.7798, 55.0237
55308, -3.0820,  1.2876,7901290500.0000, 17.6119,  0.0190, 79.2236, 54.0097
55734, -2.5059,  0.5363,3444192510.0000, 16.7779,  0.0154, 79.0800, 54.6961
56192,  2.2832, -2.1848,7259525600.0000, 11.3533,  0.0188, 80.7600, 54.3315
56544,  3.0666, -2.4770,10555963400.0000, 10.6940,  0.0229, 81.0894, 54.9251
56966, -3.0686,  2.3713,24500727800.0000, 18.3308,  0.0233, 80.0034, 53.6336
57962, -2.6132, -0.6683,15569965100.0000, 15.6576,  0.0232, 78.3119, 52.9378
59098, -2.9093, -0.4973,9521174500.0000, 15.9474,  0.0196, 78.2303, 52.6923
59535, -3.1854, -1.4539,2723581180.0000, 15.5038,  0.0131, 77.3459, 53.0540
59942,  1.9188, -2.0083,4179014140.0000, 11.7477,  0.0179, 80.6095, 54.3818
60284, -3.5089,  1.1323,3498993410.0000, 17.7850,  0.0126, 78.8098, 53.9371
60682, -2.2922,  3.1028,8423742000.0000, 18.1863,  0.0196, 81.1316, 52.8689
61244,  3.1612, -2.0597,1903144580.0000, 11.0118,  0.0165, 81.4105, 55.3656
61600, -3.0041,  1.5535,11907090400.0000, 17.6594,  0.0215, 79.5026, 53.4863
62996, -3.3753, -1.8512,4184239870.0000, 15.1502,  0.0163, 77.0192, 51.9521
63431, -4.2465,  2.1415,3529928450.0000, 18.7998,  0.0169, 79.0639, 52.5650
64010, -3.1358,  2.2120,11549554700.0000, 18.2844,  0.0215, 79.8351, 53.7654
64560, -2.7408,  0.0285,2385228800.0000, 16.0560,  0.0168, 78.7820, 51.7971
65349,  1.3524, -1.4279,4537515000.0000, 12.6088,  0.0158, 80.5748, 54.5939
65696, -2.9296,  2.2078,18428780500.0000, 18.0747,  0.0265, 80.0101, 53.4168
66177, -2.2118,  1.8293,7371783700.0000, 17.3266,  0.0180, 80.2632, 53.6070
66894,  2.3746, -0.4422,5616771600.0000, 12.3704,  0.0155, 82.1037, 53.2214
67362,  3.1593, -1.3908,9273958400.0000, 11.4528,  0.0171, 81.8886, 55.0786
67922, -2.8209,  2.1231,3452675840.0000, 17.8878,  0.0151, 80.0527, 53.1444
68376, -3.8253,  2.4891,3797694210.0000, 19.0806,  0.0145, 79.4720, 54.3770
68767, -2.7446, -0.7952,11333333000.0000, 15.6514,  0.0224, 78.1310, 52.9072
69011,  4.0637, -2.4447,2278211070.0000, 10.0822,  0.0163, 81.8150, 55.2905
69513, -3.9904, -0.6099,2051391620.0000, 16.4436,  0.0145, 77.4381, 51.6742
69844,  4.4084, -2.4110,3124350720.0000, 10.0983,  0.0159, 81.9903, 56.6065
70222, -2.6107, -0.7377,11424725000.0000, 15.5891,  0.0281, 78.2731, 52.8484
71204, -2.8159,  2.9101,3992393220.0000, 18.6416,  0.0172, 80.5171, 54.1582
71774, -3.2958,  1.8038,5166474200.0000, 18.0668,  0.0172, 79.4517, 53.5930
72437,  3.6721, -1.9988,4564908500.0000, 10.6401,  0.0127, 81.8518, 55.0412
72820,  3.7635, -2.9959,6397802000.0000,  9.9811,  0.0169, 81.1781, 55.8110
73483,  2.6898, -1.8369,3566778880.0000, 11.2541,  0.0128, 81.3259, 53.9441
74035,  3.9490, -1.6537,1651835650.0000, 10.8197,  0.0134, 82.2388, 55.7229
74232, -3.5791,  2.8043,3524419840.0000, 18.6985,  0.0157, 80.0579, 51.8952
74424,  4.0459, -0.6914,2123014140.0000, 11.4544,  0.0114, 82.9694, 55.7051
74732, -3.3545,  1.9954,5782540300.0000, 18.1886,  0.0170, 79.5654, 53.2553
75134, -2.4984,  2.1983,3407129860.0000, 17.6487,  0.0132, 80.3700, 52.7624
75479, -4.4903,  1.1103,1737222530.0000, 18.4612,  0.0132, 78.0735, 53.9547
75815,  2.3580, -0.5888,2079754110.0000, 12.6693,  0.0151, 81.8212, 55.4460
76236, -3.5001,  1.0375,1548428420.0000, 17.3856,  0.0114, 78.8909, 52.1132
76614, -4.4377,  2.8920,1619541890.0000, 19.6528,  0.0131, 79.3644, 53.5120
76911, -2.8724, -0.6347,5083629100.0000, 15.9311,  0.0161, 78.1159, 53.3138
77472,  1.7934, -2.6092,2168708350.0000, 11.4815,  0.0132, 80.0693, 54.8702
77885,  2.8655, -0.7538,4146923520.0000, 12.0294,  0.0111, 82.1506, 54.5311
78336,  2.2739, -1.7392,5063186900.0000, 11.8385,  0.0125, 80.9925, 55.1868
78922,  2.4715, -1.7024,4581308400.0000, 11.6085,  0.0139, 81.2135, 54.5213
79640, -3.2620, -1.0492,4244508930.0000, 15.8061,  0.0147, 77.5874, 52.7809
80142,  3.3085, -1.4918,2359073540.0000, 11.2763,  0.0134, 81.9279, 55.0915
80395, -2.3850, -1.1408,4092468740.0000, 15.1606,  0.0172, 78.1519, 52.9934
80781,  3.4904, -1.3817,1124662910.0000, 11.0990,  0.0130, 82.1929, 54.3572
81235,  5.1535, -3.3725,4361053700.0000,  8.7776,  0.0183, 81.9189, 56.0880
81652, -3.0972, -0.4753,4684704300.0000, 16.0774,  0.0152, 78.1154, 52.5899
82159,  4.4575, -1.4128,1937099900.0000, 10.4845,  0.0118, 82.8433, 54.8510
83396,  2.4616, -2.3180,7643929100.0000, 11.1221,  0.0181, 80.8033, 54.2855
83918, -3.7093,  2.7880,7025557500.0000, 19.1662,  0.0172, 79.7839, 54.0832
84321, -3.1777, -1.0044,4047504380.0000, 15.7444,  0.0161, 77.6951, 52.5819
85139, -1.9254,  1.4303,2720413180.0000, 16.9140,  0.0154, 80.1655, 54.0647
85553,  2.9009, -1.0792,2093830530.0000, 11.7791,  0.0139, 81.9482, 54.6058
86074, -2.1754,  0.7776,2248381180.0000, 16.4460,  0.0154, 79.6067, 53.1365
86609,  2.8244, -1.6374,1426342270.0000, 11.4439,  0.0129, 81.5015, 54.7218
87438,  4.0701, -1.6657,1595413890.0000, 10.6816,  0.0110, 82.3385, 55.4735
87813,  2.6280, -3.2216,1771499650.0000, 10.2163,  0.0100, 80.3617, 53.5753
88286, -2.8226,  2.4390,1954335230.0000, 18.2857,  0.0131, 80.1965, 54.0737
88429, -3.1105, -0.4554,1002824900.0000, 15.9023,  0.0117, 78.2050, 51.4686
88593, -3.5678,  1.0412,1260543740.0000, 17.9202,  0.0116, 78.6350, 54.8425
89484,  1.4830, -1.7729,1605251070.0000, 12.2662,  0.0129, 80.4337, 54.6063
90308,  3.2149, -2.1668,5078244400.0000, 10.9294,  0.0124, 81.3621, 55.5566
91048, -2.7401,  1.7353,1612825220.0000, 17.7296,  0.0083, 79.7679, 54.1752
92238, -1.2238, -1.6286,6658326000.0000, 14.1359,  0.0178, 78.6060, 53.8313
93984, -2.5323, -0.7684,1013861380.0000, 15.4389,  0.0129, 78.3409, 52.4395
94651, -2.2798, -0.4129,2242421500.0000, 15.5544,  0.0169, 78.7554, 52.6199
94969, -2.3150,  3.5156,3671266820.0000, 18.7137,  0.0174, 81.3074, 54.0440
95233, -3.2783,  1.4691,3315756540.0000, 17.8159,  0.0146, 79.2327, 53.6316
95942,  2.1458, -0.9160,1171238020.0000, 12.7168,  0.0126, 81.3821, 56.2264
96316,  2.1225, -2.7943,3271470590.0000, 11.1195,  0.0142, 80.1820, 54.8981
96723,  3.4968, -1.8552,2760688900.0000, 10.8058,  0.0127, 81.8484, 54.6877
97695, -0.9237, -1.8778,3836799740.0000, 13.7268,  0.0178, 78.6624, 53.7443
98562,  2.6782, -0.9452,1356469630.0000, 11.8633,  0.0118, 81.9501, 53.6446
98765, -2.8857,  1.0781,1187804930.0000, 17.2296,  0.0072, 79.2634, 53.4987
99695,  4.0258, -2.6583,1246917380.0000,  9.9485,  0.0135, 81.6427, 55.2700
100919, -2.0594,  1.9432,1559659780.0000, 17.0975,  0.0082, 80.5415, 52.4484
101429,  2.1083, -2.0547,3359655940.0000, 11.5633,  0.0093, 80.7242, 54.2851
101961, -2.4921, -0.4023,1809537020.0000, 15.7738,  0.0157, 78.5799, 52.9723
102912,  0.0102, -2.2473,1344492420.0000, 12.8693,  0.0147, 79.0648, 54.1363
103334,  1.5350, -1.6495,2039582080.0000, 12.3926,  0.0089, 80.5251, 55.0139
103526, -0.8239, -1.9747,1137619070.0000, 13.7041,  0.0143, 78.6182, 54.4121
103869, -3.0665,  2.0665,1027815170.0000, 17.9754,  0.0085, 79.8526, 52.8995
104315,  4.1639, -2.6291,1530578430.0000,  9.8934,  0.0086, 81.7551, 55.3860
105000,  2.4139, -3.1052,1047109250.0000, 10.6008,  0.0094, 80.2202, 54.4130
105261,  2.8259, -2.1184,1618661630.0000, 11.1054,  0.0064, 81.1671, 54.8085
106784,  3.8451, -2.5698,1093233280.0000, 10.0478,  0.0092, 81.6105, 54.7491
107554,  3.1402, -2.3468,1672186370.0000, 10.7478,  0.0117, 81.2282, 54.9812
109845, -3.1723, -0.4731,1121314300.0000, 16.1872,  0.0112, 78.0379, 52.9023
111118, -3.0982,  3.0374,1008891840.0000, 19.0286,  0.0086, 80.3560, 54.6954
113008,  1.8894, -1.1119,1200075260.0000, 12.2882,  0.0122, 81.2603, 53.6064
122971,  0.7546, -8.3855,44436890000.0000,  6.6185,  0.0275, 75.9408, 47.2324
124304,  1.1901, -9.0691,49002177000.0000,  5.8511,  0.0248, 75.7756, 47.4571
127772,  1.0205, -9.3767,37744988000.0000,  5.7664,  0.0167, 75.4314, 47.5803
130678,  0.9262, -9.4777,37581246000.0000,  5.7684,  0.0286, 75.2889, 47.6362
131933,  1.5128, -8.8546,27729545200.0000,  5.7466,  0.0253, 76.1741, 47.2596
132809,  1.3415,-13.3139,50734338000.0000,  2.7215,  0.0255, 72.9446, 47.9682
135178,  0.9981, -9.6131,28408004600.0000,  5.6932,  0.0226, 75.2168, 48.0566
136322,  2.0775,-13.2872,13159637000.0000,  2.3386,  0.0207, 73.4534, 48.6136
