id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047, -1.4123,  2.7129,  0.5107,  0.5763,  0.8271,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479, -1.4844,  2.2395,  0.0530,  0.6200,  0.8271,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604, -1.2043,  0.0071,  1.3053,  4.0157,  3.2743,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449, -1.2414, -0.1801,  1.1813,  3.9244,  3.2743,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,  1.5728, -0.7281,  0.6839,  1.6980,  2.2024,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,  4.5687, -3.6372,  0.5673,  5.4412,  3.5182,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,  1.1032, -0.7068,  0.8830,  1.1709,  1.7838,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843, -2.4938, -1.8630,  0.1225,  0.1064,  5.8262,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,  1.0584, -1.1593,  0.4290,  1.1709,  1.7838,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830, -4.6020,  0.5405,  1.1788,  4.9927,  5.8262,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232, -2.1421,  2.3879,  0.3651,  1.8278,  0.8271,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601, -4.8864,  0.6247,  1.4146,  4.9927,  5.8262,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672, -1.5020, -0.3436,  0.8740,  3.9094,  3.2743,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,  0.4361, -1.4982,  0.3321,  0.7466,  1.7838,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
224092, -7.2804, -2.0001,  1.0502,  0.0450,  0.5971,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
248932,-63.5819, 56.2468,  0.8308,  1.3763,  3.0353,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
628809,-87.3227,  5.4749,  0.0293,  1.2635,  5.5682,1092157310.0000, 75.7547,  0.0135, 22.0572, 30.9086
630781,-74.6413, 42.2389,  0.8488,  0.0000,  3.6736,2805243390.0000, 90.3129,  0.0157, 58.0125, 11.1661
