id,xslice,yslice,d_per,d_long,d_tot,SM,x,Metal,y,z
46047,-31.2108,  1.0747,  1.0568,  3.5944,  7.8307,5197140000.0000, 17.5099,  0.0194, 81.4124, 54.1516
49479,-31.4779,  1.2509,  1.3721,  3.5944,  7.8307,3939097600.0000, 17.0555,  0.0170, 81.1037, 53.2626
53604,-33.2161,  0.1461,  0.1066,  0.9027,  1.9098,5765827100.0000, 15.2319,  0.0167, 79.7779, 53.3232
62449,-33.3049,  1.0505,  0.8643,  1.5868,  1.9098,1449514500.0000, 14.7889,  0.0121, 79.7655, 51.4541
64987,-35.7371,  1.3096,  1.0820,  0.6827,  1.4123,1845698180.0000, 12.8381,  0.0109, 81.2707, 53.8654
66590,-39.9201,  0.6907,  0.1682,  1.5041,  5.2115,6840315400.0000,  8.9211,  0.0117, 81.3404, 55.6764
69313,-35.3949,  0.0032,  0.0071,  0.4288,  1.9098,2631864830.0000, 13.5042,  0.0160, 80.8027, 55.6722
70843,-33.5533, -0.6332,  0.5608,  0.8702,  1.9098,2318326780.0000, 14.3975,  0.0157, 77.7116, 51.2479
71505,-35.6785, -0.6713,  0.7204,  0.3974,  1.9098,1013730240.0000, 13.3282,  0.0140, 80.4067, 56.3738
73830,-30.3916, -2.1281,  1.3030,  2.3455,  7.8307,2637324540.0000, 18.0982,  0.0175, 77.6120, 53.8223
77232,-30.8869,  1.8844,  0.5524,  0.0000,  0.9994,3278962940.0000, 17.3076,  0.0171, 80.8601, 51.4667
82601,-30.1264, -2.1673,  1.4988,  2.3455,  7.8307,9713010700.0000, 18.3259,  0.0190, 77.4756, 53.6312
91672,-33.2403, -0.1505,  0.0132,  0.8828,  1.9098,2209663230.0000, 15.1507,  0.0122, 79.3338, 53.1373
93676,-35.4423,  0.1782,  0.0862,  0.3783,  1.9098,1655233920.0000, 13.0483,  0.0112, 79.9203, 53.7342
161352,  2.3630,-42.1794,  1.4426,  0.6426,  8.6272,2463917310.0000, 54.5955,  0.0108, 47.2484, 78.2590
174508,-24.4552,-69.6757,  0.5574,  0.0000,  1.3430,5855156700.0000, 28.9666,  0.0176, 22.8306, 93.5284
175125,-23.0101,-69.9673,  0.0044,  1.7573,  1.3430,4134272260.0000, 30.6215,  0.0148, 23.0823, 94.4346
188454,  8.2430,-40.4944,  0.1761,  4.2291,  8.6272,2964344320.0000, 63.0430,  0.0160, 55.5792, 89.1666
224092,-30.0071,  9.7781,  1.0865,  0.1567,  3.5852,2245832700.0000, 13.2609,  0.0171, 76.0017, 26.4636
242403, 40.2493,-40.8264,  0.4196,  1.0554,  2.2091,1037181700.0000, 91.3796,  0.0146, 45.7487, 69.0239
248932, 50.6667, -7.9609,  1.1859,  1.2407,  1.2994,1755226880.0000, 99.5526,  0.0149, 72.8045, 49.1026
645637, 10.1143, 12.3606,  0.9925,  4.6497,  1.6657,1459761020.0000, 57.8681,  0.0144, 90.1954, 42.6454
655366, 16.8412,-86.4338,  0.3480,  0.8415,  3.1626,1780492030.0000, 70.2187,  0.0158,  5.9580, 93.5298
655555, 15.6864,-86.6760,  0.3349,  2.1801,  1.5145,2774905090.0000, 69.3366,  0.0131,  6.4215, 94.9733
656028, 17.0454,-85.8217,  0.0272,  1.2341,  3.1626,1092067840.0000, 70.4603,  0.0132,  6.6666, 93.5251
973239, 13.8416, 16.5020,  0.0393,  0.2253,  1.6657,1564051070.0000, 58.0233,  0.0135, 85.0906, 24.6164
983785, 26.9177,-75.2093,  0.0971,  2.2837,  2.9782,1039448700.0000, 76.9730,  0.0124,  8.5831, 74.2066
1001280,-43.8333,-19.5756,  0.6168,  0.0082,  2.4848,1332567940.0000,  3.5934,  0.0135, 57.4127, 54.7118
1006130, 15.0596, -3.1997,  0.5095,  0.6943,  1.1838,3278809090.0000, 65.1359,  0.0138, 80.6470, 56.9473
1019827,-33.7721, -2.3125,  1.8850,  0.0287,  7.8307,1989688450.0000, 16.7588,  0.0136, 82.7109, 63.6866
1033242, 14.0063,-73.0104,  0.7532,  0.0238,  4.0380,1677041150.0000, 61.5549,  0.0175,  4.2933, 63.2808
1033761, 14.4181,-72.4732,  0.5877,  0.0000,  4.0380,1671398780.0000, 61.9737,  0.0127,  4.8487, 63.1341
1042132,-40.1602,-24.7963,  0.9305,  1.4161,  5.9445,1541536510.0000,  6.3511,  0.0127, 49.8223, 51.4380
1042563,-40.1565,-24.6234,  0.8867,  1.5834,  5.9445,1381412480.0000,  6.2650,  0.0167, 49.7629, 50.9762
1337769, 27.9596,  1.5866,  0.2253,  6.1154,  5.5314,3066397700.0000, 74.8855,  0.0168, 77.2785, 39.7986
