id,xslice,yslice,SM,x,Metal,y,z
2, 33.6769,-58.3397,73399960000.0000, 11.0045,  0.0223, 81.2357, 54.7311
13632, 32.8165,-51.2742,72288838000.0000, 17.9992,  0.0234, 79.9481, 53.4060
21794, 33.3824,-58.1701,42610799000.0000, 11.1985,  0.0234, 80.8858, 54.7863
23302, 33.0874,-58.1721,45890937000.0000, 11.1793,  0.0334, 80.5905, 54.7433
24478, 32.6789,-51.3472,25318631400.0000, 17.9053,  0.0157, 79.8287, 53.3584
26264, 32.9407,-51.2251,36624663000.0000, 18.2082,  0.0327, 79.9072, 53.8781
27474, 33.5508,-58.2062,27707922400.0000, 11.2666,  0.0175, 80.9562, 55.1027
28851, 32.7608,-51.3806,30818492400.0000, 17.8327,  0.0301, 79.9597, 53.2424
29818, 33.2866,-57.3335,24412020700.0000, 12.1092,  0.0247, 80.6521, 54.8788
30903, 32.3415,-50.3115,20266199000.0000, 18.6819,  0.0126, 79.6798, 52.4178
32367, 32.8438,-50.2725,19582564400.0000, 18.7949,  0.0225, 80.1328, 52.6206
33116, 32.8051,-51.0609,13551981600.0000, 18.0641,  0.0213, 80.0804, 52.9228
33641, 32.9453,-57.2077,13899153400.0000, 12.3551,  0.0220, 80.1535, 55.2319
34157, 32.7718,-51.3530,31275702300.0000, 17.9873,  0.0244, 79.8345, 53.6222
35658, 32.0964,-51.7092,23483746300.0000, 17.2249,  0.0224, 79.5709, 52.4698
36469, 31.2194,-53.0084,11182698500.0000, 16.0697,  0.0212, 78.5676, 53.1401
37177, 33.3081,-50.9051,22967476200.0000, 18.3309,  0.0232, 80.4873, 53.2191
37879, 33.6605,-58.8901,19705598000.0000, 10.5932,  0.0230, 81.1051, 55.2414
38548, 33.2037,-57.1204,8757638100.0000, 11.7960,  0.0206, 81.1100, 53.2544
38952, 32.8708,-51.1567,18503469100.0000, 18.1740,  0.0159, 79.9376, 53.5587
40905, 33.9892,-59.5357,12835824600.0000, 10.1884,  0.0187, 81.2395, 56.0643
41635, 32.0263,-59.1486,8436896800.0000, 10.1772,  0.0197, 79.5513, 54.8538
42234, 34.4799,-60.0732,20780314600.0000,  9.4876,  0.0250, 81.9689, 55.6423
43262, 30.6443,-53.4301,21991327700.0000, 15.4625,  0.0283, 78.1799, 52.6636
44049, 33.2074,-50.6731,15288461300.0000, 18.7586,  0.0195, 80.1575, 53.7770
44842, 34.1909,-58.8139,15665563600.0000, 10.7633,  0.0215, 81.5645, 55.4975
45652, 34.2814,-57.3122,5356416000.0000, 12.1428,  0.0173, 81.6955, 54.8837
