id,M,R,grpid,Num,SM
13647,2.49166378E12,104.26563,12000000000058,219,4.7955272E10
13647,2.49166378E12,104.26563,12000000000058,219,4.8784503E10
13647,2.49166378E12,104.26563,12000000000058,219,4.960795E10
13647,2.49166378E12,104.26563,12000000000058,219,5.0547548E10
13647,2.49166378E12,104.26563,12000000000058,219,5.1502199E10
15168,2.49166378E12,104.26563,12000000000058,219,7.507988E7
15168,2.49166378E12,104.26563,12000000000058,219,1.20777488E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15168,2.49166378E12,104.26563,12000000000058,219,1.62399264E8
15289,2.49166378E12,104.26563,12000000000058,219,1.00670504E8
15289,2.49166378E12,104.26563,12000000000058,219,2.03975248E8
15289,2.49166378E12,104.26563,12000000000058,219,2.5176992E8
15289,2.49166378E12,104.26563,12000000000058,219,2.54460224E8
15289,2.49166378E12,104.26563,12000000000058,219,2.54460224E8
15289,2.49166378E12,104.26563,12000000000058,219,2.54460224E8
15289,2.49166378E12,104.26563,12000000000058,219,2.54460224E8
15289,2.49166378E12,104.26563,12000000000058,219,2.54460224E8
15289,2.49166378E12,104.26563,12000000000058,219,2.54460224E8
15386,2.49166378E12,104.26563,12000000000058,219,2.631844E7
15386,2.49166378E12,104.26563,12000000000058,219,6.041042E7
15386,2.49166378E12,104.26563,12000000000058,219,9.480992E7
15386,2.49166378E12,104.26563,12000000000058,219,1.0975452E8
15386,2.49166378E12,104.26563,12000000000058,219,1.0975452E8
15386,2.49166378E12,104.26563,12000000000058,219,1.0975452E8
15386,2.49166378E12,104.26563,12000000000058,219,1.0975452E8
15386,2.49166378E12,104.26563,12000000000058,219,1.0975452E8
15386,2.49166378E12,104.26563,12000000000058,219,1.0975452E8
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
15815,2.49166378E12,104.26563,12000000000058,219,1.30484403E9
16026,2.49166378E12,104.26563,12000000000058,219,1.06952424E8
16026,2.49166378E12,104.26563,12000000000058,219,4.86735808E8
16026,2.49166378E12,104.26563,12000000000058,219,6.4586899E8
16026,2.49166378E12,104.26563,12000000000058,219,8.0782138E8
16026,2.49166378E12,104.26563,12000000000058,219,8.7727411E8
16026,2.49166378E12,104.26563,12000000000058,219,8.7982202E8
16026,2.49166378E12,104.26563,12000000000058,219,8.7982202E8
16026,2.49166378E12,104.26563,12000000000058,219,8.7982202E8
16026,2.49166378E12,104.26563,12000000000058,219,8.7982202E8
16026,2.49166378E12,104.26563,12000000000058,219,8.7982202E8
16138,2.49166378E12,104.26563,12000000000058,219,2.0593912E7
16138,2.49166378E12,104.26563,12000000000058,219,1.11198008E8
16138,2.49166378E12,104.26563,12000000000058,219,1.441944E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16138,2.49166378E12,104.26563,12000000000058,219,1.66438832E8
16226,2.49166378E12,104.26563,12000000000058,219,1.6440474E7
16226,2.49166378E12,104.26563,12000000000058,219,1.7581188E7
16226,2.49166378E12,104.26563,12000000000058,219,1.7581188E7
16226,2.49166378E12,104.26563,12000000000058,219,2.012694E7
16226,2.49166378E12,104.26563,12000000000058,219,2.012694E7
16226,2.49166378E12,104.26563,12000000000058,219,2.012694E7
16226,2.49166378E12,104.26563,12000000000058,219,2.012694E7
16226,2.49166378E12,104.26563,12000000000058,219,2.012694E7
16226,2.49166378E12,104.26563,12000000000058,219,2.012694E7
16787,2.49166378E12,104.26563,12000000000058,219,1.9027554E7
16787,2.49166378E12,104.26563,12000000000058,219,2.1383676E7
16787,2.49166378E12,104.26563,12000000000058,219,2.266258E7
16787,2.49166378E12,104.26563,12000000000058,219,2.3798614E7
16787,2.49166378E12,104.26563,12000000000058,219,2.3798614E7
16787,2.49166378E12,104.26563,12000000000058,219,2.3798614E7
16787,2.49166378E12,104.26563,12000000000058,219,2.3798614E7
16787,2.49166378E12,104.26563,12000000000058,219,2.3798614E7
16787,2.49166378E12,104.26563,12000000000058,219,2.3798614E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
16834,2.49166378E12,104.26563,12000000000058,219,1.4523518E7
17316,2.49166378E12,104.26563,12000000000058,219,1.769066E7
17316,2.49166378E12,104.26563,12000000000058,219,2.2595874E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17316,2.49166378E12,104.26563,12000000000058,219,2.4997418E7
17822,2.49166378E12,104.26563,12000000000058,219,9.8464195E9
17822,2.49166378E12,104.26563,12000000000058,219,1.36820961E10
17822,2.49166378E12,104.26563,12000000000058,219,1.45069937E10
17822,2.49166378E12,104.26563,12000000000058,219,1.50598502E10
17822,2.49166378E12,104.26563,12000000000058,219,1.5328299E10
17822,2.49166378E12,104.26563,12000000000058,219,1.54922895E10
17822,2.49166378E12,104.26563,12000000000058,219,1.55836662E10
17822,2.49166378E12,104.26563,12000000000058,219,1.56684769E10
17822,2.49166378E12,104.26563,12000000000058,219,1.57181716E10
17822,2.49166378E12,104.26563,12000000000058,219,1.57513728E10
18372,2.49166378E12,104.26563,12000000000058,219,3.4430032E7
18372,2.49166378E12,104.26563,12000000000058,219,1.15339224E8
18372,2.49166378E12,104.26563,12000000000058,219,1.55454928E8
18372,2.49166378E12,104.26563,12000000000058,219,1.67180368E8
18372,2.49166378E12,104.26563,12000000000058,219,1.67180368E8
18372,2.49166378E12,104.26563,12000000000058,219,1.67180368E8
18372,2.49166378E12,104.26563,12000000000058,219,1.67180368E8
3518880,1.10807273E12,79.58298,12000000000242,85,4.21576346E9
3518880,1.10807273E12,79.58298,12000000000242,85,8.4327163E9
3518880,1.10807273E12,79.58298,12000000000242,85,1.06794537E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.30925158E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.40742574E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.43765371E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.45092997E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.45910702E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.46640527E10
3518880,1.10807273E12,79.58298,12000000000242,85,1.47204086E10
3520341,1.10807273E12,79.58298,12000000000242,85,1.0056512E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.0862014E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.708188E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520341,1.10807273E12,79.58298,12000000000242,85,2.8485528E7
3520549,1.10807273E12,79.58298,12000000000242,85,5.7019418E8
3520549,1.10807273E12,79.58298,12000000000242,85,2.00200589E9
3520549,1.10807273E12,79.58298,12000000000242,85,2.72049664E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.50500864E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.78011469E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.83012685E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.84445901E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.84854426E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.84969165E9
3520549,1.10807273E12,79.58298,12000000000242,85,3.84969165E9
3520908,1.10807273E12,79.58298,12000000000242,85,1.6491533E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
3520908,1.10807273E12,79.58298,12000000000242,85,1.7928996E7
