id,xslice,yslice,SM,x,Metal,y,z
1707824, 51.7164,-63.6779,9710959600.0000, 37.1822,  0.0181, 95.6878, 95.8508
1708717, 51.7066,-63.7996,1109695230.0000, 37.0467,  0.0133, 95.7222, 95.8605
2375710, 50.0705,-63.2827,1143860860.0000, 36.2760,  0.0150, 95.1652, 93.7056
2406092,-46.5929, -9.5171,2359184380.0000, 52.7127,  0.0118,  8.5787, 26.7613
2407002,-39.9680, 15.9986,4879643600.0000, 74.7092,  0.0168, 15.0189, 13.1328
2472015, 51.6512,-18.8568,1521535230.0000, 79.2383,  0.0136, 88.2384, 79.1724
2526168, 43.3739,-81.8719,1972157310.0000, 14.5784,  0.0169, 95.1917, 94.1129
2527634,-33.5712,-53.5184,2302912510.0000, 26.2498,  0.0137, 13.5759, 67.0579
2527975,-33.5854,-53.5833,3817188350.0000, 26.0706,  0.0150, 13.7159, 66.8803
2535191,  6.2045,-50.4909,6681871900.0000, 36.3943,  0.0193, 53.3745, 73.7461
2552987, 46.3429, 12.9918,2109134460.0000, 91.4306,  0.0108, 98.3695, 37.5567
2627021,  5.6335,-73.0594,9292465200.0000,  0.1233,  0.0175, 75.1080, 56.2862
2729748, 57.3944,-18.7448,2093697540.0000, 77.6480,  0.0155, 97.4509, 75.5352
2737661,-23.2992, -6.8226,1515266940.0000, 60.5076,  0.0141, 30.5065, 32.0343
2777512, 45.2873, 17.2845,5220673500.0000, 92.8294,  0.0157, 99.6165, 31.5679
2779462,-14.3993,  8.5963,1100458240.0000, 76.4984,  0.0128, 37.1259, 27.8521
2779690,-14.7360,  8.4139,2159556610.0000, 76.3595,  0.0154, 36.6980, 28.0154
2783911,-16.2419, 14.8702,1885209220.0000, 75.7354,  0.0125, 42.0600, 14.3126
2794775,-46.2300,-11.2148,1008327360.0000, 51.9999,  0.0143,  8.2159, 28.8620
2837822, 47.2294,-74.1610,2446077180.0000, 23.8525,  0.0174, 96.1782, 94.2862
2849683,-16.2247,-29.3119,1987762180.0000, 48.9338,  0.0155, 31.1589, 55.9328
2850127,-16.1158,-29.2442,4148156930.0000, 48.9630,  0.0162, 31.3254, 55.8357
2868989,-64.3261,-49.9720,1367572100.0000,  5.1132,  0.0150,  5.1865, 27.3709
2869365,-64.2402,-49.6173,2160257020.0000,  5.2980,  0.0154,  5.4186, 26.9744
2884309, 22.9395,-72.0543,5296542200.0000, 15.3975,  0.0190, 78.6345, 78.4714
2900935,-33.7352,-30.3951,1919989890.0000, 43.8609,  0.0177, 14.6411, 51.4505
2928230,-15.5713, 17.8274,1904675330.0000, 77.9027,  0.0154, 43.1600, 12.0883
2963012, 47.6754,-55.8558,1012989060.0000, 45.1408,  0.0093, 88.6192, 94.4825
2966845, 53.5821,-67.5833,1751360770.0000, 32.6982,  0.0148, 99.6622, 95.6749
2972348, 40.3991, 24.5877,7945332700.0000, 94.7998,  0.0158, 98.4085, 21.0437
2978458,-50.9666,-65.6559,1208073730.0000,  2.7609,  0.0157,  9.0003, 52.8596
2998847,-48.9767,-66.3741,4961307100.0000,  0.1633,  0.0178, 13.9749, 49.5859
3008322,-36.9290,-27.8948,1145900290.0000, 45.2197,  0.0135, 11.4920, 49.2036
3053276, 46.4380, 16.8854,4398304300.0000, 98.1699,  0.0151, 94.0180, 41.3969
3083592, 48.3812,-56.9403,1129704960.0000, 42.2559,  0.0145, 91.9904, 91.5950
3101473, 48.4792,-41.8815,3932280320.0000, 60.9977,  0.0156, 83.9132, 93.8994
3105007, 44.3268,-66.2139,2839968000.0000, 35.2495,  0.0153, 86.3802, 98.4412
3127864,  8.5393,-73.3174,2948624130.0000,  0.4622,  0.0142, 78.0355, 57.0346
3183489,-38.3852,-44.3439,1371103870.0000, 32.2755,  0.0122,  9.2989, 59.7782
3192730,  6.9692,-48.0671,2966190590.0000, 32.4216,  0.0135, 61.6772, 62.0218
3369262, 45.8514,-44.5783,2178830590.0000, 55.8126,  0.0141, 84.3898, 90.6558
3591134, 24.3560,-84.0967,2247732220.0000, 13.5944,  0.0124, 70.5875, 99.0990
3602603,-36.8811,-45.1491,1374416770.0000, 21.1978,  0.0146, 24.1072, 42.1676
3648926,-17.1099, 33.5412,1417377020.0000, 99.2799,  0.0165, 30.4363, 17.8151
3685480, 16.5920, 24.6375,1899929980.0000, 94.5678,  0.0138, 69.2026, 23.3781
3687328,-37.8206,-43.8896,1011519490.0000, 32.7310,  0.0145,  9.8886, 59.5921
3757485, 27.6838,-56.4317,1311301120.0000, 35.0732,  0.0139, 75.7280, 80.7090
3762990, 64.8379, -5.7021,1085093890.0000, 97.0038,  0.0128, 95.7110, 82.0212
3775882, 53.8502,-16.7229,1166538750.0000, 78.4737,  0.0131, 94.0500, 73.3636
3783429,-22.9956, -8.4164,1195117060.0000, 55.4212,  0.0119, 35.6015, 26.4233
3830712, 15.5240, 28.1140,1473983100.0000, 85.5004,  0.0160, 82.6060,  1.0314
3833274,-47.4277,-52.6936,1264110210.0000, 14.9505,  0.0152, 11.2273, 47.6596
3866360, -4.1854, 28.9894,2517010690.0000, 89.0776,  0.0137, 54.5838,  7.7836
3916422,-45.6918,-53.6716,1123379710.0000, 14.5641,  0.0136, 12.8831, 48.7297
3985923, 51.2933,-66.1701,1372850690.0000, 35.7110,  0.0164, 94.4964, 98.3185
4051386,-49.5655,-58.8363,1033345220.0000, 14.6503,  0.0118,  2.8042, 59.5860
4093877,  6.1097,-47.6377,1524024960.0000, 20.5377,  0.0147, 75.7874, 40.8579
4107230,-33.8717,-52.3524,1305011200.0000, 26.2192,  0.0148, 14.4070, 64.7275
4108163, 24.0828,-71.1463,1075716480.0000,  6.9770,  0.0156, 91.4109, 62.0691
4140808, 41.6914,-69.9127,1171170940.0000, 26.9019,  0.0125, 89.7699, 91.7541
4225444,-55.2437,-62.4465,1121651330.0000,  6.1797,  0.0121,  2.6593, 52.8734
4405510, 25.1272,-75.0923,1064028220.0000, 16.3194,  0.0120, 77.1673, 85.8226
5436535,-16.0472, 17.4634,1300683140.0000, 77.4885,  0.0125, 42.7194, 12.1557
8451343,-46.9290, -9.5317,8719951900.0000, 52.4345,  0.0180,  8.4923, 26.3521
8451982, 46.1181,-46.9990,4139371780.0000, 53.4256,  0.0149, 85.2623, 91.3266
8452652,-39.8861, 16.1598,10272910300.0000, 74.7390,  0.0088, 15.2447, 12.8546
8546535,-34.2245,-53.8766,4140999420.0000, 25.4702,  0.0168, 13.3745, 66.5070
8549263,  6.5245,-50.1554,16339270700.0000, 36.5677,  0.0174, 53.8918, 73.3402
8559140, 46.3688, 12.6943,2261862660.0000, 90.7529,  0.0147, 98.9452, 36.9798
8602021,-60.9614, -8.5008,4787380200.0000, 39.0645,  0.0184,  8.7012,  3.0089
8630829, 46.5825,-56.5164,6271065100.0000, 43.7341,  0.0172, 88.3479, 93.5069
8643938, 45.2693, 17.3025,13702751200.0000, 92.8645,  0.0200, 99.5686, 31.5946
8745475, 22.9429,-72.1932,32422703100.0000, 15.2418,  0.0207, 78.6931, 78.4792
8747369, 22.8390,-72.6164,4294395390.0000, 14.9756,  0.0145, 78.4712, 78.8739
8884850,-50.4733,-65.2849,31868717100.0000,  2.9904,  0.0208,  9.6986, 52.4592
8895813,-15.4570, 17.5790,29511589900.0000, 77.7238,  0.0191, 43.2754, 12.2603
8905408,-19.2681, 34.0405,16665140200.0000, 98.8523,  0.0188, 28.7879, 16.3467
8915064, 36.1860,-73.0480,33163210800.0000, 12.8266,  0.0226, 97.2694, 74.4514
8963515,-57.5155,-51.0707,11270661100.0000,  2.0170,  0.0153, 16.3817, 23.4222
8964993,-57.4856,-51.0470,3337250560.0000,  2.0416,  0.0162, 16.4120, 23.4140
9035934,-12.4860,  5.9695,20095922200.0000, 74.8115,  0.0180, 38.9667, 29.9388
9063625,-52.9875,-63.1858,15781578800.0000,  5.2504,  0.0179,  5.8732, 52.4755
9091411,-57.4281,-62.1253,28489746400.0000,  0.5202,  0.0232,  7.2930, 42.7743
9095346, 47.6270,-55.6399,22745040900.0000, 45.3498,  0.0190, 88.5155, 94.4191
9108473, 53.4605,-67.3381,2900593920.0000, 32.7623,  0.0133, 99.6770, 95.3128
9142108, 40.3855, 24.7074,14099206100.0000, 94.9350,  0.0195, 98.3434, 21.0402
9150431, 15.9998, 24.3206,26232750100.0000, 89.9929,  0.0199, 73.8281, 16.2186
9156677, 25.4150,-77.9322,23482763300.0000, 15.9023,  0.0199, 75.2022, 90.7065
9181451,-10.8357,  7.4929,15354168300.0000, 62.1752,  0.0161, 58.2193,  5.0132
9191104,-51.0567,-65.9172,24689915900.0000,  2.5419,  0.0220,  8.8990, 53.0127
9203270,-56.9380,-37.7959,11586613200.0000, 21.0893,  0.0150,  6.7052, 29.7773
9205474,-53.7092,-62.0439,15640383500.0000,  6.7842,  0.0197,  4.2160, 52.9307
9207036,-54.0790,-62.5322,2781561340.0000,  6.0543,  0.0101,  4.1747, 52.6894
9299366,-49.0730,-66.4458,15629378600.0000,  0.0454,  0.0173, 13.9301, 49.5370
9335719,-49.3460,-59.7835,17941975000.0000, 13.8370,  0.0172,  3.1388, 60.0420
9336486,-49.9516,-59.6646,10840362000.0000, 13.7016,  0.0191,  2.6743, 59.6454
9355440, 35.7838,-74.6421,13883936800.0000, 10.1740,  0.0120, 98.4681, 73.1052
9359886,-36.6876,-28.0465,4647710700.0000, 45.1353,  0.0176, 11.7446, 49.3309
9360660,-37.0462,-28.0008,1013699070.0000, 45.1218,  0.0125, 11.3621, 49.2596
9380245,-19.6857, 35.0801,19796645900.0000, 91.7433,  0.0204, 38.1313,  2.1218
9396018,-40.8378,-50.4838,15758045200.0000, 14.2958,  0.0194, 22.4274, 41.3665
9419560, 45.9124,-45.3325,15945007100.0000, 55.1402,  0.0192, 84.5457, 90.9900
9600762, 43.6268,-66.8775,20790939600.0000, 31.2333,  0.0168, 89.8320, 92.9420
9652694,-35.6898,-27.4061,16679596000.0000, 41.8150,  0.0192, 17.7435, 42.2380
9722086, 48.8276,-53.7401,2848730620.0000, 47.9644,  0.0105, 88.6606, 94.9982
9746294, 45.6207,-43.7172,21181950000.0000, 56.4347,  0.0234, 84.1927, 90.0434
9792408, 22.5559,-28.1148,13139233800.0000, 56.6090,  0.0190, 70.9563, 62.1295
9834052, 21.4637,-29.0318,12841670700.0000, 54.5984,  0.0161, 71.1790, 60.6249
9844088, 46.3949, 16.8104,7275718700.0000, 98.0407,  0.0189, 94.0498, 41.3288
9844696, 46.1192, 16.8379,4317320200.0000, 98.0404,  0.0156, 93.7356, 41.3067
9855374,-50.0766,-66.1342,7392524300.0000,  1.1437,  0.0143, 11.6334, 50.9247
9872799, 26.0369,-80.9384,19309701100.0000, 15.8303,  0.0202, 73.0571, 96.4734
9893300,-50.6589,-65.1411,12573564900.0000,  8.0802,  0.0191,  3.2959, 60.9392
9894098,-50.6540,-65.1315,1994548100.0000,  8.0813,  0.0148,  3.3102, 60.9215
9908120, 38.1132,-83.3740,8383519700.0000,  7.7693,  0.0175, 95.6109, 86.0225
9908758, 38.4094,-83.1976,2085184260.0000,  8.1757,  0.0102, 95.6506, 86.3354
9934327,-23.3164, -8.6630,30953984000.0000, 55.9999,  0.0233, 34.2386, 27.9448
9936591,-67.3036, -5.7964,14511471600.0000, 40.8914,  0.0202,  1.2680,  1.5357
9942164, 18.5913, 27.6755,14902963200.0000, 86.3302,  0.0199, 84.9441,  2.9621
9944857,-52.3585,-63.8144,14405691400.0000,  4.6035,  0.0212,  6.8279, 52.5367
9957053, 47.0047,-51.5349,13714812900.0000, 49.4800,  0.0170, 86.7228, 93.4432
9968043,  5.4668,-84.3446,9346149400.0000, 10.7717,  0.0131, 50.4018, 96.9887
9995576,-19.9490, -4.3095,7101552100.0000, 72.0063,  0.0141, 22.9078, 46.4020
10001965,-76.7580,-39.2738,12309878800.0000,  2.0661,  0.0189,  4.2386,  2.3891
10002929,-76.8945,-39.0642,2004842750.0000,  2.4213,  0.0155,  3.8381,  2.5994
10003249, 65.2927, -5.9225,6148664800.0000, 97.2864,  0.0178, 95.7044, 82.8898
10003930,-33.4187,-54.2343,11813661700.0000, 24.8932,  0.0168, 14.7329, 66.1295
10069225, 38.2505,-81.0627,6806181900.0000, 11.7307,  0.0162, 93.1767, 88.2252
10071190, 48.4842,-56.9391,7800995800.0000, 42.2563,  0.0172, 92.1189, 91.5809
10095414,-44.6406,-54.1372,14154480600.0000, 14.4659,  0.0190, 13.8439, 49.3598
10153845, 47.2350,-38.2643,12685456400.0000, 64.3477,  0.0193, 81.8292, 92.6251
10172253,-31.6321,-48.8725,16038002700.0000, 21.5293,  0.0214, 26.4861, 49.5004
10207856, 48.5256,-41.8002,5240952300.0000, 61.0884,  0.0197, 83.9394, 93.8885
10216159,-42.0329,-46.6562,10405211100.0000,  6.6315,  0.0195, 34.2831, 20.7486
10228159, 50.9909,-66.8043,12345880600.0000, 35.1593,  0.0169, 94.1715, 98.6651
10253645,-19.2090, -5.0564,3024043780.0000, 68.5871,  0.0137, 27.3222, 41.9226
10254391,-18.9578, -5.1153,1990157060.0000, 68.7800,  0.0142, 27.3357, 42.3408
10290858, 48.4243,-76.7205,13670336500.0000, 23.6627,  0.0214, 95.3370, 98.8964
10313010,-59.6320,  8.5585,13249039400.0000, 58.0838,  0.0183,  3.8081,  1.6747
10316712, 43.7856,-78.9046,9871870000.0000, 19.3035,  0.0182, 92.8061, 96.2935
10320321,  1.0798, -9.5035,11279170600.0000, 73.8932,  0.0209, 41.4679, 57.4476
10364620, 48.8263,-36.1300,3370954500.0000, 64.5877,  0.0134, 85.6403, 88.6136
10365103, 49.3126,-36.2244,3144814340.0000, 64.5480,  0.0119, 86.1987, 88.6747
10393891,  8.5284,-73.4070,2873912830.0000,  0.3871,  0.0153, 78.0255, 57.0847
10420477,  6.9104,-50.2122,15497370600.0000, 18.4787,  0.0200, 76.7616, 42.3338
10421525,  6.8902,-50.2414,1836132100.0000, 18.4241,  0.0184, 76.7752, 42.3003
10421754,-73.5297,-38.6590,12174390300.0000,  5.1724,  0.0197,  5.0048,  6.1213
10424802,-10.7243,  6.1531,3638290430.0000, 61.5095,  0.0153, 57.8437,  6.5148
10460079,-20.5643, 33.3880,9411898400.0000, 98.5544,  0.0161, 26.8967, 17.2836
10463418, 49.6893,-60.1394,9627874300.0000, 40.3631,  0.0160, 92.7635, 94.5351
10469692,-10.5360,  9.7142,1852043900.0000, 85.2686,  0.0148, 32.1545, 40.2401
10489944,-24.7516, 31.0365,3478637310.0000, 97.1702,  0.0167, 21.0665, 20.0697
10506037,-50.1245,-69.4583,10223140900.0000,  5.9017,  0.0205,  2.3453, 65.6991
10545064,-32.5353,-26.0103,4604018200.0000, 31.1380,  0.0148, 36.3035, 20.7526
10545920, 15.4883, 24.3707,11838816300.0000, 93.5339,  0.0178, 68.8492, 22.2626
10555656,-47.1386,-63.1509,8527063600.0000,  2.1095,  0.0223, 17.0640, 46.3154
10772791,-48.7617,-18.9583,7680982500.0000, 43.0515,  0.0158,  8.4353, 29.1555
10784236, 46.3991, 19.1126,4953783800.0000, 96.4306,  0.0154, 98.3553, 33.9947
10793821,  8.6234,-72.5792,11204835300.0000,  0.1948,  0.0167, 79.2099, 55.1006
10794789, 56.2919,-36.7360,4914753500.0000, 69.0913,  0.0166, 88.7101, 96.6641
10795533, 56.2591,-36.6846,1305196670.0000, 69.1287,  0.0145, 88.6743, 96.6304
10813130, 67.8443,-33.7836,5514688000.0000, 74.7108,  0.0166, 99.0250, 99.0853
10821838, 23.0989,-28.3022,8454691300.0000, 43.1014,  0.0186, 88.2051, 39.2334
10829902,-33.3902,-29.0608,4055451390.0000, 24.3154,  0.0155, 40.6587, 15.1869
10900897,-55.1905,-61.9185,7645592600.0000,  7.0664,  0.0168,  2.1529, 53.3428
10902227,-53.0714,-64.6365,6927979000.0000,  4.8296,  0.0192,  4.8405, 54.6411
10912997, 42.6534,-70.7538,3560898560.0000, 26.5117,  0.0147, 90.6069, 92.6382
10932704,-11.5209,-31.5124,7269554700.0000, 47.2986,  0.0169, 36.8249, 56.9302
10936015,-20.6712, 34.7247,6979554800.0000, 91.9545,  0.0194, 36.2908,  3.3070
10957551, 19.6111, 10.2008,10229713900.0000, 78.9832,  0.0214, 77.8523, 24.8918
10960918,-49.6928,-66.0568,6645270000.0000,  0.8940,  0.0185, 12.4969, 50.2966
10976403,  0.4432,-75.1675,7206152200.0000, 18.5085,  0.0168, 43.7437, 92.6682
10979353,-66.0999,-55.9475,3164222460.0000,  0.9091,  0.0153,  2.2269, 32.2161
10986412, 40.3369,-73.3830,10121382900.0000, 14.9933,  0.0222, 99.3968, 78.3440
10988395, 26.6511,-85.0117,4901201400.0000,  9.6007,  0.0140, 77.4766, 93.7810
10991126,-20.9541, 32.0986,5688837100.0000, 99.5781,  0.0176, 23.8532, 21.6468
10997121, 35.6313,-81.0238,8453531100.0000, 11.3530,  0.0204, 90.4339, 87.8108
11001196, 50.2417,-70.3809,8902427600.0000, 30.7910,  0.0196, 95.0860, 98.3468
11009713,-38.8885,-44.5964,6583329800.0000, 24.9837,  0.0176, 17.4706, 47.8131
11018007,-38.7757,-44.4871,4301493200.0000, 32.0692,  0.0166,  8.9272, 59.7542
11019238, 40.5766,-39.2772,6857409500.0000, 45.6989,  0.0164, 95.6957, 63.3921
11034398,-34.7730,-30.7876,5519240700.0000, 21.9363,  0.0172, 40.1683, 14.6907
11037132,-63.5949,-47.8200,5782913000.0000,  7.1422,  0.0153,  5.7280, 26.4997
11056964,-19.5266, 15.2852,6179582500.0000, 76.2880,  0.0159, 37.7132, 14.8290
11090671, 50.9581,-38.2535,5476732400.0000, 62.4991,  0.0157, 88.7541, 88.9855
11096942, 52.2623,-62.1327,6836931100.0000, 39.0651,  0.0170, 95.5740, 95.9543
11100337, -8.1864,  8.8948,7577753100.0000, 83.1987,  0.0149, 36.8195, 38.0307
11103985,-64.3858,-53.1603,2482442500.0000,  3.2443,  0.0126,  4.2433, 30.4938
11106359,  7.0391,-48.0818,2932825340.0000, 32.4723,  0.0172, 61.6863, 62.1296
11130420,-19.0959, -6.9171,3646141950.0000, 65.9177,  0.0151, 28.9144, 41.0155
11141714, 47.7993,-41.9734,1643492480.0000, 58.9087,  0.0149, 85.5699, 90.5743
11148029,  7.9168,-47.6837,4826934300.0000, 33.6996,  0.0167, 61.6506, 63.3437
11160370, 45.2878,-43.6672,3498032900.0000, 44.9409,  0.0140, 98.0928, 70.2400
11166424,-47.9016,-65.0092,8464383000.0000,  8.7713,  0.0186,  5.9919, 61.5366
11168806,-44.7704,-54.6690,3836020480.0000, 15.7201,  0.0179, 11.5946, 52.5848
11181605,-62.5251, -8.4582,7400871900.0000, 38.7898,  0.0190,  7.1442,  2.6384
11217129, 32.9582,-82.4348,3216678910.0000,  0.4666,  0.0170, 99.2154, 72.2275
11227563, 47.3001, 16.2653,10123149300.0000, 97.1784,  0.0197, 95.6981, 40.8215
11231012,-50.8646,-69.5658,1055702720.0000,  6.0214,  0.0133,  1.1708, 66.2060
11234943,-12.7479, 11.1155,4228884220.0000, 78.7922,  0.0121, 38.8479, 26.5976
11237274,-51.7915,-50.8394,9603010600.0000,  1.1336,  0.0218, 24.8125, 20.7649
11256614,  8.2156,-48.3395,1698717440.0000, 39.5832,  0.0131, 54.0642, 74.7162
11270717,-56.7414,-61.4812,3856542980.0000,  5.9764,  0.0150,  2.0184, 50.7870
11274709,-64.8911,-47.4371,3574018300.0000,  5.4857,  0.0151,  6.5580, 23.0485
11278954,-32.7549,-21.3081,5200133100.0000, 47.5827,  0.0170, 20.3261, 39.6976
11289217, 48.3565,-51.7263,5900466700.0000, 49.9980,  0.0176, 87.5663, 94.5519
11295192,-16.9416, 32.8172,2265815040.0000, 95.2005,  0.0135, 34.9835, 12.2241
11301221, 16.8977, 29.0478,3774462980.0000, 95.7211,  0.0180, 72.5612, 16.5722
11309515,-36.0671,-54.9006,3224668420.0000,  6.7418,  0.0152, 33.3049, 36.5865
11317655, 27.8499,-79.2001,6329701400.0000, 17.8583,  0.0194, 74.5286, 96.2924
11321641,-35.4830,-31.7699,5696774100.0000, 36.9249,  0.0174, 19.7048, 42.4713
11322978,-36.5955,-50.7798,2796830210.0000,  3.9750,  0.0164, 40.2036, 23.7202
11333537, 62.2755, -9.1394,4791617000.0000, 94.2259,  0.0175, 92.5411, 84.3741
11343541, 35.4931,-71.2024,5291355600.0000, 22.1610,  0.0176, 86.6716, 86.9064
11360296, 24.3878,-73.1004,4228353540.0000,  8.0051,  0.0169, 88.5593, 67.6761
11369975,-39.8501,-71.2343,4384529400.0000,  5.6481,  0.0138, 13.6340, 67.5652
11372999,  7.4096,-49.3568,3340480000.0000, 38.0329,  0.0146, 53.9707, 74.1673
11377864, 47.6652,-39.6905,3906867460.0000, 49.5696,  0.0169, 99.2758, 70.0181
